method_id,seed,fold,condition,repeat,pearson,rmse,mae
M3_E0,0,2,random,12,0.2777853169858639,4.849960182409666,4.338545754089241
M3_E0,0,2,random,13,0.26670663940739325,4.928992171794386,4.398003140859529
M3_E0,0,2,random,14,0.286154357979491,5.0541041899084345,4.505982710173009
M3_E0,0,2,random,15,0.2668340701433771,4.57273778352611,4.005177392338226
M3_E0,0,2,random,16,0.25388088311028956,4.668112433935668,4.144268108808368
M3_E0,0,2,random,17,0.26315248652496404,5.0627096170042964,4.529541766167832
M3_E0,0,2,random,18,0.2680118708166971,4.740595675117357,4.229091279381717
M3_E0,0,2,random,19,0.238773433108389,5.120030755470811,4.572546920618799
M3_E0,0,2,top,-1,0.2189849086264704,4.9601174052292105,3.8951972850472956
M3_E0,0,2,bottom,-1,0.259439005895833,4.713609888835905,4.21441952581613
M3_E0,0,2,prior_true_top,-1,0.25863932198970463,4.938857154336391,4.433333580282691
M3_E0,0,2,prior_random_top,-1,0.25188095241330516,4.6445080079978345,4.102271915852878
M3_E0,0,3,random,0,0.42597195319205966,4.699800772097655,3.8770247575255117
M3_E0,0,3,random,1,0.46214797363530885,4.686671771397909,4.04648350509571
M3_E0,0,3,random,2,0.49526081863238336,8.171285177475358,7.089444212265537
M3_E0,0,3,random,3,0.39563136780917596,8.040430312991399,7.108104994211221
M3_E0,0,3,random,4,0.45878071547427035,5.038825853271195,4.555778386753435
M3_E0,0,3,random,5,0.44776005263495955,5.307158399280652,3.8904531299356804
M3_E0,0,3,random,6,0.4639746442478503,6.28042591186263,5.535048545686842
M3_E0,0,3,random,7,0.43655200915505843,7.485090019647849,6.546134605812842
M3_E0,0,3,random,8,0.4353593465480629,5.213528279714515,4.634075759190566
M3_E0,0,3,random,9,0.4681334332911492,6.293263539667443,4.784499772753832
M3_E0,0,3,random,10,0.5082271417401089,6.531112798199869,5.699451553643243
M3_E0,0,3,random,11,0.425881588473115,5.28018531433771,4.7510891932149315
M3_E0,0,3,random,12,0.5083601877735047,5.769978500430992,5.187981608614301
M3_E0,0,3,random,13,0.48293892137809297,4.962495533678202,4.4226329872288925
M3_E0,0,3,random,14,0.4509707539074274,14.133323300163982,13.346715764701734
M3_E0,0,3,random,15,0.4454381290347577,5.693480388018299,4.230430038911455
M3_E0,0,3,random,16,0.46561735942974797,5.032431148600123,3.782935427151698
M3_E0,0,3,random,17,0.40596343569604776,5.07445304220081,3.879647244074767
M3_E0,0,3,random,18,0.4836575625851467,6.1407337069212025,4.620031164951303
M3_E0,0,3,random,19,0.40008375743676705,5.663683088959718,5.1412115393844
M3_E0,0,3,top,-1,0.5208938604895472,4.518954367725633,3.632516489656899
M3_E0,0,3,bottom,-1,0.4475637689780294,4.688417617257933,3.8360029234513657
M3_E0,0,3,prior_true_top,-1,0.47915167429516464,4.739491848288109,4.133077732335192
M3_E0,0,3,prior_random_top,-1,0.47612554556166553,5.799972284277248,5.178101733315318
M3_E0,0,4,random,0,0.30611728642496605,4.587018863340549,4.135085529802374
M3_E0,0,4,random,1,0.2831138380973858,4.818851979537823,4.3239715164309995
M3_E0,0,4,random,2,0.2920230914159299,6.70042008667641,5.935309214067216
M3_E0,0,4,random,3,0.24358515516438378,4.294414483711566,3.6879069391451185
M3_E0,0,4,random,4,0.2490238502706673,4.285779317634814,3.6818739469962476
M3_E0,0,4,random,5,0.24285575504456686,4.665635581832304,4.219732639061456
M3_E0,0,4,random,6,0.237317015907964,4.921612096989262,4.4584473526077355
M3_E0,0,4,random,7,0.3139336113793263,4.596271951224456,4.156019318292326
M3_E0,0,4,random,8,0.17592882934833504,4.381391971644298,3.826968864431005
M3_E0,0,4,random,9,0.29237979278342374,5.141311123648713,4.5893880594610135
M3_E0,0,4,random,10,0.30534643061319694,5.347132124397804,4.7934243987065575
M3_E0,0,4,random,11,0.21664091050999257,4.4385480823366725,3.490392023716397
M3_E0,0,4,random,12,0.2764917707912473,4.286078527592476,3.7531208020375453
M3_E0,0,4,random,13,0.25886835960572074,5.389204584460433,4.79483816200366
M3_E0,0,4,random,14,0.23071875125680866,5.133986323316138,4.60143345528889
M3_E0,0,4,random,15,0.29803440254402896,4.397035985733065,3.896810535105777
M3_E0,0,4,random,16,0.2780495600780004,6.496843640435161,5.758650420338245
M3_E0,0,4,random,17,0.1951437296904187,7.478085493900601,6.139667884329995
M3_E0,0,4,random,18,0.2604147175361995,5.509721062008709,4.925185880128278
M3_E0,0,4,random,19,0.30217612254619725,5.846937594764861,5.22289978162908
M3_E0,0,4,top,-1,0.2615777064869722,4.8785396119178674,4.395796044317651
M3_E0,0,4,bottom,-1,0.2629157275453546,4.325529691422632,3.7881694063855074
M3_E0,0,4,prior_true_top,-1,0.20538497892206586,4.330600361234525,3.7385966069544883
M3_E0,0,4,prior_random_top,-1,0.29442674557016285,4.8150440207541125,4.318094619323682
M3_E0,1,0,random,0,0.4361931450239713,5.233120359623478,4.700883213925939
M3_E0,1,0,random,1,0.405100837812295,4.969121822845514,4.290221082301096
M3_E0,1,0,random,2,0.421540784675208,5.230673987538744,4.1445393003457545
M3_E0,1,0,random,3,0.39382498070293825,5.035047211736083,4.5161549074608205
M3_E0,1,0,random,4,0.4780077488818071,4.7722164013376185,4.114831628284424
M3_E0,1,0,random,5,0.3220462105479631,5.658518074227557,5.061042609764522
M3_E0,1,0,random,6,0.40267099094727565,5.06268651502354,4.501125786453699
M3_E0,1,0,random,7,0.43765279317283845,5.166198472687717,4.652160010291883
M3_E0,1,0,random,8,0.40047671497842896,5.019540412054213,4.483678129199088
M3_E0,1,0,random,9,0.44857996495441077,4.990236342072485,4.308880216732047
M3_E0,1,0,random,10,0.39905547925731893,5.021713597954556,4.414165891561122
M3_E0,1,0,random,11,0.4375507022105865,4.989603118609564,4.282020004156296
M3_E0,1,0,random,12,0.40835718142727007,5.068661539915437,4.534823099709871
M3_E0,1,0,random,13,0.3608002527647158,5.137338241417707,4.621001577539791
M3_E0,1,0,random,14,0.45862085013295056,4.874173164568547,4.312876646011615
M3_E0,1,0,random,15,0.31016016131432433,5.687561947154061,5.089096984486192
M3_E0,1,0,random,16,0.3898153945595356,5.014702335381912,4.508206572508596
M3_E0,1,0,random,17,0.43871235852476576,4.960371907637871,4.388582472202111
M3_E0,1,0,random,18,0.37410758064849714,5.449907125543271,4.8581080009859665
M3_E0,1,0,random,19,0.2906778566283072,5.045336406489259,4.499296238990811
M3_E0,1,0,top,-1,0.363325504725132,5.043453160726953,4.519353812991388
M3_E0,1,0,bottom,-1,0.4537641788649659,4.939515509107585,4.383933915562811
M3_E0,1,0,prior_true_top,-1,0.4165361592984046,4.989934422340406,4.409836823718026
M3_E0,1,0,prior_random_top,-1,0.4068534630507519,5.107893271043291,4.594670256037337
M3_E0,1,1,random,0,0.2540662271713742,5.129072514801727,4.727071122930297
M3_E0,1,1,random,1,0.28306756183409876,4.72699969216362,4.169150244040523
M3_E0,1,1,random,2,0.2598577778997032,4.896062739005893,4.413287820385026
