target,seed,fold,model_id,prior_type,lambda_fc,lambda_sc,lambda_l,gamma,lifting,selected_hyperparameter_hash,mean_inner_pearson,mean_inner_rmse,mean_inner_mae,selection_metric,pearson_tie_tolerance
working_memory,8,0,A3_msancr,matched,1.0,10.0,1.0,1.0,mean,83a6217c32cf7716,0.3138444543148524,10.857171477583636,8.863248408920752,pearson,0.002
working_memory,8,0,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.2906576622799062,10.93635236154808,8.949569684355202,pearson,0.002
working_memory,8,0,A4_modality_ridge,none,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.2906576622799062,10.93635236154808,8.949569684355202,pearson,0.002
working_memory,8,1,A2_fc_laplacian,matched,0.1,10.0,0.03,0.0,prod,1e147b58269cfcf9,0.2983462158668155,11.191095317248829,9.007983346894799,pearson,0.002
working_memory,8,1,A3_msancr,matched,0.1,10.0,0.03,0.1,prod,b85be2d94fbda389,0.30661485489746343,11.152718821833028,8.96145126714223,pearson,0.002
working_memory,8,1,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.21190314414147804,11.228818479363957,9.073745369676258,pearson,0.002
working_memory,8,1,A4_modality_ridge,none,0.01,10.0,0.0,0.0,prod,6c1fa9d3cea554b0,0.3070133121090093,11.867168908253575,9.550232346085314,pearson,0.002
working_memory,8,2,A2_fc_laplacian,matched,10.0,10.0,0.03,0.0,prod,f607957ecc277429,0.18550723835243052,11.383958504810488,9.199274042177338,pearson,0.002
working_memory,8,2,A3_msancr,matched,1.0,10.0,0.03,0.5,prod,e97f642361df60ad,0.21030438623557837,11.356298450819892,9.20593063104237,pearson,0.002
working_memory,8,2,A4_iso_same_solver,uniform,10.0,10.0,0.0,0.0,prod,55ec9fcfbaf1e340,0.18552713209352892,11.38392878828595,9.199245614700219,pearson,0.002
working_memory,8,2,A4_modality_ridge,none,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.18693661007556361,11.407212920734784,9.268223433418454,pearson,0.002
working_memory,8,3,A2_fc_laplacian,matched,0.1,100.0,5.0,0.0,prod,66b626a8c857ed8e,0.2897291525738699,11.148624830811942,9.02364831778372,pearson,0.002
working_memory,8,3,A3_msancr,matched,0.1,100.0,5.0,0.5,mean,3a603ff24793398e,0.30005500132229296,11.117902055492161,8.938610633514442,pearson,0.002
working_memory,8,3,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.1848155129972986,11.340422393696636,9.248660441488589,pearson,0.002
working_memory,8,3,A4_modality_ridge,none,0.1,100.0,0.0,0.0,prod,661f1b3c306416df,0.28833485584646046,11.171814326835525,9.010124283049818,pearson,0.002
working_memory,8,4,A2_fc_laplacian,matched,0.01,1.0,2.0,0.0,prod,8d1b79d753c015de,0.23564814140562962,12.0599193046115,9.902265259606581,pearson,0.002
working_memory,8,4,A3_msancr,matched,0.01,1.0,2.0,0.25,prod,fb2f870091514d2a,0.2398490537928265,12.084233885599602,9.902857520496108,pearson,0.002
working_memory,8,4,A4_iso_same_solver,uniform,0.1,0.1,0.0,0.0,prod,c65f6b667fe32338,0.19479870614874958,11.5582908147303,9.373740064816507,pearson,0.002
working_memory,8,4,A4_modality_ridge,none,0.1,1.0,0.0,0.0,prod,4ae14dcae3d7e452,0.2193503269325534,11.545144702157225,9.474668826020336,pearson,0.002
working_memory,9,0,A2_fc_laplacian,matched,0.1,1.0,0.1,0.0,prod,60384e39417b2449,0.18359363030565826,11.403186438821654,9.092709007703425,pearson,0.002
working_memory,9,0,A3_msancr,matched,0.1,1.0,0.1,0.25,prod,ed18401a4133f3bc,0.19690384487523457,11.379782399884881,9.045088925974168,pearson,0.002
working_memory,9,0,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.17418386516081363,11.064631706520359,8.908367852865927,pearson,0.002
working_memory,9,0,A4_modality_ridge,none,0.1,1.0,0.0,0.0,prod,4ae14dcae3d7e452,0.1859802327273424,11.420489353711316,9.103216582098012,pearson,0.002
working_memory,9,1,A2_fc_laplacian,matched,0.01,1.0,0.1,0.0,prod,6bba190126582dc2,0.30861077398782816,11.772723234750996,9.510804542819466,pearson,0.002
working_memory,9,1,A3_msancr,matched,0.01,1.0,0.1,0.25,mean,4004d65ca47a27a5,0.31071288358856863,11.766186049000055,9.476203027943482,pearson,0.002
working_memory,9,1,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.21942976373685455,11.304842097088951,9.172906203338583,pearson,0.002
working_memory,9,1,A4_modality_ridge,none,0.01,1.0,0.0,0.0,prod,e94e3226c41a6180,0.2961877204241244,11.953936425835762,9.663944498392764,pearson,0.002
working_memory,9,2,A2_fc_laplacian,matched,0.1,10.0,0.1,0.0,prod,d78e2b2676405f70,0.27192339193166465,11.322742397301546,9.168467109125896,pearson,0.002
working_memory,9,2,A3_msancr,matched,0.1,10.0,0.1,0.25,mean,d41098f797547e8a,0.275027094144331,11.312009479992474,9.142918906460293,pearson,0.002
working_memory,9,2,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.22397355755728018,11.220076114672855,9.054198709512116,pearson,0.002
working_memory,9,2,A4_modality_ridge,none,0.1,10.0,0.0,0.0,prod,238f293a983fbc70,0.2742411409310988,11.332119399519618,9.160598506292637,pearson,0.002
working_memory,9,3,A2_fc_laplacian,matched,0.1,100.0,2.0,0.0,prod,5304c01c8cc0e1d0,0.33741232884756617,11.092172811210768,8.90875020512017,pearson,0.002
working_memory,9,3,A3_msancr,matched,0.1,100.0,5.0,0.25,prod,97903956e4742124,0.349206636538471,11.056771699700361,8.867649352733105,pearson,0.002
working_memory,9,3,A4_iso_same_solver,uniform,0.1,0.1,0.0,0.0,prod,c65f6b667fe32338,0.21170258908289416,11.705148122693425,9.450523245296557,pearson,0.002
working_memory,9,3,A4_modality_ridge,none,0.1,10.0,0.0,0.0,prod,238f293a983fbc70,0.3323005257338055,11.159037089084963,8.932604709897234,pearson,0.002
working_memory,9,4,A2_fc_laplacian,matched,1.0,10.0,0.1,0.0,prod,284b1487d3a5fcf7,0.21492542585520738,11.152238514592858,9.167779736791049,pearson,0.002
working_memory,9,4,A3_msancr,matched,1.0,10.0,0.03,1.0,mean,95f4877da8162a95,0.2551497793406713,11.054879947972529,9.052152280847794,pearson,0.002
working_memory,9,4,A4_iso_same_solver,uniform,1.0,1.0,0.0,0.0,prod,1a9d8a819b9f2772,0.20037187062586068,11.223110646457604,9.255285684977713,pearson,0.002
working_memory,9,4,A4_modality_ridge,none,0.1,1.0,0.0,0.0,prod,4ae14dcae3d7e452,0.21821232884694064,11.596134963101179,9.56098377221925,pearson,0.002
