experiment_id,experiment_name,prior_type,prior_source,seed,fold,split_id,n_train,n_val,n_test,best_epoch,best_val_metric,runtime_seconds,target_train_mean,target_train_std,group_aware,pearson,rmse,mae,alignment_edge_diagonal_pearson,alignment_edge_diagonal_spearman,alignment_edge_diagonal_topk_jaccard,reference_alignment_node_pearson,reference_alignment_node_spearman,reference_alignment_node_topk_jaccard,reference_alignment_module_pearson,reference_alignment_module_spearman,reference_alignment_module_topk_jaccard,reference_alignment_edge_diagonal_pearson,reference_alignment_edge_diagonal_spearman,reference_alignment_edge_diagonal_topk_jaccard
E8,edge_shuffled,edge,shuffled_working_memory,3,3,seed03_fold03,280,50,82,42,5.104935169219971,74.03759026527405,16.939285714285713,4.768935137631752,False,0.3203226923942566,4.87693977355957,4.134634017944336,0.2066165953874588,0.18687289911261917,0.05263157894736842,-0.49060794711112976,-0.5018735167541504,0.0,-0.6283148527145386,-0.6428571428571429,0.0,-0.4933111071586609,-0.5018735167541504,0.0
E8,edge_shuffled,edge,shuffled_working_memory,3,4,seed03_fold04,280,50,82,31,4.607486248016357,60.340739250183105,16.742857142857144,5.023333310762925,False,0.15483494102954865,4.521703243255615,3.6915786266326904,0.18959739804267883,0.14024331897914352,0.05263157894736842,-0.45422977209091187,-0.42650808955116426,0.0,-0.4981205463409424,-0.4285714285714286,0.0,-0.4472057819366455,-0.42650808955116426,0.0
E8,edge_shuffled,edge,shuffled_working_memory,4,0,seed04_fold00,279,50,83,69,4.447360515594482,111.30141878128052,16.767025089605735,4.9404542587220295,False,0.13043682277202606,5.443560600280762,4.557197093963623,0.20713794231414795,0.2013906445820434,0.1111111111111111,-0.5192651748657227,-0.5259948482358562,0.0,-0.5706801414489746,-0.5476190476190477,0.0,-0.519726574420929,-0.5259948482358562,0.0
E8,edge_shuffled,edge,shuffled_working_memory,4,1,seed04_fold01,279,50,83,38,4.422146797180176,68.79651427268982,16.835125448028673,4.921759079786406,False,0.28117427229881287,4.625028133392334,3.8033950328826904,0.20431919395923615,0.21016521588915665,0.1111111111111111,-0.43625178933143616,-0.4321763527461407,0.0,-0.49521103501319885,-0.5000000000000001,0.2,-0.44926923513412476,-0.4321763527461407,0.0
E8,edge_shuffled,edge,shuffled_working_memory,4,2,seed04_fold02,280,50,82,33,4.435263156890869,63.70982098579407,16.78214285714286,4.843888164586422,False,0.14349447190761566,5.3760833740234375,4.2741570472717285,0.22643525898456573,0.2162429923722283,0.1111111111111111,-0.4814310669898987,-0.5019933743018856,0.0,-0.6091506481170654,-0.6190476190476191,0.0,-0.48080143332481384,-0.5019933743018856,0.0
E8,edge_shuffled,edge,shuffled_working_memory,4,3,seed04_fold03,280,50,82,11,4.826343536376953,37.63138294219971,16.989285714285714,4.849509495499392,False,0.17188827693462372,4.922334671020508,4.147877216339111,0.18653789162635803,0.17487715621012284,0.05263157894736842,-0.4628131687641144,-0.4652969884369633,0.0,-0.5360515117645264,-0.5000000000000001,0.0,-0.46576428413391113,-0.4652969884369633,0.0
E8,edge_shuffled,edge,shuffled_working_memory,4,4,seed04_fold04,280,50,82,30,4.764622688293457,58.67144584655762,16.90714285714286,4.945988892269066,False,0.0934087261557579,4.75749397277832,3.8790900707244873,0.19959458708763123,0.18019583489087165,0.1111111111111111,-0.5247868299484253,-0.5206462051681736,0.0,-0.6155568361282349,-0.6428571428571429,0.0,-0.5265721678733826,-0.5206462051681736,0.0
E8,edge_shuffled,edge,shuffled_working_memory,5,0,seed05_fold00,279,50,83,20,4.8748626708984375,47.39914083480835,16.97132616487455,4.901089999941164,False,0.2581194341182709,4.607109546661377,3.780804395675659,0.22272643446922302,0.20467174495129406,0.1111111111111111,-0.1941538155078888,-0.19051357212507541,0.0,-0.2955673336982727,-0.023809523809523815,0.2,-0.20028796792030334,-0.19051357212507541,0.0
E8,edge_shuffled,edge,shuffled_working_memory,5,1,seed05_fold01,279,50,83,25,4.932727813720703,53.16006398200989,16.74910394265233,4.846917239231855,False,0.27945491671562195,4.8364105224609375,4.273552894592285,0.22326605021953583,0.20485153127289685,0.1111111111111111,-0.4390409588813782,-0.4418997963061575,0.0,-0.511534571647644,-0.5714285714285715,0.0,-0.43365511298179626,-0.4418997963061575,0.0
E8,edge_shuffled,edge,shuffled_working_memory,5,2,seed05_fold02,280,50,82,8,5.007495403289795,36.46450686454773,17.05,4.881927312620937,False,-0.01990734040737152,4.960123062133789,4.037227630615234,0.1497863084077835,0.15667878521233067,0.1111111111111111,-0.47155824303627014,-0.4706955721495355,0.0,-0.561055064201355,-0.5476190476190477,0.0,-0.46872463822364807,-0.4706955721495355,0.0
E8,edge_shuffled,edge,shuffled_working_memory,5,3,seed05_fold03,280,50,82,7,4.962204456329346,35.88315224647522,16.764285714285716,4.896224076171518,False,0.10832177847623825,4.785099506378174,4.086869239807129,0.21175271272659302,0.2027789945099759,0.1111111111111111,-0.4924754202365875,-0.5083807827832731,0.0,-0.6125054359436035,-0.6428571428571429,0.0,-0.4976193904876709,-0.5083807827832731,0.0
E8,edge_shuffled,edge,shuffled_working_memory,5,4,seed05_fold04,280,50,82,67,3.9798736572265625,103.72474956512451,16.764285714285716,4.859615967022371,False,0.13623157143592834,5.782953262329102,4.6423420906066895,0.3298003673553467,0.28514110606200344,0.17647058823529413,-0.2728601396083832,-0.2471312812364831,0.0,-0.41956281661987305,-0.30952380952380953,0.0,-0.2565818428993225,-0.2471312812364831,0.0
E8,edge_shuffled,edge,shuffled_working_memory,6,0,seed06_fold00,279,50,83,3,4.838621139526367,36.238279581069946,16.91756272401434,4.936552256539939,False,0.011961584910750389,4.7769670486450195,3.961716651916504,0.16967692971229553,0.16078890028674972,0.05263157894736842,-0.41984814405441284,-0.3982816370595284,0.0,-0.49148935079574585,-0.4047619047619048,0.0,-0.41848161816596985,-0.3982816370595284,0.0
E8,edge_shuffled,edge,shuffled_working_memory,6,1,seed06_fold01,279,50,83,3,4.883563995361328,35.00452208518982,16.96415770609319,4.854012705412339,False,0.10826494544744492,5.028936386108398,4.299407005310059,0.14489375054836273,0.12704400653480638,0.1111111111111111,-0.5343156456947327,-0.5431294834974986,0.0,-0.576947808265686,-0.5476190476190477,0.0,-0.5268347859382629,-0.5431294834974986,0.0
