target,seed,fold,model_id,prior_type,evaluation_type,n_train,n_test,test_indices_hash,selected_hyperparameter_hash,coefficient_artifact,prior_alignment_pearson,prior_alignment_spearman,prior_alignment_top10_jaccard,pearson,rmse,mae
working_memory,1,2,A2_fc_laplacian,matched,retuned_base,330,82,a3a96f37370dde13,331fd09576665913,outputs/iclr/msancr_refinement/coefficients/A2_fc_laplacian__matched/seed01_fold02.npz,-0.4476051027523653,-0.10571205197339804,0.0,0.21608808029381665,11.520281361947392,9.775459960735642
working_memory,1,2,A3_msancr,matched,retuned_base,330,82,a3a96f37370dde13,977017089204073d,outputs/iclr/msancr_refinement/coefficients/A3_msancr__matched/seed01_fold02.npz,0.04830596249335109,0.37452379752642234,0.0,0.22590441181637705,11.46882802401999,9.728138810953743
working_memory,1,2,A4_iso_same_solver,uniform,retuned_base,330,82,a3a96f37370dde13,c65f6b667fe32338,outputs/iclr/msancr_refinement/coefficients/A4_iso_same_solver__uniform/seed01_fold02.npz,0.04997020261292062,0.044704503492826,0.05263157894736842,0.15620428320156973,12.010257883197943,10.050659880412626
working_memory,1,2,A4_modality_ridge,none,retuned_base,330,82,a3a96f37370dde13,4ae14dcae3d7e452,outputs/iclr/msancr_refinement/coefficients/A4_modality_ridge__none/seed01_fold02.npz,0.03938910781433429,0.057656922670207056,0.05263157894736842,0.23694759228496998,11.451007071981998,9.670351266079646
working_memory,1,3,A2_fc_laplacian,matched,retuned_base,330,82,1bb495d850934d97,314e5f999a0e44bb,outputs/iclr/msancr_refinement/coefficients/A2_fc_laplacian__matched/seed01_fold03.npz,-0.4475310035023582,-0.12360770211096161,0.05263157894736842,0.3100349430005945,11.580866865777281,9.564240619088894
working_memory,1,3,A3_msancr,matched,retuned_base,330,82,1bb495d850934d97,55fb694ff760fd97,outputs/iclr/msancr_refinement/coefficients/A3_msancr__matched/seed01_fold03.npz,0.2646698032907996,0.4850367461833285,0.05263157894736842,0.3270648384938904,11.589992122752458,9.375630990894003
working_memory,1,3,A4_iso_same_solver,uniform,retuned_base,330,82,1bb495d850934d97,c65f6b667fe32338,outputs/iclr/msancr_refinement/coefficients/A4_iso_same_solver__uniform/seed01_fold03.npz,0.1414170221089308,0.13249782409460514,0.05263157894736842,0.24260576832798045,11.992706170184317,9.88019478516616
working_memory,1,3,A4_modality_ridge,none,retuned_base,330,82,1bb495d850934d97,4ae14dcae3d7e452,outputs/iclr/msancr_refinement/coefficients/A4_modality_ridge__none/seed01_fold03.npz,0.11815863117942461,0.11544848587240353,0.05263157894736842,0.29816610945017585,11.704565524944284,9.584137197075796
working_memory,1,4,A2_fc_laplacian,matched,retuned_base,330,82,d46f3f6926276995,331fd09576665913,outputs/iclr/msancr_refinement/coefficients/A2_fc_laplacian__matched/seed01_fold04.npz,-0.4605374992236849,-0.07400228325372118,0.0,0.32680853314823266,10.452571901867955,7.8454203375381235
working_memory,1,4,A3_msancr,matched,retuned_base,330,82,d46f3f6926276995,977017089204073d,outputs/iclr/msancr_refinement/coefficients/A3_msancr__matched/seed01_fold04.npz,0.044411880214660415,0.3936465999412609,0.0,0.3356683366055649,10.442235806385519,7.78081198854058
