seed,outer_fold,inner_fold,stage,model_id,prior_type,candidate_id,cache_key,lambda_fc,lambda_sc,lambda_l,gamma,lifting,n_inner_train,n_inner_val,inner_train_indices_hash,inner_val_indices_hash,scaler_fc_mean_hash,scaler_sc_mean_hash,pearson,rmse,mae
0,0,1,B,A3_msancr,matched,2a4e301cf174f615,matched|g=0.5|lift=mean,0.01,1.0,2.0,0.5,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2498254733671117,12.80023354916902,10.404516252178308
0,0,2,B,A3_msancr,matched,2a4e301cf174f615,matched|g=0.5|lift=mean,0.01,1.0,2.0,0.5,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3028925375712621,11.40263385202625,9.313999385252234
0,0,0,B,A3_msancr,matched,342be13d3bc97e52,matched|g=1|lift=prod,0.01,1.0,2.0,1.0,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2160900974447109,14.038396750704832,11.60022508419188
0,0,1,B,A3_msancr,matched,342be13d3bc97e52,matched|g=1|lift=prod,0.01,1.0,2.0,1.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2306830611209462,13.464423675355931,10.708959950328271
0,0,2,B,A3_msancr,matched,342be13d3bc97e52,matched|g=1|lift=prod,0.01,1.0,2.0,1.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.3140077811609715,11.76369348122994,9.421786787943802
0,0,0,B,A3_msancr,matched,35bcd804516710d4,matched|g=0.25|lift=mean,0.01,1.0,2.0,0.25,mean,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.2622308214854687,13.19634496168107,10.751078929466749
0,0,1,B,A3_msancr,matched,35bcd804516710d4,matched|g=0.25|lift=mean,0.01,1.0,2.0,0.25,mean,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2562146919528454,12.73372086811532,10.374171733391066
0,0,2,B,A3_msancr,matched,35bcd804516710d4,matched|g=0.25|lift=mean,0.01,1.0,2.0,0.25,mean,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.2989458219844838,11.397288687700582,9.350323841480542
0,0,0,B,A3_msancr,matched,39852607b035b5a7,matched|g=2|lift=prod,0.01,1.0,5.0,2.0,prod,219,110,92dfed637c82f3f0,c86ac1a098c2ca38,f8de429e86d44a32,54924030c51c6ec3,0.1886357541895075,14.852670538905828,12.105012726139986
0,0,1,B,A3_msancr,matched,39852607b035b5a7,matched|g=2|lift=prod,0.01,1.0,5.0,2.0,prod,219,110,27aea17c1fe37ac9,684da6c4be471e55,be75e5499956a00a,4ec87077e37679d2,0.2293255987121668,14.256333634437468,11.389027087682212
0,0,2,B,A3_msancr,matched,39852607b035b5a7,matched|g=2|lift=prod,0.01,1.0,5.0,2.0,prod,220,109,ddb711814869e7a3,605b13f02020cd40,2107da8310ad643b,e6418ac4179a0de0,0.284241974782592,12.605768624886368,10.239500485648374
