experiment_id,experiment_name,prior_type,prior_source,seed,fold,split_id,n_train,n_val,n_test,best_epoch,best_val_metric,runtime_seconds,target_train_mean,target_train_std,group_aware,pearson,rmse,mae,alignment_module_pearson,alignment_module_spearman,alignment_module_topk_jaccard,reference_alignment_node_pearson,reference_alignment_node_spearman,reference_alignment_node_topk_jaccard,reference_alignment_module_pearson,reference_alignment_module_spearman,reference_alignment_module_topk_jaccard,reference_alignment_edge_diagonal_pearson,reference_alignment_edge_diagonal_spearman,reference_alignment_edge_diagonal_topk_jaccard
E4,module_true,module,true_working_memory,5,4,seed05_fold04,280,50,82,53,3.627269983291626,81.83913993835449,16.764285714285716,4.859615967022371,False,0.19412831962108612,5.273083209991455,4.158459186553955,0.9962080121040344,0.9761904761904763,1.0,0.5655832886695862,0.5771440567318462,0.42857142857142855,0.9962080121040344,0.9761904761904763,1.0,0.5793401598930359,0.5771440567318462,0.42857142857142855
E4,module_true,module,true_working_memory,6,0,seed06_fold00,279,50,83,6,4.854592800140381,34.73816227912903,16.91756272401434,4.936552256539939,False,0.0013290513306856155,4.777523040771484,3.9855761528015137,0.8865299224853516,0.8571428571428572,1.0,0.6187760829925537,0.6042268684555087,0.25,0.8865299224853516,0.8571428571428572,1.0,0.6268277764320374,0.6042268684555087,0.25
E4,module_true,module,true_working_memory,6,1,seed06_fold01,279,50,83,3,4.874770164489746,34.34126257896423,16.96415770609319,4.854012705412339,False,0.17096856236457825,5.024902820587158,4.287095546722412,0.9640491604804993,0.880952380952381,1.0,0.6939105987548828,0.6603951117629095,0.42857142857142855,0.9640491604804993,0.880952380952381,1.0,0.7124210000038147,0.6603951117629095,0.42857142857142855
E4,module_true,module,true_working_memory,6,2,seed06_fold02,280,50,82,36,4.819133758544922,60.145512104034424,16.978571428571428,4.837307186475398,False,0.24338828027248383,4.93414306640625,4.21103572845459,0.9943456649780273,0.9523809523809524,1.0,0.5574218034744263,0.6035976163298991,0.25,0.9943456649780273,0.9523809523809524,1.0,0.5616339445114136,0.6035976163298991,0.25
E4,module_true,module,true_working_memory,6,3,seed06_fold03,280,50,82,24,4.340836524963379,49.01712226867676,16.857142857142858,4.999387717613069,False,0.05831256881356239,4.693024635314941,3.9009451866149902,0.997890830039978,1.0,1.0,0.6143935322761536,0.5720301346951449,0.42857142857142855,0.997890830039978,1.0,1.0,0.6334376931190491,0.5720301346951449,0.42857142857142855
E4,module_true,module,true_working_memory,6,4,seed06_fold04,280,50,82,46,4.5803632736206055,74.49351119995117,16.714285714285715,4.8818698324744885,False,0.26207849383354187,4.917006015777588,4.048888683319092,0.9940654635429382,0.9761904761904763,1.0,0.5598875880241394,0.5951127007631458,0.42857142857142855,0.9940654635429382,0.9761904761904763,1.0,0.5740130543708801,0.5951127007631458,0.42857142857142855
E4,module_true,module,true_working_memory,7,0,seed07_fold00,279,50,83,9,4.488338947296143,34.25298357009888,16.96057347670251,4.941437077204398,False,0.24588942527770996,4.842159748077393,4.032962799072266,0.9859843850135803,0.9047619047619048,1.0,0.7145562767982483,0.6644253218055051,0.42857142857142855,0.9859843850135803,0.9047619047619048,1.0,0.7263984680175781,0.6644253218055051,0.42857142857142855
E4,module_true,module,true_working_memory,7,1,seed07_fold01,279,50,83,41,4.5509538650512695,70.68098211288452,16.870967741935484,4.956207808160297,False,0.050106462091207504,4.893064022064209,3.8717517852783203,0.9200937747955322,0.7142857142857144,1.0,0.5412771105766296,0.4804040335160855,0.42857142857142855,0.9200937747955322,0.7142857142857144,1.0,0.5642108917236328,0.4804040335160855,0.42857142857142855
E4,module_true,module,true_working_memory,7,2,seed07_fold02,280,50,82,11,4.86851692199707,33.50877261161804,16.87142857142857,4.785906179521667,False,0.07508331537246704,5.2411627769470215,4.582026958465576,0.9619982242584229,0.880952380952381,1.0,0.7258772253990173,0.6963873345348875,0.5384615384615384,0.9619982242584229,0.880952380952381,1.0,0.7339740991592407,0.6963873345348875,0.5384615384615384
E4,module_true,module,true_working_memory,7,3,seed07_fold03,280,50,82,3,4.734562397003174,32.49237895011902,16.742857142857144,4.905349017102844,False,0.23092201352119446,4.9097161293029785,4.295339584350586,0.9606767892837524,0.9047619047619048,1.0,0.6998889446258545,0.6669722946948777,0.5384615384615384,0.9606767892837524,0.9047619047619048,1.0,0.7141281366348267,0.6669722946948777,0.5384615384615384
E4,module_true,module,true_working_memory,7,4,seed07_fold04,280,50,82,16,4.6125688552856445,40.16092610359192,16.90357142857143,4.995854148538505,False,0.14866499602794647,4.6337666511535645,3.8291358947753906,0.9748127460479736,0.880952380952381,1.0,0.72159743309021,0.6802215477841046,0.5384615384615384,0.9748127460479736,0.880952380952381,1.0,0.7317091822624207,0.6802215477841046,0.5384615384615384
E4,module_true,module,true_working_memory,8,0,seed08_fold00,279,50,83,18,4.580522060394287,42.73918533325195,16.7168458781362,4.991257885993287,False,0.10486437380313873,4.795892715454102,3.9248998165130615,0.9912108778953552,0.9761904761904763,1.0,0.6446696519851685,0.6341063562929925,0.42857142857142855,0.9912108778953552,0.9761904761904763,1.0,0.6606638431549072,0.6341063562929925,0.42857142857142855
E4,module_true,module,true_working_memory,8,1,seed08_fold01,279,50,83,28,4.930446147918701,55.309021949768066,16.695340501792113,4.938004161512249,False,0.17948907613754272,4.611247539520264,3.996983528137207,0.9882174730300903,0.9285714285714287,1.0,0.5743300914764404,0.5710562921197966,0.42857142857142855,0.9882174730300903,0.9285714285714287,1.0,0.5942068099975586,0.5710562921197966,0.42857142857142855
E4,module_true,module,true_working_memory,8,2,seed08_fold02,280,50,82,22,4.669793128967285,49.44118905067444,17.025,4.7737470308224035,False,0.3125315010547638,5.1581878662109375,4.348331928253174,0.9782917499542236,0.9285714285714287,1.0,0.7069653868675232,0.6656189032183679,0.42857142857142855,0.9782917499542236,0.9285714285714287,1.0,0.7162474989891052,0.6656189032183679,0.42857142857142855
E4,module_true,module,true_working_memory,8,3,seed08_fold03,280,50,82,3,4.776007175445557,36.18598127365112,16.84642857142857,4.912228338025214,False,0.08409416675567627,4.877366542816162,4.132711887359619,0.9715615510940552,0.9523809523809524,1.0,0.6946554183959961,0.666942330307944,0.42857142857142855,0.9715615510940552,0.9523809523809524,1.0,0.7027137875556946,0.666942330307944,0.42857142857142855
E4,module_true,module,true_working_memory,8,4,seed08_fold04,280,50,82,10,4.851869106292725,36.627047300338745,17.089285714285715,4.851644734793868,False,0.20757929980754852,4.889177322387695,4.126003265380859,0.9727433919906616,0.9047619047619048,1.0,0.59732586145401,0.5497915655257792,0.5384615384615384,0.9727433919906616,0.9047619047619048,1.0,0.6142265200614929,0.5497915655257792,0.5384615384615384
E4,module_true,module,true_working_memory,9,0,seed09_fold00,279,50,83,3,4.830138683319092,33.83245873451233,16.82078853046595,4.979902054039361,False,0.15399576723575592,4.60581111907959,3.896200180053711,0.8690987825393677,0.7619047619047621,1.0,0.6831609606742859,0.6651145027049824,0.42857142857142855,0.8690987825393677,0.7619047619047621,1.0,0.6920461058616638,0.6651145027049824,0.42857142857142855
E4,module_true,module,true_working_memory,9,1,seed09_fold01,279,50,83,20,4.547341823577881,45.84869313240051,17.021505376344088,4.77893787323163,False,0.07758835703134537,5.410683631896973,4.478447914123535,0.9759929180145264,0.9047619047619048,1.0,0.6894745826721191,0.6442093487541707,0.5384615384615384,0.9759929180145264,0.9047619047619048,1.0,0.7030872106552124,0.6442093487541707,0.5384615384615384
E4,module_true,module,true_working_memory,9,2,seed09_fold02,280,50,82,27,4.436676025390625,53.97866988182068,16.678571428571427,4.982494867236776,False,0.18976233899593353,4.768153190612793,4.101890563964844,0.9655623435974121,0.9285714285714287,1.0,0.6865119934082031,0.6604750167947331,0.5384615384615384,0.9655623435974121,0.9285714285714287,1.0,0.6993235945701599,0.6604750167947331,0.5384615384615384
E4,module_true,module,true_working_memory,9,3,seed09_fold03,280,50,82,6,5.126511573791504,35.33207440376282,16.825,4.919503822251067,False,0.23943939805030823,4.496190547943115,3.835414171218872,0.965078592300415,0.9047619047619048,1.0,0.7232935428619385,0.6845464076315491,0.5384615384615384,0.965078592300415,0.9047619047619048,1.0,0.7314090132713318,0.6845464076315491,0.5384615384615384
E4,module_true,module,true_working_memory,9,4,seed09_fold04,280,50,82,45,4.349413871765137,78.9012541770935,16.928571428571427,4.778886387228809,False,0.11931317299604416,5.512583255767822,4.443686485290527,0.9816068410873413,0.9761904761904763,1.0,0.6216912865638733,0.5910575203981053,0.42857142857142855,0.9816068410873413,0.9761904761904763,1.0,0.6348163485527039,0.5910575203981053,0.42857142857142855
