model,prior,target,seed,fold,split_id,n_train,n_val,n_test,best_hidden,best_dropout,best_learning_rate,best_epoch,parameters,pearson,rmse,mae,runtime_seconds,I_XZ_final,I_ZY_final,probe_r2_final,bypass_alpha,selected_alpha,best_alpha1,best_alpha2,best_val_rmse
llm_gated,no_prior,fluid_intelligence,2,3,seed02_fold03,280,50,82,16.0,0.5,0.001,13.0,61505.0,0.25490149969735953,4.894966975582426,4.108752401863656,147.28395819664001,1.6921026706695557,0.3835716247558594,,1.0,1.0,,,
llm_gated,no_prior,fluid_intelligence,2,4,seed02_fold04,280,50,82,32.0,0.5,0.001,12.0,213121.0,0.3531942493176985,4.673110781724817,3.9344130260188406,150.203307390213,2.1057446002960205,0.3392663896083832,,1.0,1.0,,,
llm_gated,no_prior,fluid_intelligence,3,0,seed03_fold00,279,50,83,32.0,0.5,0.001,10.0,213121.0,0.21774992922672534,4.813304200106007,4.027545274022114,136.48772501945496,2.5520553588867188,0.2668171525001526,,0.25,0.25,,,
llm_gated,no_prior,fluid_intelligence,3,1,seed03_fold01,279,50,83,16.0,0.2,0.001,13.0,61505.0,0.20589431867697403,4.728928169546355,3.8845012044332115,108.24634766578674,2.681276321411133,0.4642014503479004,,0.5,0.5,,,
llm_gated,no_prior,fluid_intelligence,3,2,seed03_fold02,280,50,82,16.0,0.2,0.001,12.0,61505.0,0.14636574157534743,5.107907445187695,4.173943170687047,126.95704483985901,2.129678726196289,0.4171801209449768,,0.25,0.25,,,
llm_gated,no_prior,fluid_intelligence,3,3,seed03_fold03,280,50,82,32.0,0.2,0.003,11.0,213121.0,0.34091293388565136,4.810711661820468,3.9581332555631312,170.6081244945526,1.9387753009796143,0.22157776355743408,,0.25,0.25,,,
llm_gated,no_prior,fluid_intelligence,3,4,seed03_fold04,280,50,82,16.0,0.5,0.003,16.0,61505.0,0.19391592795718976,5.173663779471937,4.217654437553592,135.3515830039978,1.7479666471481323,0.4523462653160095,,0.75,0.75,,,
llm_gated,no_prior,fluid_intelligence,4,0,seed04_fold00,279,50,83,32.0,0.5,0.003,12.0,213121.0,0.320703602786594,4.598772279967434,3.87725881783359,135.2360599040985,2.157254219055176,0.21548989415168762,,0.25,0.25,,,
llm_gated,no_prior,fluid_intelligence,4,1,seed04_fold01,279,50,83,16.0,0.2,0.003,13.0,61505.0,0.2091998653647042,5.1206493215788615,4.116935304848544,128.1583287715912,2.291017532348633,0.6325652003288269,,1.0,1.0,,,
llm_gated,no_prior,fluid_intelligence,4,2,seed04_fold02,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.2622312130664543,4.746704373344661,3.9394627431543863,98.39544129371643,2.0650227069854736,0.38071417808532715,,0.25,0.25,,,
llm_gated,no_prior,fluid_intelligence,4,3,seed04_fold03,280,50,82,32.0,0.2,0.003,15.0,213121.0,0.2772016805020882,5.257834310392005,4.361507671635326,173.80067920684814,2.0586743354797363,0.30166447162628174,,0.0,0.0,,,
llm_gated,no_prior,fluid_intelligence,4,4,seed04_fold04,280,50,82,32.0,0.2,0.001,18.0,213121.0,0.29423086263520726,5.079794805018068,4.072693696836146,179.78096556663513,2.1809475421905518,0.5328933596611023,,0.5,0.5,,,
llm_gated,no_prior,fluid_intelligence,5,0,seed05_fold00,279,50,83,32.0,0.5,0.003,11.0,213121.0,0.22696937196570588,5.045318747938832,4.105949091624065,145.95133018493652,2.5783870220184326,0.28219708800315857,,0.5,0.5,,,
llm_gated,no_prior,fluid_intelligence,5,1,seed05_fold01,279,50,83,32.0,0.2,0.003,33.0,213121.0,0.24354367026477727,5.850077828999453,4.660058722438582,246.92890906333923,2.027007818222046,0.6266997456550598,,0.75,0.75,,,
llm_gated,no_prior,fluid_intelligence,5,2,seed05_fold02,280,50,82,32.0,0.5,0.001,10.0,213121.0,0.18025587971175258,5.487105641502911,4.48528016485819,151.49286198616028,2.2763094902038574,0.34363266825675964,,0.75,0.75,,,
llm_gated,no_prior,fluid_intelligence,5,3,seed05_fold03,280,50,82,16.0,0.2,0.001,12.0,61505.0,0.34724109559013416,4.855065380378336,3.989926024181087,124.51103353500366,1.983275055885315,0.4426809251308441,,0.5,0.5,,,
llm_gated,no_prior,fluid_intelligence,5,4,seed05_fold04,280,50,82,32.0,0.2,0.003,13.0,213121.0,0.19860787070103653,4.650756294013309,3.6870434226059334,168.66933822631836,2.285684585571289,0.4091488718986511,,0.5,0.5,,,
llm_gated,no_prior,fluid_intelligence,6,0,seed06_fold00,279,50,83,32.0,0.2,0.003,10.0,213121.0,0.1275189036517591,4.741696476151657,3.9681414868458207,131.87682914733887,2.3986735343933105,0.3676711916923523,,0.75,0.75,,,
llm_gated,no_prior,fluid_intelligence,6,1,seed06_fold01,279,50,83,32.0,0.5,0.001,10.0,213121.0,0.32988482973008704,4.476852210321578,3.7184063899947937,115.77588152885437,2.4461302757263184,0.39444637298583984,,0.75,0.75,,,
llm_gated,no_prior,fluid_intelligence,6,2,seed06_fold02,280,50,82,32.0,0.5,0.003,14.0,213121.0,0.18399067723110718,5.107028747751227,4.3455315334040945,142.19508743286133,2.2793169021606445,0.28524351119995117,,1.0,1.0,,,
llm_gated,no_prior,fluid_intelligence,6,3,seed06_fold03,280,50,82,16.0,0.2,0.001,11.0,61505.0,0.17620423697746002,4.730847544198106,4.108362500260516,133.2719419002533,1.9520655870437622,0.36571040749549866,,1.0,1.0,,,
llm_gated,no_prior,fluid_intelligence,6,4,seed06_fold04,280,50,82,32.0,0.5,0.003,10.0,213121.0,0.2738749131622089,5.440408062276699,4.7000940602000165,147.31203651428223,2.024585723876953,0.25491854548454285,,0.25,0.25,,,
llm_gated,no_prior,fluid_intelligence,7,0,seed07_fold00,279,50,83,32.0,0.5,0.001,22.0,213121.0,0.3246832785620046,4.96644171394373,3.9928039298000106,190.8959560394287,2.007143974304199,0.49528640508651733,,0.5,0.5,,,
llm_gated,no_prior,fluid_intelligence,7,1,seed07_fold01,279,50,83,16.0,0.2,0.001,12.0,61505.0,0.3960705685514443,4.721760377821721,3.880080728645784,115.83186483383179,2.6633899211883545,0.43520647287368774,,0.0,0.0,,,
llm_gated,no_prior,fluid_intelligence,7,2,seed07_fold02,280,50,82,32.0,0.2,0.001,10.0,213121.0,0.22346337689131965,4.945951440781142,4.162040245242235,141.39854907989502,2.5246803760528564,0.4578579068183899,,1.0,1.0,,,
llm_gated,no_prior,fluid_intelligence,7,3,seed07_fold03,280,50,82,16.0,0.5,0.001,10.0,61505.0,0.29483086634537226,4.9547317515537,4.146989136207394,108.6783835887909,2.126861095428467,0.3361860513687134,,0.0,0.0,,,
llm_gated,no_prior,fluid_intelligence,7,4,seed07_fold04,280,50,82,16.0,0.5,0.001,17.0,61505.0,0.13641976021854818,5.030201865243656,4.19492868097817,150.25921416282654,2.177203416824341,0.5298981666564941,,1.0,1.0,,,
llm_gated,no_prior,fluid_intelligence,8,0,seed08_fold00,279,50,83,32.0,0.2,0.003,10.0,213121.0,0.24933341396147288,4.805340925905608,4.071058434176158,141.44873213768005,2.4341940879821777,0.3630560338497162,,0.0,0.0,,,
llm_gated,no_prior,fluid_intelligence,8,1,seed08_fold01,279,50,83,16.0,0.5,0.001,15.0,61505.0,0.29909132737823485,4.991469551983403,4.140366898961814,134.1018350124359,2.56099796295166,0.44523221254348755,,1.0,1.0,,,
llm_gated,no_prior,fluid_intelligence,8,2,seed08_fold02,280,50,82,32.0,0.2,0.003,23.0,213121.0,0.22580040434264453,5.374044283836209,4.201886363145782,172.9828758239746,1.884475827217102,0.48835092782974243,,0.75,0.75,,,
llm_gated,no_prior,fluid_intelligence,8,3,seed08_fold03,280,50,82,16.0,0.2,0.001,10.0,61505.0,0.25911292328304153,4.414214222604109,3.7466656754656538,113.19910860061646,2.146085262298584,0.3857097625732422,,0.5,0.5,,,
llm_gated,no_prior,fluid_intelligence,8,4,seed08_fold04,280,50,82,16.0,0.5,0.003,18.0,61505.0,0.3134312619162192,5.09586491874694,4.066129544886147,130.3858413696289,1.5424323081970215,0.403390496969223,,1.0,1.0,,,
llm_gated,no_prior,fluid_intelligence,9,0,seed09_fold00,279,50,83,16.0,0.2,0.003,12.0,61505.0,0.20334492168256257,5.5171121640116585,4.473240025072212,139.94859194755554,1.929419994354248,0.49064821004867554,,0.0,0.0,,,
llm_gated,no_prior,fluid_intelligence,9,1,seed09_fold01,279,50,83,16.0,0.2,0.003,18.0,61505.0,0.21396535012286416,5.244989838264772,4.194667023348521,158.70092487335205,2.9710264205932617,0.5139915943145752,,0.25,0.25,,,
llm_gated,no_prior,fluid_intelligence,9,2,seed09_fold02,280,50,82,32.0,0.5,0.003,10.0,213121.0,0.2802779436538682,4.548007599985386,3.7926146577044233,136.30036878585815,1.5828145742416382,0.2515096068382263,,1.0,1.0,,,
llm_gated,no_prior,fluid_intelligence,9,3,seed09_fold03,280,50,82,32.0,0.5,0.003,11.0,213121.0,0.35287377449444235,4.7138459975812985,3.773347970916004,153.30663299560547,2.392883062362671,0.28902649879455566,,0.0,0.0,,,
llm_gated,no_prior,fluid_intelligence,9,4,seed09_fold04,280,50,82,32.0,0.5,0.003,18.0,213121.0,0.1937476954526117,5.125954088514649,4.134163670423554,180.8652093410492,2.3607916831970215,0.444583922624588,,0.0,0.0,,,
ncr,llm_wm,fluid_intelligence,1,0,seed01_fold00,279,50,83,,,,,,0.2292838557645857,4.674536048010486,3.678965007811423,4.872925281524658,0.2177390456199646,2.2951574325561523,,0.0,,0.01,0.0,4.080142195676397
ncr,llm_wm,fluid_intelligence,1,1,seed01_fold01,279,50,83,,,,,,0.36668065480903583,4.379340846310869,3.611651596745456,5.921938896179199,0.1763714849948883,2.05049204826355,,0.0,,0.1,0.0,4.641991388335219
ncr,llm_wm,fluid_intelligence,1,2,seed01_fold02,280,50,82,,,,,,0.45925684647256493,4.767850972716288,4.118207619817576,4.331115007400513,0.23480674624443054,0.9390130043029785,,0.0,,1.0,0.0,4.8248241896375
ncr,llm_wm,fluid_intelligence,1,3,seed01_fold03,280,50,82,,,,,,0.3027890848148081,5.076558059019286,4.386036723835978,4.504520654678345,0.1994975209236145,2.3118715286254883,,0.0,,0.01,0.0,4.306431790294115
ncr,llm_wm,fluid_intelligence,1,4,seed01_fold04,280,50,82,,,,,,0.33847099749818316,4.661343082181409,3.848117373601069,4.573324680328369,0.20225322246551514,1.9480314254760742,,0.0,,0.1,0.0,4.674004035075281
ncr,llm_wm,fluid_intelligence,2,0,seed02_fold00,279,50,83,,,,,,0.4011024640728799,4.79334604277988,4.118076117508753,4.4760496616363525,0.20642715692520142,0.7158066034317017,,0.0,,1.0,0.0,4.70287189378258
ncr,llm_wm,fluid_intelligence,2,1,seed02_fold01,279,50,83,,,,,,0.301006978770979,4.6215842475594116,4.018475221469587,5.6966328620910645,0.2200799584388733,1.572993278503418,,0.0,,0.1,0.0,3.8158155546144306
ncr,llm_wm,fluid_intelligence,2,2,seed02_fold02,280,50,82,,,,,,0.36452953420499334,4.533460098914958,3.643775801695814,4.376697540283203,0.13813671469688416,2.26934552192688,,0.0,,0.01,0.0,3.736469783582547
ncr,llm_wm,fluid_intelligence,2,3,seed02_fold03,280,50,82,,,,,,0.4798086825361738,4.512212922986445,3.72461885628109,5.0006866455078125,0.18950894474983215,0.7810570001602173,,0.0,,1.0,0.0,4.595803996336703
ncr,llm_wm,fluid_intelligence,2,4,seed02_fold04,280,50,82,,,,,,0.3136371880969703,4.617896551599729,3.9755429171189895,6.187180042266846,0.29755842685699463,0.7968478202819824,,0.0,,1.0,0.0,4.384655080334409
ncr,llm_wm,fluid_intelligence,3,0,seed03_fold00,279,50,83,,,,,,0.22499673680486892,4.940319677082755,4.2175806515784044,4.331583738327026,0.15971431136131287,2.2364537715911865,,0.0,,0.1,0.0,4.351802684411483
ncr,llm_wm,fluid_intelligence,3,1,seed03_fold01,279,50,83,,,,,,0.30705931828560395,4.713805597591053,3.8708411836643415,4.218622446060181,0.5459118485450745,0.09560593962669373,,0.0,,100.0,0.0,4.795596446813172
ncr,llm_wm,fluid_intelligence,3,2,seed03_fold02,280,50,82,,,,,,0.3533158968108918,4.646358411384975,3.989586878975021,4.612565040588379,0.23590314388275146,0.24301528930664062,,0.0,,10.0,0.0,4.621627605243474
ncr,llm_wm,fluid_intelligence,3,3,seed03_fold03,280,50,82,,,,,,0.4537228926633194,4.61764032300846,3.907751024362293,10.301281213760376,0.22395563125610352,0.764392614364624,,1.0,,1.0,1.0,4.966516747842009
ncr,llm_wm,fluid_intelligence,3,4,seed03_fold04,280,50,82,,,,,,0.27948555327813696,4.859298137988387,3.9218372027522412,10.218372821807861,0.2416277527809143,1.939011812210083,,0.0,,0.1,0.0,4.588805403544517
ncr,llm_wm,fluid_intelligence,4,0,seed04_fold00,279,50,83,,,,,,0.07983538199314816,4.825532207910175,4.20996214310086,9.01796007156372,0.9053183197975159,0.0359748974442482,,0.0,,1000.0,0.0,4.746085926922692
ncr,llm_wm,fluid_intelligence,4,1,seed04_fold01,279,50,83,,,,,,0.20741865425985234,4.746266243716679,3.9938058014993763,8.795557737350464,0.20690396428108215,1.5009765625,,100.0,,0.1,10.0,4.81172007807863
ncr,llm_wm,fluid_intelligence,4,2,seed04_fold02,280,50,82,,,,,,0.32874239693569757,4.631827028491606,3.8193900112768793,10.249015808105469,0.24071040749549866,0.6497783660888672,,10.0,,1.0,10.0,4.902572927596344
ncr,llm_wm,fluid_intelligence,4,3,seed04_fold03,280,50,82,,,,,,0.356765041039264,4.764170105778698,4.094352301856131,8.462873458862305,0.19766828417778015,0.683753252029419,,0.0,,1.0,0.0,4.907461240973368
ncr,llm_wm,fluid_intelligence,4,4,seed04_fold04,280,50,82,,,,,,0.4140987252296002,4.600839078188345,3.8759210948177105,10.544028759002686,0.2573317885398865,0.7378561496734619,,0.0,,1.0,0.0,4.4616098842808105
ncr,llm_wm,fluid_intelligence,5,0,seed05_fold00,279,50,83,,,,,,0.2870640871695147,4.741234123422833,3.907706945879103,17.582523822784424,0.2644779682159424,1.546147346496582,,100.0,,0.1,10.0,4.929303608711404
ncr,llm_wm,fluid_intelligence,5,1,seed05_fold01,279,50,83,,,,,,0.33647875888560286,4.4255508493810805,3.750990746292636,17.162548303604126,0.19810450077056885,0.8069732189178467,,0.0,,1.0,0.0,4.349122610831293
ncr,llm_wm,fluid_intelligence,5,2,seed05_fold02,280,50,82,,,,,,0.32306464572,4.990492595629426,4.202987545311398,19.655876636505127,0.22710835933685303,0.9063997268676758,,0.0,,1.0,0.0,4.497913091175821
ncr,llm_wm,fluid_intelligence,5,3,seed05_fold03,280,50,82,,,,,,0.48664189387292184,4.619934828909971,3.8981886105086034,17.284191131591797,0.1993427276611328,0.7892754077911377,,0.0,,1.0,0.0,4.585025432154519
ncr,llm_wm,fluid_intelligence,5,4,seed05_fold04,280,50,82,,,,,,0.26357747937803233,4.3415426456763475,3.644208178067028,17.388182163238525,0.27292773127555847,0.7054488658905029,,0.0,,1.0,0.0,4.907742101984735
ncr,llm_wm,fluid_intelligence,6,0,seed06_fold00,279,50,83,,,,,,0.2760824867420365,4.3476475384371485,3.654219278877191,16.893892288208008,0.23508287966251373,0.7285909652709961,,0.0,,1.0,0.0,4.322483232808667
ncr,llm_wm,fluid_intelligence,6,1,seed06_fold01,279,50,83,,,,,,0.41144305314804747,4.2778868268369274,3.588461224023235,16.46060347557068,0.26355165243148804,0.7550642490386963,,0.0,,1.0,0.0,4.477076093850218
ncr,llm_wm,fluid_intelligence,6,2,seed06_fold02,280,50,82,,,,,,0.2757351657746923,4.633892912063045,3.862971392535081,14.236922264099121,0.23813489079475403,0.8635493516921997,,0.0,,1.0,0.0,4.59881411534465
ncr,llm_wm,fluid_intelligence,6,3,seed06_fold03,280,50,82,,,,,,0.41992508565517794,4.255430730030701,3.70943588241084,14.69874095916748,0.21133041381835938,0.9224820137023926,,0.0,,1.0,0.0,4.499690913505368
ncr,llm_wm,fluid_intelligence,6,4,seed06_fold04,280,50,82,,,,,,0.4038482080872705,5.280443450014203,4.445730440131537,16.18630337715149,0.19737979769706726,0.8206782341003418,,0.0,,1.0,0.0,4.74484891611543
ncr,llm_wm,fluid_intelligence,7,0,seed07_fold00,279,50,83,,,,,,0.3216336989505954,4.417323944052111,3.7622356960963494,21.18879532814026,0.22472155094146729,0.6890376806259155,,0.0,,1.0,0.0,4.158993317946092
ncr,llm_wm,fluid_intelligence,7,1,seed07_fold01,279,50,83,,,,,,0.422941339065934,4.887305723583591,4.158523775712912,15.610805988311768,0.28769439458847046,0.23643016815185547,,0.0,,10.0,0.0,4.704549649997504
ncr,llm_wm,fluid_intelligence,7,2,seed07_fold02,280,50,82,,,,,,0.3883418605410039,4.537247081697273,3.837584958665429,16.57470941543579,0.25156182050704956,0.6191937923431396,,0.0,,1.0,0.0,4.423925923325085
ncr,llm_wm,fluid_intelligence,7,3,seed07_fold03,280,50,82,,,,,,0.37288416174544015,5.008827248852739,4.240079452506126,16.3958740234375,0.2774248719215393,0.24257147312164307,,0.0,,10.0,0.0,4.484407486750872
ncr,llm_wm,fluid_intelligence,7,4,seed07_fold04,280,50,82,,,,,,0.3154964902195021,4.53757739736016,3.8285497561109643,17.037123203277588,0.20560947060585022,1.8692798614501953,,0.0,,0.1,0.0,4.827489390354769
ncr,llm_wm,fluid_intelligence,8,0,seed08_fold00,279,50,83,,,,,,0.39544641209491815,4.513336656956262,3.919280422932853,16.611452341079712,0.18389546871185303,0.7669957876205444,,0.0,,1.0,0.0,4.489302808836174
ncr,llm_wm,fluid_intelligence,8,1,seed08_fold01,279,50,83,,,,,,0.3438643470228549,4.788032352134024,4.033942919173974,17.270339488983154,0.26190102100372314,0.8609353303909302,,0.0,,1.0,0.0,4.45354530639363
ncr,llm_wm,fluid_intelligence,8,2,seed08_fold02,280,50,82,,,,,,0.36254913963864716,4.546943435064809,3.707502851878244,17.551284551620483,0.2056647539138794,0.76915442943573,,0.0,,1.0,0.0,4.886428643798966
ncr,llm_wm,fluid_intelligence,8,3,seed08_fold03,280,50,82,,,,,,0.18220165954366502,4.749225276170938,3.964740444364961,18.83515739440918,0.20190657675266266,2.3893940448760986,,0.0,,0.01,0.0,4.820358930734098
ncr,llm_wm,fluid_intelligence,8,4,seed08_fold04,280,50,82,,,,,,0.4270021950698478,4.767322127641603,4.075929826944048,16.932206392288208,0.2390972375869751,0.7460381984710693,,0.0,,1.0,0.0,4.917489473017777
ncr,llm_wm,fluid_intelligence,9,0,seed09_fold00,279,50,83,,,,,,0.33332683434627025,4.7140762085172625,3.9199033506781196,17.89780879020691,0.2188664972782135,0.7554073333740234,,0.0,,1.0,0.0,4.625896293817809
ncr,llm_wm,fluid_intelligence,9,1,seed09_fold01,279,50,83,,,,,,0.35587304261977326,4.711537295588005,4.005197768903648,16.893482208251953,0.22675567865371704,0.9163447618484497,,0.0,,1.0,0.0,4.215947574581292
ncr,llm_wm,fluid_intelligence,9,2,seed09_fold02,280,50,82,,,,,,0.39659644925189086,4.324686137356865,3.6812074852332106,17.21580743789673,0.3224298655986786,0.6871989965438843,,0.0,,1.0,0.0,4.189126707914044
ncr,llm_wm,fluid_intelligence,9,3,seed09_fold03,280,50,82,,,,,,0.4646431766163738,4.467458375092172,3.687265084216392,16.71049451828003,0.22016581892967224,0.7751326560974121,,0.5,,1.0,0.5,4.737816755802402
ncr,llm_wm,fluid_intelligence,9,4,seed09_fold04,280,50,82,,,,,,0.2528707787122725,4.914000286612823,4.0033698971759115,15.717233896255493,0.22934898734092712,1.9264135360717773,,0.0,,0.1,0.0,4.201598697083064
ncr,llm_fluid,fluid_intelligence,1,0,seed01_fold00,279,50,83,,,,,,0.2292838557645861,4.674536048010485,3.678965007811425,17.181232929229736,0.2177390456199646,2.2951574325561523,,0.0,,0.01,0.0,4.08014219567638
ncr,llm_fluid,fluid_intelligence,1,1,seed01_fold01,279,50,83,,,,,,0.29076265282224906,4.642992934974077,3.7969507699248473,17.27421760559082,0.19740837812423706,2.5191802978515625,,1000.0,,0.01,10.0,4.520355901400289
ncr,llm_fluid,fluid_intelligence,1,2,seed01_fold02,280,50,82,,,,,,0.45925684647256537,4.767850972716286,4.118207619817574,16.457805633544922,0.23480674624443054,0.9390130043029785,,0.0,,1.0,0.0,4.824824189637507
ncr,llm_fluid,fluid_intelligence,1,3,seed01_fold03,280,50,82,,,,,,0.3027890848148074,5.0765580590192885,4.38603672383598,15.199620246887207,0.1994975209236145,2.3118715286254883,,0.0,,0.01,0.0,4.306431790294149
ncr,llm_fluid,fluid_intelligence,1,4,seed01_fold04,280,50,82,,,,,,0.33847099749818343,4.661343082181408,3.848117373601069,17.98306179046631,0.20225322246551514,1.9480314254760742,,0.0,,0.1,0.0,4.674004035075318
ncr,llm_fluid,fluid_intelligence,2,0,seed02_fold00,279,50,83,,,,,,0.4011024640728792,4.793346042779881,4.118076117508755,16.625401258468628,0.20642715692520142,0.7158066034317017,,0.0,,1.0,0.0,4.7028718937825795
ncr,llm_fluid,fluid_intelligence,2,1,seed02_fold01,279,50,83,,,,,,0.30100697877098126,4.621584247559408,4.018475221469582,17.728578567504883,0.2200799584388733,1.572993278503418,,0.0,,0.1,0.0,3.815815554614439
ncr,llm_fluid,fluid_intelligence,2,2,seed02_fold02,280,50,82,,,,,,0.36452953420499273,4.5334600989149605,3.643775801695812,17.755844593048096,0.13813671469688416,2.26934552192688,,0.0,,0.01,0.0,3.7364697835825815
ncr,llm_fluid,fluid_intelligence,2,3,seed02_fold03,280,50,82,,,,,,0.4798086825361736,4.512212922986446,3.7246188562810887,16.892367601394653,0.18950894474983215,0.7810570001602173,,0.0,,1.0,0.0,4.595803996336708
ncr,llm_fluid,fluid_intelligence,2,4,seed02_fold04,280,50,82,,,,,,0.31363718809697017,4.617896551599729,3.97554291711899,18.33531665802002,0.29755842685699463,0.7968478202819824,,0.0,,1.0,0.0,4.384655080334415
ncr,llm_fluid,fluid_intelligence,3,0,seed03_fold00,279,50,83,,,,,,0.2249967368048685,4.940319677082757,4.217580651578405,17.303093910217285,0.15971431136131287,2.2364537715911865,,0.0,,0.1,0.0,4.351802684411497
ncr,llm_fluid,fluid_intelligence,3,1,seed03_fold01,279,50,83,,,,,,0.3070593182856042,4.713805597591053,3.8708411836643415,16.707711219787598,0.5459118485450745,0.09560593962669373,,0.0,,100.0,0.0,4.795596446813172
ncr,llm_fluid,fluid_intelligence,3,2,seed03_fold02,280,50,82,,,,,,0.3533158968108919,4.646358411384974,3.9895868789750204,17.232688426971436,0.23590314388275146,0.24301528930664062,,0.0,,10.0,0.0,4.621627605243476
ncr,llm_fluid,fluid_intelligence,3,3,seed03_fold03,280,50,82,,,,,,0.47802150603402105,4.604790710909766,3.892898409644399,16.857747077941895,0.22549211978912354,0.6800055503845215,,5.0,,1.0,5.0,4.951363282911315
ncr,llm_fluid,fluid_intelligence,3,4,seed03_fold04,280,50,82,,,,,,0.27948555327813623,4.859298137988388,3.9218372027522435,17.657304048538208,0.2416277527809143,1.939011812210083,,0.0,,0.1,0.0,4.58880540354451
ncr,llm_fluid,fluid_intelligence,4,0,seed04_fold00,279,50,83,,,,,,0.07983538199314816,4.825532207910175,4.20996214310086,15.801002025604248,0.9053183197975159,0.0359748974442482,,0.0,,1000.0,0.0,4.746085926922692
ncr,llm_fluid,fluid_intelligence,4,1,seed04_fold01,279,50,83,,,,,,0.24669038728696085,4.818580864469064,3.942113559721262,18.32207441329956,0.22062301635742188,2.4353456497192383,,1000.0,,0.01,10.0,4.7234280243177365
ncr,llm_fluid,fluid_intelligence,4,2,seed04_fold02,280,50,82,,,,,,0.3524453011638175,4.595241247554175,3.778350706689864,17.051519632339478,0.23291756212711334,0.6597521305084229,,10.0,,1.0,10.0,4.9090256182336764
ncr,llm_fluid,fluid_intelligence,4,3,seed04_fold03,280,50,82,,,,,,0.3608165095077386,4.758059346794627,4.10132116806578,19.076167583465576,0.19311046600341797,0.6118267774581909,,1.0,,1.0,1.0,4.899819735579216
ncr,llm_fluid,fluid_intelligence,4,4,seed04_fold04,280,50,82,,,,,,0.41409872522960023,4.600839078188345,3.8759210948177105,16.023942947387695,0.2573317885398865,0.7378561496734619,,0.0,,1.0,0.0,4.461609884280795
ncr,llm_fluid,fluid_intelligence,5,0,seed05_fold00,279,50,83,,,,,,0.3638883926733452,4.58391321351415,3.8086552499649198,18.662975311279297,0.24443471431732178,2.0756514072418213,,0.0,,0.1,0.0,4.951828067279277
ncr,llm_fluid,fluid_intelligence,5,1,seed05_fold01,279,50,83,,,,,,0.3364787588856031,4.42555084938108,3.750990746292637,15.303701639175415,0.19810450077056885,0.8069732189178467,,0.0,,1.0,0.0,4.349122610831315
ncr,llm_fluid,fluid_intelligence,5,2,seed05_fold02,280,50,82,,,,,,0.3151242422321223,5.003933568224798,4.221653871308536,18.24432921409607,0.23203590512275696,0.8461767435073853,,1.0,,1.0,1.0,4.493389624009595
ncr,llm_fluid,fluid_intelligence,5,3,seed05_fold03,280,50,82,,,,,,0.48664189387292106,4.6199348289099715,3.8981886105086043,16.518297910690308,0.1993427276611328,0.7892754077911377,,0.0,,1.0,0.0,4.585025432154522
ncr,llm_fluid,fluid_intelligence,5,4,seed05_fold04,280,50,82,,,,,,0.2635774793780325,4.3415426456763475,3.6442081780670295,15.68447756767273,0.27292773127555847,0.7054488658905029,,0.0,,1.0,0.0,4.9077421019847485
ncr,llm_fluid,fluid_intelligence,6,0,seed06_fold00,279,50,83,,,,,,0.27608248674203706,4.3476475384371485,3.6542192788771897,17.774784326553345,0.23508287966251373,0.7285909652709961,,0.0,,1.0,0.0,4.322483232808659
ncr,llm_fluid,fluid_intelligence,6,1,seed06_fold01,279,50,83,,,,,,0.4114430531480472,4.2778868268369274,3.588461224023235,15.093990564346313,0.26355165243148804,0.7550642490386963,,0.0,,1.0,0.0,4.477076093850209
ncr,llm_fluid,fluid_intelligence,6,2,seed06_fold02,280,50,82,,,,,,0.27573516577469137,4.633892912063046,3.8629713925350817,11.045659303665161,0.23813489079475403,0.8635493516921997,,0.0,,1.0,0.0,4.5988141153446565
ncr,llm_fluid,fluid_intelligence,6,3,seed06_fold03,280,50,82,,,,,,0.41992508565517805,4.255430730030701,3.7094358824108387,4.5942041873931885,0.21133041381835938,0.9224820137023926,,0.0,,1.0,0.0,4.499690913505369
ncr,llm_fluid,fluid_intelligence,6,4,seed06_fold04,280,50,82,,,,,,0.42051346786603916,5.31052981512181,4.480419029711882,4.97365403175354,0.201194167137146,0.5932939052581787,,10.0,,1.0,10.0,4.729194676293481
ncr,llm_fluid,fluid_intelligence,7,0,seed07_fold00,279,50,83,,,,,,0.32163369895059435,4.417323944052113,3.762235696096351,4.720566034317017,0.22472155094146729,0.6890376806259155,,0.0,,1.0,0.0,4.158993317946087
ncr,llm_fluid,fluid_intelligence,7,1,seed07_fold01,279,50,83,,,,,,0.4229413390659338,4.887305723583591,4.158523775712912,5.336941957473755,0.28769439458847046,0.23643016815185547,,0.0,,10.0,0.0,4.704549649997503
ncr,llm_fluid,fluid_intelligence,7,2,seed07_fold02,280,50,82,,,,,,0.38834186054100384,4.537247081697273,3.8375849586654303,6.204484224319458,0.25156182050704956,0.6191937923431396,,0.0,,1.0,0.0,4.4239259233250845
ncr,llm_fluid,fluid_intelligence,7,3,seed07_fold03,280,50,82,,,,,,0.3728841617454403,5.008827248852739,4.240079452506126,5.4636390209198,0.2774248719215393,0.24257147312164307,,0.0,,10.0,0.0,4.484407486750872
ncr,llm_fluid,fluid_intelligence,7,4,seed07_fold04,280,50,82,,,,,,0.31549649021950277,4.537577397360158,3.8285497561109643,5.409695386886597,0.20560947060585022,1.8692798614501953,,0.0,,0.1,0.0,4.827489390354833
