model,prior,target,seed,fold,split_id,n_train,n_val,n_test,best_hidden,best_dropout,best_learning_rate,best_epoch,parameters,pearson,rmse,mae,runtime_seconds,I_XZ_final,I_ZY_final,probe_r2_final,bypass_alpha,best_alpha1,best_alpha2,best_val_rmse
llm_gated,random_control,fluid_intelligence,2,3,seed02_fold03,280,50,82,16.0,0.5,0.001,13.0,61507.0,0.32909333145978403,4.870188434598404,4.0461514868387365,87.90407252311707,1.9881291389465332,0.4086538553237915,,0.5029682517051697,,,
llm_gated,random_control,fluid_intelligence,2,4,seed02_fold04,280,50,82,32.0,0.2,0.003,12.0,213123.0,0.30219181206280665,4.759981370173675,3.9732527035038645,90.86432242393494,2.5438122749328613,0.34938058257102966,,0.5044736564159393,,,
llm_gated,random_control,fluid_intelligence,3,0,seed03_fold00,279,50,83,32.0,0.5,0.001,10.0,213123.0,0.23349893556293405,5.071669197179838,4.217367413532303,119.52022814750671,2.5697219371795654,0.3333686590194702,,0.49965064227581024,,,
llm_gated,random_control,fluid_intelligence,3,1,seed03_fold01,279,50,83,16.0,0.2,0.001,13.0,61507.0,0.3271903356311988,4.562800152112715,3.6698220149580254,81.13049983978271,2.2519302368164062,0.5558685064315796,,0.5000593960285187,,,
llm_gated,random_control,fluid_intelligence,3,2,seed03_fold02,280,50,82,16.0,0.2,0.001,12.0,61507.0,0.20364046889851056,4.766860844941769,3.9332621272017314,78.34189486503601,2.111546277999878,0.39106762409210205,,0.5021952092647552,,,
llm_gated,random_control,fluid_intelligence,3,3,seed03_fold03,280,50,82,32.0,0.2,0.003,11.0,213123.0,0.1754756699618383,5.4790382599426435,4.362422198784061,81.15835523605347,1.9196059703826904,0.2563127875328064,,0.5051966607570648,,,
llm_gated,random_control,fluid_intelligence,3,4,seed03_fold04,280,50,82,16.0,0.5,0.003,16.0,61507.0,0.22845708800701356,5.147052786044594,4.195007696384337,98.78010725975037,1.8920466899871826,0.43038231134414673,,0.5025915801525116,,,
llm_gated,random_control,fluid_intelligence,4,0,seed04_fold00,279,50,83,16.0,0.2,0.001,13.0,61507.0,0.29452482696494797,4.72606016327561,3.9550208126205995,117.06382703781128,2.0988335609436035,0.4255857765674591,,0.502114325761795,,,
llm_gated,random_control,fluid_intelligence,4,1,seed04_fold01,279,50,83,16.0,0.2,0.003,13.0,61507.0,0.20594759182245279,5.076675770561178,4.136489948594426,93.91763758659363,1.8728392124176025,0.5894210934638977,,0.49806728959083557,,,
llm_gated,random_control,fluid_intelligence,4,2,seed04_fold02,280,50,82,16.0,0.5,0.001,10.0,61507.0,0.21291457494232907,4.8056960427663755,4.055595176975902,84.05379438400269,1.901413083076477,0.3572613298892975,,0.4994562864303589,,,
llm_gated,random_control,fluid_intelligence,4,3,seed04_fold03,280,50,82,32.0,0.2,0.003,34.0,213123.0,0.1966713947757602,5.494894808925827,4.250714732379448,147.17967677116394,2.339254856109619,0.7326173186302185,,0.5120651125907898,,,
llm_gated,random_control,fluid_intelligence,4,4,seed04_fold04,280,50,82,32.0,0.2,0.003,17.0,213123.0,0.2620931441995671,5.179831766442126,4.0547373701886436,112.13329601287842,2.148869514465332,0.27496394515037537,,0.5061996579170227,,,
llm_gated,random_control,fluid_intelligence,5,0,seed05_fold00,279,50,83,32.0,0.5,0.003,12.0,213123.0,0.1511974361886893,5.015676455786074,4.26465296458049,83.71758842468262,2.131138801574707,0.256991982460022,,0.5035596489906311,,,
llm_gated,random_control,fluid_intelligence,5,1,seed05_fold01,279,50,83,32.0,0.2,0.003,17.0,213123.0,0.3187144114852035,4.708561746559089,3.842160718986787,99.29722452163696,1.1904041767120361,0.4570474326610565,,0.5009529739618301,,,
llm_gated,random_control,fluid_intelligence,5,2,seed05_fold02,280,50,82,32.0,0.5,0.001,10.0,213123.0,0.2015038612954119,5.575811570532968,4.623244122761052,74.97934460639954,2.309997081756592,0.37192201614379883,,0.5015583634376526,,,
llm_gated,random_control,fluid_intelligence,5,3,seed05_fold03,280,50,82,16.0,0.2,0.001,12.0,61507.0,0.3769030876404128,4.753060334727941,3.9058471889030644,77.01988506317139,1.5880241394042969,0.453022301197052,,0.5009545683860779,,,
llm_gated,random_control,fluid_intelligence,5,4,seed05_fold04,280,50,82,32.0,0.2,0.003,20.0,213123.0,0.06317444299397601,5.106992759521852,4.113554152046762,154.19404006004333,2.2424917221069336,0.5055990219116211,,0.5038534104824066,,,
llm_gated,random_control,fluid_intelligence,6,0,seed06_fold00,279,50,83,32.0,0.2,0.003,10.0,213123.0,0.19086849171463835,4.621090677151762,3.83142932064562,84.67871427536011,2.0165581703186035,0.290181040763855,,0.5035179555416107,,,
llm_gated,random_control,fluid_intelligence,6,1,seed06_fold01,279,50,83,32.0,0.5,0.001,10.0,213123.0,0.27042866453375763,4.88050342579284,4.039099038365376,84.60147213935852,2.017071485519409,0.4028836488723755,,0.5001753121614456,,,
llm_gated,random_control,fluid_intelligence,6,2,seed06_fold02,280,50,82,32.0,0.5,0.003,14.0,213123.0,0.16925215002743899,5.193237807472534,4.351400386996385,95.24277639389038,1.852299690246582,0.3104294538497925,,0.5035502910614014,,,
llm_gated,random_control,fluid_intelligence,6,3,seed06_fold03,280,50,82,16.0,0.2,0.001,11.0,61507.0,0.19335223056264755,4.676568814769484,3.8426913517277415,71.64022564888,2.092660903930664,0.42270466685295105,,0.5017468929290771,,,
llm_gated,random_control,fluid_intelligence,6,4,seed06_fold04,280,50,82,32.0,0.5,0.003,10.0,213123.0,0.44198230069277644,5.269837722864797,4.428842521295315,74.7836480140686,2.5019397735595703,0.31203705072402954,,0.5002675354480743,,,
llm_gated,random_control,fluid_intelligence,7,0,seed07_fold00,279,50,83,32.0,0.5,0.001,22.0,213123.0,0.3261579156139747,5.115226740273941,3.954166527254036,121.35365915298462,2.7503457069396973,0.5794562101364136,,0.502914696931839,,,
llm_gated,random_control,fluid_intelligence,7,1,seed07_fold01,279,50,83,16.0,0.2,0.001,12.0,61507.0,0.3050777301463561,4.876888358586675,4.113517175237816,92.09558033943176,1.949392318725586,0.3214125335216522,,0.49894779920578003,,,
llm_gated,random_control,fluid_intelligence,7,2,seed07_fold02,280,50,82,32.0,0.2,0.001,10.0,213123.0,0.2800379831892569,4.673224559982566,3.9431456472815536,83.22813582420349,2.7363321781158447,0.3819117844104767,,0.4986908435821533,,,
llm_gated,random_control,fluid_intelligence,7,3,seed07_fold03,280,50,82,16.0,0.5,0.001,10.0,61507.0,0.30930706068780034,4.976297644323048,4.121947079170041,76.49990057945251,2.0613412857055664,0.34849369525909424,,0.5000092387199402,,,
llm_gated,random_control,fluid_intelligence,7,4,seed07_fold04,280,50,82,16.0,0.5,0.001,17.0,61507.0,0.1873784947162985,5.174744663897696,4.270721354135653,94.8449809551239,2.225858211517334,0.4656912088394165,,0.5037855207920074,,,
llm_gated,random_control,fluid_intelligence,8,0,seed08_fold00,279,50,83,16.0,0.2,0.001,10.0,61507.0,0.26973590888275945,4.714941796541581,4.059423573045845,73.13612985610962,2.1339874267578125,0.3260345160961151,,0.49832458794116974,,,
llm_gated,random_control,fluid_intelligence,8,1,seed08_fold01,279,50,83,16.0,0.5,0.001,15.0,61507.0,0.29085479692877597,4.917962144290181,4.053586511726839,89.75605058670044,2.8022518157958984,0.3866569995880127,,0.5007471293210983,,,
llm_gated,random_control,fluid_intelligence,8,2,seed08_fold02,280,50,82,32.0,0.2,0.003,23.0,213123.0,0.1544626140793098,5.597238492041576,4.577134341728397,124.21133041381836,2.1654763221740723,0.5762702822685242,,0.5054686367511749,,,
llm_gated,random_control,fluid_intelligence,8,3,seed08_fold03,280,50,82,16.0,0.2,0.001,10.0,61507.0,0.12027488944578354,4.677040475571688,3.9433731916474133,82.36293268203735,2.005868911743164,0.30617284774780273,,0.4978371262550354,,,
llm_gated,random_control,fluid_intelligence,8,4,seed08_fold04,280,50,82,16.0,0.5,0.003,18.0,61507.0,0.3071934836994533,5.356968078445704,4.2073280869460685,103.80870747566223,1.7973859310150146,0.5340780019760132,,0.498103991150856,,,
llm_gated,random_control,fluid_intelligence,9,0,seed09_fold00,279,50,83,16.0,0.2,0.003,12.0,61507.0,0.1417690159325387,5.710518447090206,4.642829803099115,105.4928126335144,2.046405076980591,0.3621605336666107,,0.5068311989307404,,,
llm_gated,random_control,fluid_intelligence,9,1,seed09_fold01,279,50,83,16.0,0.2,0.003,18.0,61507.0,0.16641006337980918,5.487628027272655,4.471897768687053,131.78867030143738,2.4965171813964844,0.6058039665222168,,0.5032433420419693,,,
llm_gated,random_control,fluid_intelligence,9,2,seed09_fold02,280,50,82,32.0,0.5,0.003,10.0,213123.0,0.2500880116048775,4.638280173003658,3.9318751009499153,87.39673495292664,2.074246406555176,0.2917119264602661,,0.5042086839675903,,,
llm_gated,random_control,fluid_intelligence,9,3,seed09_fold03,280,50,82,16.0,0.5,0.001,13.0,61507.0,0.22045808540349002,5.024974204189187,4.173542732145728,88.15088438987732,1.3606541156768799,0.4024168848991394,,0.49734698235988617,,,
llm_gated,random_control,fluid_intelligence,9,4,seed09_fold04,280,50,82,32.0,0.5,0.003,18.0,213123.0,0.17464883015279015,5.382342992197361,4.5787579838822525,106.4807665348053,2.3446714878082275,0.35735780000686646,,0.5067608058452606,,,
llm_gated,no_prior,fluid_intelligence,0,0,seed00_fold00,279,50,83,16.0,0.5,0.001,14.0,61507.0,0.21219394167443872,4.363638817461983,3.520292247634336,131.81099009513855,2.4174644947052,0.3497079014778137,,0.5011862516403198,,,
llm_gated,no_prior,fluid_intelligence,0,1,seed00_fold01,279,50,83,16.0,0.5,0.001,10.0,61507.0,0.23886657391620927,4.953602492370804,4.110959478171475,128.00824069976807,1.9639678001403809,0.36714401841163635,,0.50096195936203,,,
llm_gated,no_prior,fluid_intelligence,0,2,seed00_fold02,280,50,82,32.0,0.5,0.001,10.0,213123.0,0.13716902804157133,5.594223065932625,4.790294868190114,133.7796983718872,1.985011100769043,0.3917781710624695,,0.500557541847229,,,
llm_gated,no_prior,fluid_intelligence,0,3,seed00_fold03,280,50,82,32.0,0.2,0.001,18.0,213123.0,0.2847164926574113,4.849138795466127,3.87289812506699,132.98009181022644,2.579552412033081,0.4649493396282196,,0.5001850128173828,,,
llm_gated,no_prior,fluid_intelligence,0,4,seed00_fold04,280,50,82,32.0,0.5,0.003,10.0,213123.0,0.2929696390765902,4.945632528911863,4.088941841590695,83.17313432693481,1.897517442703247,0.2502669394016266,,0.49679964780807495,,,
llm_gated,no_prior,fluid_intelligence,1,0,seed01_fold00,279,50,83,32.0,0.2,0.003,16.0,213123.0,0.034024286191338605,5.49420521025428,4.3255807233144,121.77733278274536,2.4030637741088867,0.39485520124435425,,0.4991338700056076,,,
llm_gated,no_prior,fluid_intelligence,1,1,seed01_fold01,279,50,83,16.0,0.2,0.001,13.0,61507.0,0.26089391920214045,4.709070325840698,4.037335315382625,112.16148662567139,2.06807804107666,0.38264042139053345,,0.4996555596590042,,,
llm_gated,no_prior,fluid_intelligence,1,2,seed01_fold02,280,50,82,16.0,0.5,0.001,12.0,61507.0,0.37862200748227065,4.909655034144946,4.257111712199886,86.99056959152222,2.4222919940948486,0.5109001398086548,,0.501194566488266,,,
llm_gated,no_prior,fluid_intelligence,1,3,seed01_fold03,280,50,82,32.0,0.5,0.001,28.0,213123.0,0.11595963481039301,6.06525942209528,4.871095052579554,174.28189325332642,2.4218618869781494,0.4145492911338806,,0.4985966980457306,,,
llm_gated,no_prior,fluid_intelligence,1,4,seed01_fold04,280,50,82,16.0,0.2,0.001,26.0,61507.0,0.2663443100543535,5.297539359934837,4.167954654228397,138.6423065662384,2.200166702270508,0.5988601446151733,,0.4996149092912674,,,
llm_gated,no_prior,fluid_intelligence,2,0,seed02_fold00,279,50,83,16.0,0.5,0.001,10.0,61507.0,0.3095576772471268,4.97005298691173,4.272235146488052,75.84444522857666,2.133240222930908,0.3824901282787323,,0.49929481744766235,,,
llm_gated,no_prior,fluid_intelligence,2,1,seed02_fold01,279,50,83,16.0,0.5,0.003,18.0,61507.0,0.2604193912816004,5.094091767882702,4.244686287569713,96.69859099388123,1.721327781677246,0.5430710911750793,,0.5039967000484467,,,
llm_gated,no_prior,fluid_intelligence,2,2,seed02_fold02,280,50,82,16.0,0.5,0.003,16.0,61507.0,0.22694950166995587,5.165317807216867,3.9396987310269984,103.0022566318512,2.0044989585876465,0.3805787265300751,,0.5009349584579468,,,
llm_gated,no_prior,fluid_intelligence,2,3,seed02_fold03,280,50,82,16.0,0.5,0.001,13.0,61507.0,0.3306944212113224,4.864429335077335,4.039700705830644,84.96296763420105,2.3441123962402344,0.43493950366973877,,0.5014585554599762,,,
llm_gated,no_prior,fluid_intelligence,2,4,seed02_fold04,280,50,82,32.0,0.5,0.001,12.0,213123.0,0.2873192128237729,4.801788423781305,4.11240846354787,92.59139776229858,1.3935706615447998,0.3372843563556671,,0.5003518611192703,,,
llm_gated,no_prior,fluid_intelligence,3,0,seed03_fold00,279,50,83,32.0,0.5,0.001,10.0,213123.0,0.20835607224499994,4.944476172665143,4.1176550531961835,127.54838299751282,2.328308582305908,0.3017709255218506,,0.4994775503873825,,,
llm_gated,no_prior,fluid_intelligence,3,1,seed03_fold01,279,50,83,16.0,0.2,0.001,13.0,61507.0,0.32621940335522875,4.565233907029236,3.6740030725318267,97.25092267990112,1.7898499965667725,0.5343149900436401,,0.49778491258621216,,,
llm_gated,no_prior,fluid_intelligence,3,2,seed03_fold02,280,50,82,16.0,0.2,0.001,12.0,61507.0,0.2043060501147204,4.764739692610003,3.930719026705114,79.90174579620361,2.15602707862854,0.44358956813812256,,0.5007705390453339,,,
llm_gated,no_prior,fluid_intelligence,3,3,seed03_fold03,280,50,82,32.0,0.2,0.003,11.0,213123.0,0.17682220635701396,5.474579619665362,4.357222696629966,81.8361485004425,2.0158379077911377,0.20528292655944824,,0.5027345418930054,,,
llm_gated,no_prior,fluid_intelligence,3,4,seed03_fold04,280,50,82,16.0,0.5,0.003,16.0,61507.0,0.08863961897739359,5.933980303178896,4.812294739048656,100.41060042381287,2.1583781242370605,0.5006840229034424,,0.4974982440471649,,,
llm_gated,no_prior,fluid_intelligence,4,0,seed04_fold00,279,50,83,32.0,0.5,0.003,12.0,213123.0,0.30564732454815025,4.6734631683153856,3.9000976861241354,126.37193584442139,2.32393741607666,0.3407195806503296,,0.4997403919696808,,,
llm_gated,no_prior,fluid_intelligence,4,1,seed04_fold01,279,50,83,16.0,0.2,0.003,13.0,61507.0,0.20002848436666432,5.088305044609199,4.14722636808832,101.7375180721283,1.8854117393493652,0.5899525880813599,,0.5018111020326614,,,
llm_gated,no_prior,fluid_intelligence,4,2,seed04_fold02,280,50,82,16.0,0.5,0.001,10.0,61507.0,0.21044260902585404,4.809050091104489,4.059581500727956,88.36918020248413,1.9054101705551147,0.3676837682723999,,0.4993155151605606,,,
llm_gated,no_prior,fluid_intelligence,4,3,seed04_fold03,280,50,82,32.0,0.2,0.003,15.0,213123.0,0.24102976627346134,5.279603456440041,4.473178212235614,108.1853404045105,2.0534400939941406,0.25588369369506836,,0.5010386109352112,,,
llm_gated,no_prior,fluid_intelligence,4,4,seed04_fold04,280,50,82,32.0,0.2,0.001,18.0,213123.0,0.22549897089227702,5.130875113168481,3.9796801660119034,147.48693823814392,2.190673351287842,0.4630988836288452,,0.49995264410972595,,,
llm_gated,no_prior,fluid_intelligence,5,0,seed05_fold00,279,50,83,32.0,0.5,0.003,11.0,213123.0,0.15407232294521678,5.044023580683169,4.215725243809712,115.65509343147278,2.366337537765503,0.310798704624176,,0.5040794312953949,,,
llm_gated,no_prior,fluid_intelligence,5,1,seed05_fold01,279,50,83,32.0,0.2,0.003,33.0,213123.0,0.24766712343912645,5.73075775435651,4.479316516094897,139.43421339988708,1.8836737871170044,0.7720324993133545,,0.49592481553554535,,,
llm_gated,no_prior,fluid_intelligence,5,2,seed05_fold02,280,50,82,32.0,0.5,0.001,10.0,213123.0,0.19946225837818188,5.583347550089684,4.633805414525474,87.93150568008423,1.932797908782959,0.3312786817550659,,0.4979286938905716,,,
llm_gated,no_prior,fluid_intelligence,5,3,seed05_fold03,280,50,82,16.0,0.2,0.001,12.0,61507.0,0.37927500123846764,4.74766650245143,3.902186358847269,105.50677680969238,1.70405912399292,0.4836706221103668,,0.5011564195156097,,,
llm_gated,no_prior,fluid_intelligence,5,4,seed05_fold04,280,50,82,32.0,0.2,0.003,13.0,213123.0,0.2822826465959519,4.524141326953339,3.624344314016947,103.98229765892029,2.3631887435913086,0.37212878465652466,,0.4990718960762024,,,
llm_gated,no_prior,fluid_intelligence,6,0,seed06_fold00,279,50,83,32.0,0.2,0.003,10.0,213123.0,0.1965438429152768,4.634463314403993,3.846051376986216,84.91499066352844,2.0095176696777344,0.2778298556804657,,0.4994329363107681,,,
llm_gated,no_prior,fluid_intelligence,6,1,seed06_fold01,279,50,83,32.0,0.5,0.001,10.0,213123.0,0.2707117250442808,4.877882384596591,4.0441885913711,80.53201413154602,1.9559345245361328,0.4341258406639099,,0.5001485645771027,,,
llm_gated,no_prior,fluid_intelligence,6,2,seed06_fold02,280,50,82,32.0,0.5,0.003,14.0,213123.0,0.1664933956722109,5.190016306755229,4.345590789143632,109.0643618106842,1.7070367336273193,0.2998444437980652,,0.5006785541772842,,,
llm_gated,no_prior,fluid_intelligence,6,3,seed06_fold03,280,50,82,16.0,0.2,0.001,11.0,61507.0,0.19471282183128974,4.672793204151638,3.843949969221906,79.44109678268433,2.0102508068084717,0.39115363359451294,,0.500077024102211,,,
llm_gated,no_prior,fluid_intelligence,6,4,seed06_fold04,280,50,82,32.0,0.5,0.003,10.0,213123.0,0.44108043477937253,5.273800070849579,4.430124573591279,89.97346687316895,2.7194128036499023,0.3381655216217041,,0.4991765320301056,,,
llm_gated,no_prior,fluid_intelligence,7,0,seed07_fold00,279,50,83,32.0,0.5,0.001,22.0,213123.0,0.32837637603446057,5.0890857506958405,3.926628733255777,117.28233695030212,2.6869068145751953,0.5623542070388794,,0.49814511835575104,,,
llm_gated,no_prior,fluid_intelligence,7,1,seed07_fold01,279,50,83,16.0,0.2,0.001,12.0,61507.0,0.3049083546507154,4.890420448895725,4.0973733649196395,105.6327736377716,1.839867115020752,0.29856404662132263,,0.4982818514108658,,,
llm_gated,no_prior,fluid_intelligence,7,2,seed07_fold02,280,50,82,32.0,0.2,0.001,10.0,213123.0,0.2840599780987162,4.654721240961807,3.914056940776546,106.93741250038147,2.890153408050537,0.44980886578559875,,0.4990556091070175,,,
llm_gated,no_prior,fluid_intelligence,7,3,seed07_fold03,280,50,82,16.0,0.5,0.001,10.0,61507.0,0.29575825783502263,5.010074151239701,4.138447726645121,80.71823406219482,2.2533671855926514,0.3429940938949585,,0.5004544258117676,,,
llm_gated,no_prior,fluid_intelligence,7,4,seed07_fold04,280,50,82,16.0,0.5,0.001,17.0,61507.0,0.19140322055725395,5.1609751696718,4.255358137735507,150.91546511650085,2.1107473373413086,0.43312302231788635,,0.5014002323150635,,,
llm_gated,no_prior,fluid_intelligence,8,0,seed08_fold00,279,50,83,32.0,0.2,0.003,10.0,213123.0,0.24627546764946817,4.825710548159413,4.169539129877665,122.99216747283936,2.093137741088867,0.21752014756202698,,0.4997992366552353,,,
llm_gated,no_prior,fluid_intelligence,8,1,seed08_fold01,279,50,83,16.0,0.5,0.001,15.0,61507.0,0.2924789322387964,4.9899600303332114,4.055920727281685,130.6917586326599,2.4485554695129395,0.42185479402542114,,0.500088557600975,,,
llm_gated,no_prior,fluid_intelligence,8,2,seed08_fold02,280,50,82,32.0,0.2,0.003,23.0,213123.0,0.14768141109462574,5.611295565058358,4.585142786909894,112.3592472076416,1.8572371006011963,0.5552524328231812,,0.49990250170230865,,,
llm_gated,no_prior,fluid_intelligence,8,3,seed08_fold03,280,50,82,16.0,0.2,0.001,10.0,61507.0,0.11726478566604442,4.6860742581753545,3.952097090279184,75.54170775413513,2.023712158203125,0.4285353124141693,,0.4980171471834183,,,
llm_gated,no_prior,fluid_intelligence,8,4,seed08_fold04,280,50,82,16.0,0.5,0.003,18.0,61507.0,0.30820872510206243,5.309718442149374,4.156778696106701,123.90252137184143,1.7820327281951904,0.5820093750953674,,0.49771101772785187,,,
llm_gated,no_prior,fluid_intelligence,9,0,seed09_fold00,279,50,83,16.0,0.2,0.003,12.0,61507.0,0.1409510619477719,5.734228929762311,4.657705720648708,115.86261653900146,1.8256698846817017,0.418174147605896,,0.5006252229213715,,,
llm_gated,no_prior,fluid_intelligence,9,1,seed09_fold01,279,50,83,16.0,0.2,0.003,18.0,61507.0,0.17516000937148551,5.464392843785487,4.441101867032338,107.89304184913635,2.0944786071777344,0.5958031415939331,,0.49968187510967255,,,
llm_gated,no_prior,fluid_intelligence,9,2,seed09_fold02,280,50,82,32.0,0.5,0.003,10.0,213123.0,0.25457082132295117,4.623295968195964,3.9163885000275402,95.10279178619385,2.0488247871398926,0.3712984323501587,,0.5035762190818787,,,
llm_gated,no_prior,fluid_intelligence,9,3,seed09_fold03,280,50,82,32.0,0.5,0.003,11.0,213123.0,0.39987555928899693,4.806275353964584,3.8242191570561106,89.24845576286316,2.1949806213378906,0.3875366449356079,,0.5027160048484802,,,
llm_gated,no_prior,fluid_intelligence,9,4,seed09_fold04,280,50,82,32.0,0.5,0.003,18.0,213123.0,0.17556761699745943,5.367264721743238,4.56744468502882,94.71470928192139,2.330056667327881,0.35397130250930786,,0.5031655132770538,,,
ncr,llm_wm,fluid_intelligence,0,0,seed00_fold00,279,50,83,,,,,,0.4962832114030744,3.843738707108963,3.0023618223892052,5.133604526519775,0.24794721603393555,1.9421405792236328,,0.0,0.1,0.0,4.111604269600374
ncr,llm_wm,fluid_intelligence,0,1,seed00_fold01,279,50,83,,,,,,0.3286328727925062,4.7959329976291665,4.114937418996481,4.76573634147644,0.29612061381340027,0.9276964664459229,,0.0,1.0,0.0,4.585671672609956
ncr,llm_wm,fluid_intelligence,0,2,seed00_fold02,280,50,82,,,,,,0.31660200728217996,5.0049166987775395,4.207126024377002,5.314732074737549,0.22846460342407227,1.779411792755127,,0.0,0.1,0.0,4.6717999480765595
ncr,llm_wm,fluid_intelligence,0,3,seed00_fold03,280,50,82,,,,,,0.16808198832115462,4.910270413330273,4.199452165433155,4.608959913253784,0.19420337677001953,2.39054274559021,,0.0,0.01,0.0,4.509965004048838
ncr,llm_wm,fluid_intelligence,0,4,seed00_fold04,280,50,82,,,,,,0.4226895065051627,4.70073035208046,3.851820399185537,4.413354873657227,0.18625718355178833,0.7979738712310791,,0.0,1.0,0.0,4.83861021234584
ncr,llm_wm,fluid_intelligence,1,0,seed01_fold00,279,50,83,,,,,,0.22928385576458646,4.674536048010484,3.678965007811423,4.763303279876709,0.2177390456199646,2.2951574325561523,,0.0,0.01,0.0,4.080142195676376
ncr,llm_wm,fluid_intelligence,1,1,seed01_fold01,279,50,83,,,,,,0.3666806548090348,4.379340846310872,3.6116515967454585,7.008852243423462,0.1763714849948883,2.05049204826355,,0.0,0.1,0.0,4.641991388335192
ncr,llm_wm,fluid_intelligence,1,2,seed01_fold02,280,50,82,,,,,,0.45925684647256504,4.767850972716287,4.118207619817577,5.634344100952148,0.23480674624443054,0.9390130043029785,,0.0,1.0,0.0,4.82482418963751
ncr,llm_wm,fluid_intelligence,1,3,seed01_fold03,280,50,82,,,,,,0.3027890848148071,5.0765580590192885,4.386036723835979,4.370312929153442,0.1994975209236145,2.3118715286254883,,0.0,0.01,0.0,4.306431790294156
ncr,llm_wm,fluid_intelligence,1,4,seed01_fold04,280,50,82,,,,,,0.33847099749818443,4.661343082181405,3.8481173736010676,4.612180948257446,0.20225322246551514,1.9480314254760742,,0.0,0.1,0.0,4.674004035075282
ncr,llm_wm,fluid_intelligence,2,0,seed02_fold00,279,50,83,,,,,,0.40110246407287964,4.79334604277988,4.118076117508753,4.436016082763672,0.20642715692520142,0.7158066034317017,,0.0,1.0,0.0,4.702871893782589
ncr,llm_wm,fluid_intelligence,2,1,seed02_fold01,279,50,83,,,,,,0.30100697877098026,4.621584247559411,4.0184752214695845,4.665839195251465,0.2200799584388733,1.572993278503418,,0.0,0.1,0.0,3.8158155546144377
ncr,llm_wm,fluid_intelligence,2,2,seed02_fold02,280,50,82,,,,,,0.3645295342049925,4.53346009891496,3.6437758016958166,4.660638332366943,0.13813671469688416,2.26934552192688,,0.0,0.01,0.0,3.7364697835825647
ncr,llm_wm,fluid_intelligence,2,3,seed02_fold03,280,50,82,,,,,,0.4798086825361727,4.512212922986448,3.724618856281091,4.47577166557312,0.18950894474983215,0.7810570001602173,,0.0,1.0,0.0,4.595803996336706
ncr,llm_wm,fluid_intelligence,2,4,seed02_fold04,280,50,82,,,,,,0.3136371880969701,4.6178965515997294,3.9755429171189895,4.127724647521973,0.29755842685699463,0.7968478202819824,,0.0,1.0,0.0,4.384655080334417
ncr,llm_wm,fluid_intelligence,3,0,seed03_fold00,279,50,83,,,,,,0.22499673680486834,4.940319677082756,4.2175806515784044,4.401450872421265,0.15971431136131287,2.2364537715911865,,0.0,0.1,0.0,4.351802684411491
ncr,llm_wm,fluid_intelligence,3,1,seed03_fold01,279,50,83,,,,,,0.30705931828560384,4.713805597591053,3.8708411836643415,4.876342535018921,0.5459118485450745,0.09560593962669373,,0.0,100.0,0.0,4.795596446813172
ncr,llm_wm,fluid_intelligence,3,2,seed03_fold02,280,50,82,,,,,,0.3533158968108919,4.646358411384974,3.9895868789750204,5.286628246307373,0.23590314388275146,0.24301528930664062,,0.0,10.0,0.0,4.621627605243476
ncr,llm_wm,fluid_intelligence,3,3,seed03_fold03,280,50,82,,,,,,0.4717836821350447,4.618618626096465,3.8978217776938453,4.944505453109741,0.2386845350265503,0.6663415431976318,,10.0,1.0,10.0,4.953524538308987
ncr,llm_wm,fluid_intelligence,3,4,seed03_fold04,280,50,82,,,,,,0.2794855532781382,4.859298137988382,3.92183720275224,6.385800838470459,0.2416277527809143,1.939011812210083,,0.0,0.1,0.0,4.588805403544499
ncr,llm_wm,fluid_intelligence,4,0,seed04_fold00,279,50,83,,,,,,0.07983538199314816,4.825532207910175,4.20996214310086,5.646729946136475,0.9053183197975159,0.0359748974442482,,0.0,1000.0,0.0,4.746085926922692
ncr,llm_wm,fluid_intelligence,4,1,seed04_fold01,279,50,83,,,,,,0.21105861486361843,4.858470982197595,4.024813216658128,5.062174081802368,0.2181873321533203,2.405306100845337,,1000.0,0.01,10.0,4.688867613782995
ncr,llm_wm,fluid_intelligence,4,2,seed04_fold02,280,50,82,,,,,,0.3504320599000289,4.601355576935916,3.7907942184240486,5.11272406578064,0.24557682871818542,0.6513075828552246,,10.0,1.0,10.0,4.907651451396434
ncr,llm_wm,fluid_intelligence,4,3,seed04_fold03,280,50,82,,,,,,0.35676504103926365,4.764170105778699,4.094352301856132,4.988713026046753,0.19766828417778015,0.683753252029419,,0.0,1.0,0.0,4.90746124097337
ncr,llm_wm,fluid_intelligence,4,4,seed04_fold04,280,50,82,,,,,,0.41409872522960056,4.600839078188345,3.8759210948177096,4.964237928390503,0.2573317885398865,0.7378561496734619,,0.0,1.0,0.0,4.461609884280799
ncr,llm_wm,fluid_intelligence,5,0,seed05_fold00,279,50,83,,,,,,0.3461613858720025,4.608227662831534,3.7950290407335743,4.715413331985474,0.23117783665657043,1.5960853099822998,,100.0,0.1,10.0,4.946499187573052
ncr,llm_wm,fluid_intelligence,5,1,seed05_fold01,279,50,83,,,,,,0.33647875888560347,4.42555084938108,3.750990746292635,4.914289712905884,0.19810450077056885,0.8069732189178467,,0.0,1.0,0.0,4.349122610831317
ncr,llm_wm,fluid_intelligence,5,2,seed05_fold02,280,50,82,,,,,,0.304420936461423,5.022644971310254,4.240621367071332,4.636524438858032,0.22540625929832458,0.7985043525695801,,2.0,1.0,2.0,4.487020684493924
