target,prior_type,lifting,seed,fold,fraction,k,observed_mean,null_mean,null_std,enrichment_ratio,z_score,p_value
fluid_intelligence,random,prod,0,0,0.1,1334,0.03220566216505532,0.032737479455822865,0.0007468365508122208,0.9837550935622518,-0.7120932822438443,0.759
fluid_intelligence,random,prod,0,0,0.2,2668,0.03181277641835014,0.03274410758191333,0.000512654625419325,0.9715572897739432,-1.8166834304896995,0.97
fluid_intelligence,random,prod,0,0,0.3,4002,0.03174437396059253,0.03273360424688605,0.00040825733672376354,0.9697793656075123,-2.4230557477105688,0.995
fluid_intelligence,random,mean,0,0,0.05,667,0.0312091532665925,0.032717569456992196,0.001087185204721694,0.9538958359244095,-1.3874509916512618,0.923
fluid_intelligence,random,mean,0,0,0.1,1334,0.03230787012988913,0.032737479455822865,0.0007468365508122208,0.9868771410299481,-0.5752387526648434,0.715
fluid_intelligence,random,mean,0,0,0.2,2668,0.031803319409360216,0.03274410758191333,0.000512654625419325,0.9712684741766249,-1.8351305653071976,0.972
fluid_intelligence,random,mean,0,0,0.3,4002,0.03184472559510113,0.03273360424688605,0.00040825733672376354,0.9728450724496835,-2.177250895031328,0.986
fluid_intelligence,random,max,0,0,0.05,667,0.03217625625841577,0.032717569456992196,0.001087185204721694,0.9834549690713428,-0.49790338962071984,0.688
fluid_intelligence,random,max,0,0,0.1,1334,0.03246104655187348,0.032737479455822865,0.0007468365508122208,0.9915560724727627,-0.3701384240618024,0.638
fluid_intelligence,random,max,0,0,0.2,2668,0.0334220365695873,0.03274410758191333,0.000512654625419325,1.020703846821235,1.3223892930244425,0.095
fluid_intelligence,random,max,0,0,0.3,4002,0.03232188498787187,0.03273360424688605,0.00040825733672376354,0.9874221226630321,-1.0084797552401659,0.829
fluid_intelligence,random,bridge,0,0,0.05,667,0.034414965961723616,0.032717569456992196,0.001087185204721694,1.051880275121374,1.5612763100155806,0.063
fluid_intelligence,random,bridge,0,0,0.1,1334,0.03423195672046864,0.032737479455822865,0.0007468365508122208,1.0456503460097615,2.0010767590585323,0.021
fluid_intelligence,random,bridge,0,0,0.2,2668,0.033812166332699574,0.03274410758191333,0.000512654625419325,1.0326183496714443,2.083388499445656,0.024
fluid_intelligence,random,bridge,0,0,0.3,4002,0.03380614893031599,0.03273360424688605,0.00040825733672376354,1.0327658596755953,2.6271289869204435,0.003
fluid_intelligence,matched,prod,0,1,0.05,667,0.035034341103142574,0.03252066831391153,0.0010940356923827559,1.077294622760128,2.2976149742942917,0.011
fluid_intelligence,matched,prod,0,1,0.1,1334,0.032626874208830176,0.03241441257681683,0.0007600865048767471,1.0065545421040671,0.2795229630445821,0.388
fluid_intelligence,matched,prod,0,1,0.2,2668,0.03224368438324067,0.03244187719523157,0.0005165194379093824,0.9938908340353366,-0.3837083320486163,0.635
fluid_intelligence,matched,prod,0,1,0.3,4002,0.032054661972496165,0.03247217576895402,0.0004300845824412592,0.9871424138798538,-0.9707713633628712,0.837
fluid_intelligence,matched,mean,0,1,0.05,667,0.03515967940085008,0.03252066831391153,0.0010940356923827559,1.0811487347512365,2.412180064428167,0.009
fluid_intelligence,matched,mean,0,1,0.1,1334,0.0326474084933423,0.03241441257681683,0.0007600865048767471,1.007188034519315,0.30653868346637086,0.37
fluid_intelligence,matched,mean,0,1,0.2,2668,0.031756644913104856,0.03244187719523157,0.0005165194379093824,0.978878155601075,-1.3266340660870313,0.921
