target,seed,fold,prior_type,variant,inner_pearson,selected_eta
fluid_intelligence,3,2,shuffled,weighted_1.0,0.2531412157906196,0.0
fluid_intelligence,3,2,shuffled,weighted_2.0,0.2531412157906196,0.0
fluid_intelligence,3,2,shuffled,pca_8,0.2531412157906196,0.0
fluid_intelligence,3,2,shuffled,pca_16,0.2531412157906196,0.0
fluid_intelligence,3,2,shuffled,pca_32,0.2531412157906196,0.0
fluid_intelligence,3,2,shuffled,pca_64,0.2531412157906196,0.0
fluid_intelligence,3,2,random,topk_0.05,0.2531412157906196,0.0
fluid_intelligence,3,2,random,topk_0.1,0.2531412157906196,0.0
fluid_intelligence,3,2,random,topk_0.2,0.2531412157906196,0.0
fluid_intelligence,3,2,random,weighted_0.5,0.2531412157906196,0.0
fluid_intelligence,3,2,random,weighted_1.0,0.2531412157906196,0.0
fluid_intelligence,3,2,random,weighted_2.0,0.2531412157906196,0.0
fluid_intelligence,3,2,random,pca_8,0.2531412157906196,0.0
fluid_intelligence,3,2,random,pca_16,0.2536238276174727,0.25
fluid_intelligence,3,2,random,pca_32,0.2531412157906196,0.0
fluid_intelligence,3,2,random,pca_64,0.2531412157906196,0.0
fluid_intelligence,3,3,matched,topk_0.05,0.20808223363423076,0.0
fluid_intelligence,3,3,matched,topk_0.1,0.20808223363423076,0.0
fluid_intelligence,3,3,matched,topk_0.2,0.20808223363423076,0.0
fluid_intelligence,3,3,matched,weighted_0.5,0.20808223363423076,0.0
fluid_intelligence,3,3,matched,weighted_1.0,0.20808223363423076,0.0
fluid_intelligence,3,3,matched,weighted_2.0,0.20808223363423076,0.0
fluid_intelligence,3,3,matched,pca_8,0.20808223363423076,0.0
fluid_intelligence,3,3,matched,pca_16,0.20808223363423076,0.0
fluid_intelligence,3,3,matched,pca_32,0.20808223363423076,0.0
fluid_intelligence,3,3,matched,pca_64,0.20808223363423076,0.0
fluid_intelligence,3,3,unrelated,topk_0.05,0.20808223363423076,0.0
fluid_intelligence,3,3,unrelated,topk_0.1,0.20808223363423076,0.0
fluid_intelligence,3,3,unrelated,topk_0.2,0.20808223363423076,0.0
fluid_intelligence,3,3,unrelated,weighted_0.5,0.20808223363423076,0.0
fluid_intelligence,3,3,unrelated,weighted_1.0,0.20808223363423076,0.0
fluid_intelligence,3,3,unrelated,weighted_2.0,0.20808223363423076,0.0
fluid_intelligence,3,3,unrelated,pca_8,0.20808223363423076,0.0
fluid_intelligence,3,3,unrelated,pca_16,0.20808223363423076,0.0
fluid_intelligence,3,3,unrelated,pca_32,0.21049925194245203,0.5
fluid_intelligence,3,3,unrelated,pca_64,0.20808223363423076,0.0
fluid_intelligence,3,3,shuffled,topk_0.05,0.20808223363423076,0.0
fluid_intelligence,3,3,shuffled,topk_0.1,0.20808223363423076,0.0
fluid_intelligence,3,3,shuffled,topk_0.2,0.20808223363423076,0.0
fluid_intelligence,3,3,shuffled,weighted_0.5,0.20808223363423076,0.0
fluid_intelligence,3,3,shuffled,weighted_1.0,0.20808223363423076,0.0
fluid_intelligence,3,3,shuffled,weighted_2.0,0.20808223363423076,0.0
fluid_intelligence,3,3,shuffled,pca_8,0.20808223363423076,0.0
fluid_intelligence,3,3,shuffled,pca_16,0.20808223363423076,0.0
fluid_intelligence,3,3,shuffled,pca_32,0.20808223363423076,0.0
fluid_intelligence,3,3,shuffled,pca_64,0.212028321522578,0.25
fluid_intelligence,3,3,random,topk_0.05,0.20808223363423076,0.0
fluid_intelligence,3,3,random,topk_0.1,0.20808223363423076,0.0
fluid_intelligence,3,3,random,topk_0.2,0.20808223363423076,0.0
fluid_intelligence,3,3,random,weighted_0.5,0.20808223363423076,0.0
fluid_intelligence,3,3,random,weighted_1.0,0.20808223363423076,0.0
fluid_intelligence,3,3,random,weighted_2.0,0.20808223363423076,0.0
fluid_intelligence,3,3,random,pca_8,0.20808223363423076,0.0
fluid_intelligence,3,3,random,pca_16,0.20808223363423076,0.0
fluid_intelligence,3,3,random,pca_32,0.20808223363423076,0.0
fluid_intelligence,3,3,random,pca_64,0.20808223363423076,0.0
fluid_intelligence,3,4,matched,topk_0.05,0.3708413287478217,0.0
fluid_intelligence,3,4,matched,topk_0.1,0.3708413287478217,0.0
fluid_intelligence,3,4,matched,topk_0.2,0.3708413287478217,0.0
fluid_intelligence,3,4,matched,weighted_0.5,0.3708413287478217,0.0
fluid_intelligence,3,4,matched,weighted_1.0,0.3708413287478217,0.0
fluid_intelligence,3,4,matched,weighted_2.0,0.3708413287478217,0.0
fluid_intelligence,3,4,matched,pca_8,0.3708413287478217,0.0
fluid_intelligence,3,4,matched,pca_16,0.3708413287478217,0.0
fluid_intelligence,3,4,matched,pca_32,0.3708413287478217,0.0
fluid_intelligence,3,4,matched,pca_64,0.3708413287478217,0.0
fluid_intelligence,3,4,unrelated,topk_0.05,0.3708413287478217,0.0
fluid_intelligence,3,4,unrelated,topk_0.1,0.3708413287478217,0.0
fluid_intelligence,3,4,unrelated,topk_0.2,0.3708413287478217,0.0
fluid_intelligence,3,4,unrelated,weighted_0.5,0.3708413287478217,0.0
fluid_intelligence,3,4,unrelated,weighted_1.0,0.3708413287478217,0.0
fluid_intelligence,3,4,unrelated,weighted_2.0,0.3708413287478217,0.0
fluid_intelligence,3,4,unrelated,pca_8,0.3708413287478217,0.0
fluid_intelligence,3,4,unrelated,pca_16,0.3708413287478217,0.0
fluid_intelligence,3,4,unrelated,pca_32,0.3708413287478217,0.0
fluid_intelligence,3,4,unrelated,pca_64,0.3708413287478217,0.0
fluid_intelligence,3,4,shuffled,topk_0.05,0.3708413287478217,0.0
fluid_intelligence,3,4,shuffled,topk_0.1,0.3708413287478217,0.0
fluid_intelligence,3,4,shuffled,topk_0.2,0.3708413287478217,0.0
fluid_intelligence,3,4,shuffled,weighted_0.5,0.3708413287478217,0.0
fluid_intelligence,3,4,shuffled,weighted_1.0,0.3708413287478217,0.0
fluid_intelligence,3,4,shuffled,weighted_2.0,0.3708413287478217,0.0
fluid_intelligence,3,4,shuffled,pca_8,0.3708413287478217,0.0
fluid_intelligence,3,4,shuffled,pca_16,0.3708413287478217,0.0
fluid_intelligence,3,4,shuffled,pca_32,0.3708413287478217,0.0
fluid_intelligence,3,4,shuffled,pca_64,0.3708413287478217,0.0
fluid_intelligence,3,4,random,topk_0.05,0.3708413287478217,0.0
fluid_intelligence,3,4,random,topk_0.1,0.3708413287478217,0.0
fluid_intelligence,3,4,random,topk_0.2,0.3708413287478217,0.0
fluid_intelligence,3,4,random,weighted_0.5,0.3708413287478217,0.0
fluid_intelligence,3,4,random,weighted_1.0,0.3708413287478217,0.0
fluid_intelligence,3,4,random,weighted_2.0,0.3708413287478217,0.0
fluid_intelligence,3,4,random,pca_8,0.3708413287478217,0.0
fluid_intelligence,3,4,random,pca_16,0.3708413287478217,0.0
fluid_intelligence,3,4,random,pca_32,0.37132410521466924,0.25
fluid_intelligence,3,4,random,pca_64,0.3708413287478217,0.0
fluid_intelligence,4,0,matched,topk_0.05,0.31484221351801156,0.0
fluid_intelligence,4,0,matched,topk_0.1,0.31484221351801156,0.0
fluid_intelligence,4,0,matched,topk_0.2,0.31484221351801156,0.0
fluid_intelligence,4,0,matched,weighted_0.5,0.31484221351801156,0.0
fluid_intelligence,4,0,matched,weighted_1.0,0.31484221351801156,0.0
fluid_intelligence,4,0,matched,weighted_2.0,0.31484221351801156,0.0
fluid_intelligence,4,0,matched,pca_8,0.31484221351801156,0.0
fluid_intelligence,4,0,matched,pca_16,0.31484221351801156,0.0
fluid_intelligence,4,0,matched,pca_32,0.31484221351801156,0.0
fluid_intelligence,4,0,matched,pca_64,0.31484221351801156,0.0
fluid_intelligence,4,0,unrelated,topk_0.05,0.31484221351801156,0.0
fluid_intelligence,4,0,unrelated,topk_0.1,0.31484221351801156,0.0
fluid_intelligence,4,0,unrelated,topk_0.2,0.31484221351801156,0.0
fluid_intelligence,4,0,unrelated,weighted_0.5,0.31484221351801156,0.0
fluid_intelligence,4,0,unrelated,weighted_1.0,0.31484221351801156,0.0
fluid_intelligence,4,0,unrelated,weighted_2.0,0.31484221351801156,0.0
fluid_intelligence,4,0,unrelated,pca_8,0.31484221351801156,0.0
fluid_intelligence,4,0,unrelated,pca_16,0.31484221351801156,0.0
fluid_intelligence,4,0,unrelated,pca_32,0.31484221351801156,0.0
fluid_intelligence,4,0,unrelated,pca_64,0.31484221351801156,0.0
fluid_intelligence,4,0,shuffled,topk_0.05,0.31484221351801156,0.0
fluid_intelligence,4,0,shuffled,topk_0.1,0.31484221351801156,0.0
fluid_intelligence,4,0,shuffled,topk_0.2,0.31484221351801156,0.0
fluid_intelligence,4,0,shuffled,weighted_0.5,0.31484221351801156,0.0
fluid_intelligence,4,0,shuffled,weighted_1.0,0.31484221351801156,0.0
fluid_intelligence,4,0,shuffled,weighted_2.0,0.31484221351801156,0.0
fluid_intelligence,4,0,shuffled,pca_8,0.31484221351801156,0.0
fluid_intelligence,4,0,shuffled,pca_16,0.31484221351801156,0.0
fluid_intelligence,4,0,shuffled,pca_32,0.31484221351801156,0.0
fluid_intelligence,4,0,shuffled,pca_64,0.31484221351801156,0.0
fluid_intelligence,4,0,random,topk_0.05,0.31484221351801156,0.0
fluid_intelligence,4,0,random,topk_0.1,0.31484221351801156,0.0
fluid_intelligence,4,0,random,topk_0.2,0.31484221351801156,0.0
fluid_intelligence,4,0,random,weighted_0.5,0.31484221351801156,0.0
fluid_intelligence,4,0,random,weighted_1.0,0.31484221351801156,0.0
fluid_intelligence,4,0,random,weighted_2.0,0.31484221351801156,0.0
fluid_intelligence,4,0,random,pca_8,0.31484221351801156,0.0
fluid_intelligence,4,0,random,pca_16,0.31484221351801156,0.0
fluid_intelligence,4,0,random,pca_32,0.31484221351801156,0.0
fluid_intelligence,4,0,random,pca_64,0.31484221351801156,0.0
fluid_intelligence,4,1,matched,topk_0.05,0.3117738694951681,0.0
fluid_intelligence,4,1,matched,topk_0.1,0.3117738694951681,0.0
fluid_intelligence,4,1,matched,topk_0.2,0.3117738694951681,0.0
fluid_intelligence,4,1,matched,weighted_0.5,0.3117738694951681,0.0
fluid_intelligence,4,1,matched,weighted_1.0,0.3117738694951681,0.0
fluid_intelligence,4,1,matched,weighted_2.0,0.3117738694951681,0.0
fluid_intelligence,4,1,matched,pca_8,0.3117738694951681,0.0
fluid_intelligence,4,1,matched,pca_16,0.3117738694951681,0.0
fluid_intelligence,4,1,matched,pca_32,0.3250234225076556,0.5
fluid_intelligence,4,1,matched,pca_64,0.3117738694951681,0.0
fluid_intelligence,4,1,unrelated,topk_0.05,0.3117738694951681,0.0
fluid_intelligence,4,1,unrelated,topk_0.1,0.3117738694951681,0.0
fluid_intelligence,4,1,unrelated,topk_0.2,0.3117738694951681,0.0
fluid_intelligence,4,1,unrelated,weighted_0.5,0.3117738694951681,0.0
fluid_intelligence,4,1,unrelated,weighted_1.0,0.3117738694951681,0.0
fluid_intelligence,4,1,unrelated,weighted_2.0,0.3117738694951681,0.0
fluid_intelligence,4,1,unrelated,pca_8,0.3117738694951681,0.0
fluid_intelligence,4,1,unrelated,pca_16,0.3117738694951681,0.0
fluid_intelligence,4,1,unrelated,pca_32,0.3117738694951681,0.0
fluid_intelligence,4,1,unrelated,pca_64,0.3117738694951681,0.0
fluid_intelligence,4,1,shuffled,topk_0.05,0.3117738694951681,0.0
fluid_intelligence,4,1,shuffled,topk_0.1,0.3117738694951681,0.0
fluid_intelligence,4,1,shuffled,topk_0.2,0.3117738694951681,0.0
fluid_intelligence,4,1,shuffled,weighted_0.5,0.3117738694951681,0.0
fluid_intelligence,4,1,shuffled,weighted_1.0,0.3117738694951681,0.0
fluid_intelligence,4,1,shuffled,weighted_2.0,0.3117738694951681,0.0
fluid_intelligence,4,1,shuffled,pca_8,0.3117738694951681,0.0
fluid_intelligence,4,1,shuffled,pca_16,0.3117738694951681,0.0
fluid_intelligence,4,1,shuffled,pca_32,0.3117738694951681,0.0
fluid_intelligence,4,1,shuffled,pca_64,0.3117738694951681,0.0
fluid_intelligence,4,1,random,topk_0.05,0.3117738694951681,0.0
fluid_intelligence,4,1,random,topk_0.1,0.3117738694951681,0.0
fluid_intelligence,4,1,random,topk_0.2,0.3117738694951681,0.0
fluid_intelligence,4,1,random,weighted_0.5,0.3117738694951681,0.0
fluid_intelligence,4,1,random,weighted_1.0,0.3117738694951681,0.0
fluid_intelligence,4,1,random,weighted_2.0,0.3117738694951681,0.0
fluid_intelligence,4,1,random,pca_8,0.3117738694951681,0.0
fluid_intelligence,4,1,random,pca_16,0.3117738694951681,0.0
fluid_intelligence,4,1,random,pca_32,0.3117738694951681,0.0
fluid_intelligence,4,1,random,pca_64,0.3117738694951681,0.0
fluid_intelligence,4,2,matched,topk_0.05,0.3517862254500372,0.0
fluid_intelligence,4,2,matched,topk_0.1,0.3517862254500372,0.0
fluid_intelligence,4,2,matched,topk_0.2,0.3517862254500372,0.0
fluid_intelligence,4,2,matched,weighted_0.5,0.3517862254500372,0.0
fluid_intelligence,4,2,matched,weighted_1.0,0.3517862254500372,0.0
fluid_intelligence,4,2,matched,weighted_2.0,0.3517862254500372,0.0
fluid_intelligence,4,2,matched,pca_8,0.3517862254500372,0.0
fluid_intelligence,4,2,matched,pca_16,0.3517862254500372,0.0
fluid_intelligence,4,2,matched,pca_32,0.3517862254500372,0.0
fluid_intelligence,4,2,matched,pca_64,0.3517862254500372,0.0
fluid_intelligence,4,2,unrelated,topk_0.05,0.3517862254500372,0.0
fluid_intelligence,4,2,unrelated,topk_0.1,0.3517862254500372,0.0
fluid_intelligence,4,2,unrelated,topk_0.2,0.3517862254500372,0.0
fluid_intelligence,4,2,unrelated,weighted_0.5,0.3517862254500372,0.0
fluid_intelligence,4,2,unrelated,weighted_1.0,0.3517862254500372,0.0
fluid_intelligence,4,2,unrelated,weighted_2.0,0.3517862254500372,0.0
fluid_intelligence,4,2,unrelated,pca_8,0.3517862254500372,0.0
fluid_intelligence,4,2,unrelated,pca_16,0.3517862254500372,0.0
fluid_intelligence,4,2,unrelated,pca_32,0.3517862254500372,0.0
fluid_intelligence,4,2,unrelated,pca_64,0.3517862254500372,0.0
fluid_intelligence,4,2,shuffled,topk_0.05,0.3517862254500372,0.0
fluid_intelligence,4,2,shuffled,topk_0.1,0.3517862254500372,0.0
fluid_intelligence,4,2,shuffled,topk_0.2,0.3517862254500372,0.0
fluid_intelligence,4,2,shuffled,weighted_0.5,0.3517862254500372,0.0
fluid_intelligence,4,2,shuffled,weighted_1.0,0.3517862254500372,0.0
fluid_intelligence,4,2,shuffled,weighted_2.0,0.3517862254500372,0.0
fluid_intelligence,4,2,shuffled,pca_8,0.3517862254500372,0.0
fluid_intelligence,4,2,shuffled,pca_16,0.3517862254500372,0.0
fluid_intelligence,4,2,shuffled,pca_32,0.3517862254500372,0.0
fluid_intelligence,4,2,shuffled,pca_64,0.3517862254500372,0.0
fluid_intelligence,4,2,random,topk_0.05,0.3517862254500372,0.0
fluid_intelligence,4,2,random,topk_0.1,0.3517862254500372,0.0
fluid_intelligence,4,2,random,topk_0.2,0.3517862254500372,0.0
fluid_intelligence,4,2,random,weighted_0.5,0.3517862254500372,0.0
fluid_intelligence,4,2,random,weighted_1.0,0.3517862254500372,0.0
fluid_intelligence,4,2,random,weighted_2.0,0.3517862254500372,0.0
fluid_intelligence,4,2,random,pca_8,0.3517862254500372,0.0
fluid_intelligence,4,2,random,pca_16,0.3517862254500372,0.0
fluid_intelligence,4,2,random,pca_32,0.3517862254500372,0.0
fluid_intelligence,4,2,random,pca_64,0.3517862254500372,0.0
fluid_intelligence,4,3,matched,topk_0.05,0.361624177659136,0.0
fluid_intelligence,4,3,matched,topk_0.1,0.361624177659136,0.0
fluid_intelligence,4,3,matched,topk_0.2,0.361624177659136,0.0
fluid_intelligence,4,3,matched,weighted_0.5,0.361624177659136,0.0
fluid_intelligence,4,3,matched,weighted_1.0,0.361624177659136,0.0
fluid_intelligence,4,3,matched,weighted_2.0,0.361624177659136,0.0
fluid_intelligence,4,3,matched,pca_8,0.361624177659136,0.0
fluid_intelligence,4,3,matched,pca_16,0.361624177659136,0.0
fluid_intelligence,4,3,matched,pca_32,0.361624177659136,0.0
fluid_intelligence,4,3,matched,pca_64,0.361624177659136,0.0
fluid_intelligence,4,3,unrelated,topk_0.05,0.361624177659136,0.0
fluid_intelligence,4,3,unrelated,topk_0.1,0.361624177659136,0.0
fluid_intelligence,4,3,unrelated,topk_0.2,0.361624177659136,0.0
fluid_intelligence,4,3,unrelated,weighted_0.5,0.361624177659136,0.0
fluid_intelligence,4,3,unrelated,weighted_1.0,0.361624177659136,0.0
fluid_intelligence,4,3,unrelated,weighted_2.0,0.361624177659136,0.0
fluid_intelligence,4,3,unrelated,pca_8,0.361624177659136,0.0
fluid_intelligence,4,3,unrelated,pca_16,0.361624177659136,0.0
fluid_intelligence,4,3,unrelated,pca_32,0.361624177659136,0.0
fluid_intelligence,4,3,unrelated,pca_64,0.361624177659136,0.0
fluid_intelligence,4,3,shuffled,topk_0.05,0.361624177659136,0.0
fluid_intelligence,4,3,shuffled,topk_0.1,0.361624177659136,0.0
fluid_intelligence,4,3,shuffled,topk_0.2,0.361624177659136,0.0
fluid_intelligence,4,3,shuffled,weighted_0.5,0.361624177659136,0.0
fluid_intelligence,4,3,shuffled,weighted_1.0,0.361624177659136,0.0
fluid_intelligence,4,3,shuffled,weighted_2.0,0.361624177659136,0.0
fluid_intelligence,4,3,shuffled,pca_8,0.361624177659136,0.0
fluid_intelligence,4,3,shuffled,pca_16,0.361624177659136,0.0
fluid_intelligence,4,3,shuffled,pca_32,0.361624177659136,0.0
fluid_intelligence,4,3,shuffled,pca_64,0.361624177659136,0.0
fluid_intelligence,4,3,random,topk_0.05,0.361624177659136,0.0
fluid_intelligence,4,3,random,topk_0.1,0.361624177659136,0.0
fluid_intelligence,4,3,random,topk_0.2,0.361624177659136,0.0
fluid_intelligence,4,3,random,weighted_0.5,0.361624177659136,0.0
fluid_intelligence,4,3,random,weighted_1.0,0.361624177659136,0.0
fluid_intelligence,4,3,random,weighted_2.0,0.361624177659136,0.0
fluid_intelligence,4,3,random,pca_8,0.361624177659136,0.0
fluid_intelligence,4,3,random,pca_16,0.361624177659136,0.0
fluid_intelligence,4,3,random,pca_32,0.3638178266970776,0.25
fluid_intelligence,4,3,random,pca_64,0.361624177659136,0.0
fluid_intelligence,4,4,matched,topk_0.05,0.29235467653017194,0.0
fluid_intelligence,4,4,matched,topk_0.1,0.29235467653017194,0.0
fluid_intelligence,4,4,matched,topk_0.2,0.29235467653017194,0.0
fluid_intelligence,4,4,matched,weighted_0.5,0.29235467653017194,0.0
fluid_intelligence,4,4,matched,weighted_1.0,0.29235467653017194,0.0
fluid_intelligence,4,4,matched,weighted_2.0,0.29235467653017194,0.0
fluid_intelligence,4,4,matched,pca_8,0.29235467653017194,0.0
fluid_intelligence,4,4,matched,pca_16,0.29235467653017194,0.0
fluid_intelligence,4,4,matched,pca_32,0.29235467653017194,0.0
fluid_intelligence,4,4,matched,pca_64,0.29866500557845094,0.5
fluid_intelligence,4,4,unrelated,topk_0.05,0.29235467653017194,0.0
fluid_intelligence,4,4,unrelated,topk_0.1,0.29235467653017194,0.0
fluid_intelligence,4,4,unrelated,topk_0.2,0.29235467653017194,0.0
fluid_intelligence,4,4,unrelated,weighted_0.5,0.29235467653017194,0.0
fluid_intelligence,4,4,unrelated,weighted_1.0,0.29235467653017194,0.0
fluid_intelligence,4,4,unrelated,weighted_2.0,0.29235467653017194,0.0
fluid_intelligence,4,4,unrelated,pca_8,0.29235467653017194,0.0
fluid_intelligence,4,4,unrelated,pca_16,0.29291612926134825,0.25
fluid_intelligence,4,4,unrelated,pca_32,0.29235467653017194,0.0
fluid_intelligence,4,4,unrelated,pca_64,0.29235467653017194,0.0
fluid_intelligence,4,4,shuffled,topk_0.05,0.29235467653017194,0.0
fluid_intelligence,4,4,shuffled,topk_0.1,0.29235467653017194,0.0
fluid_intelligence,4,4,shuffled,topk_0.2,0.29235467653017194,0.0
fluid_intelligence,4,4,shuffled,weighted_0.5,0.29235467653017194,0.0
fluid_intelligence,4,4,shuffled,weighted_1.0,0.29235467653017194,0.0
fluid_intelligence,4,4,shuffled,weighted_2.0,0.29235467653017194,0.0
fluid_intelligence,4,4,shuffled,pca_8,0.29235467653017194,0.0
fluid_intelligence,4,4,shuffled,pca_16,0.29235467653017194,0.0
fluid_intelligence,4,4,shuffled,pca_32,0.29235467653017194,0.0
fluid_intelligence,4,4,shuffled,pca_64,0.29235467653017194,0.0
fluid_intelligence,4,4,random,topk_0.05,0.29235467653017194,0.0
fluid_intelligence,4,4,random,topk_0.1,0.29235467653017194,0.0
fluid_intelligence,4,4,random,topk_0.2,0.29235467653017194,0.0
fluid_intelligence,4,4,random,weighted_0.5,0.29235467653017194,0.0
fluid_intelligence,4,4,random,weighted_1.0,0.29235467653017194,0.0
fluid_intelligence,4,4,random,weighted_2.0,0.29235467653017194,0.0
fluid_intelligence,4,4,random,pca_8,0.2947959540618458,0.5
fluid_intelligence,4,4,random,pca_16,0.29235467653017194,0.0
fluid_intelligence,4,4,random,pca_32,0.29235467653017194,0.0
fluid_intelligence,4,4,random,pca_64,0.29235467653017194,0.0
fluid_intelligence,5,0,matched,topk_0.05,0.36838485214326866,0.0
fluid_intelligence,5,0,matched,topk_0.1,0.36838485214326866,0.0
fluid_intelligence,5,0,matched,topk_0.2,0.36838485214326866,0.0
fluid_intelligence,5,0,matched,weighted_0.5,0.36838485214326866,0.0
fluid_intelligence,5,0,matched,weighted_1.0,0.36838485214326866,0.0
fluid_intelligence,5,0,matched,weighted_2.0,0.36838485214326866,0.0
fluid_intelligence,5,0,matched,pca_8,0.36838485214326866,0.0
fluid_intelligence,5,0,matched,pca_16,0.36838485214326866,0.0
fluid_intelligence,5,0,matched,pca_32,0.36838485214326866,0.0
fluid_intelligence,5,0,matched,pca_64,0.36838485214326866,0.0
fluid_intelligence,5,0,unrelated,topk_0.05,0.36838485214326866,0.0
fluid_intelligence,5,0,unrelated,topk_0.1,0.36838485214326866,0.0
fluid_intelligence,5,0,unrelated,topk_0.2,0.36838485214326866,0.0
fluid_intelligence,5,0,unrelated,weighted_0.5,0.36838485214326866,0.0
fluid_intelligence,5,0,unrelated,weighted_1.0,0.36838485214326866,0.0
fluid_intelligence,5,0,unrelated,weighted_2.0,0.36838485214326866,0.0
fluid_intelligence,5,0,unrelated,pca_8,0.36838485214326866,0.0
fluid_intelligence,5,0,unrelated,pca_16,0.36838485214326866,0.0
fluid_intelligence,5,0,unrelated,pca_32,0.36838485214326866,0.0
fluid_intelligence,5,0,unrelated,pca_64,0.36838485214326866,0.0
fluid_intelligence,5,0,shuffled,topk_0.05,0.36838485214326866,0.0
fluid_intelligence,5,0,shuffled,topk_0.1,0.36838485214326866,0.0
fluid_intelligence,5,0,shuffled,topk_0.2,0.36838485214326866,0.0
fluid_intelligence,5,0,shuffled,weighted_0.5,0.36838485214326866,0.0
fluid_intelligence,5,0,shuffled,weighted_1.0,0.36838485214326866,0.0
fluid_intelligence,5,0,shuffled,weighted_2.0,0.36838485214326866,0.0
fluid_intelligence,5,0,shuffled,pca_8,0.36838485214326866,0.0
fluid_intelligence,5,0,shuffled,pca_16,0.3684716353244435,0.25
fluid_intelligence,5,0,shuffled,pca_32,0.36838485214326866,0.0
fluid_intelligence,5,0,shuffled,pca_64,0.36838485214326866,0.0
fluid_intelligence,5,0,random,topk_0.05,0.36838485214326866,0.0
fluid_intelligence,5,0,random,topk_0.1,0.36838485214326866,0.0
fluid_intelligence,5,0,random,topk_0.2,0.36838485214326866,0.0
fluid_intelligence,5,0,random,weighted_0.5,0.36838485214326866,0.0
fluid_intelligence,5,0,random,weighted_1.0,0.36838485214326866,0.0
fluid_intelligence,5,0,random,weighted_2.0,0.36838485214326866,0.0
fluid_intelligence,5,0,random,pca_8,0.36838485214326866,0.0
fluid_intelligence,5,0,random,pca_16,0.36838485214326866,0.0
fluid_intelligence,5,0,random,pca_32,0.36838485214326866,0.0
fluid_intelligence,5,0,random,pca_64,0.36838485214326866,0.0
fluid_intelligence,5,1,matched,topk_0.05,0.3312670473030986,0.0
fluid_intelligence,5,1,matched,topk_0.1,0.3312670473030986,0.0
fluid_intelligence,5,1,matched,topk_0.2,0.3312670473030986,0.0
fluid_intelligence,5,1,matched,weighted_0.5,0.3312670473030986,0.0
fluid_intelligence,5,1,matched,weighted_1.0,0.3312670473030986,0.0
fluid_intelligence,5,1,matched,weighted_2.0,0.3312670473030986,0.0
fluid_intelligence,5,1,matched,pca_8,0.3312670473030986,0.0
fluid_intelligence,5,1,matched,pca_16,0.3312670473030986,0.0
fluid_intelligence,5,1,matched,pca_32,0.3312670473030986,0.0
fluid_intelligence,5,1,matched,pca_64,0.3312670473030986,0.0
fluid_intelligence,5,1,unrelated,topk_0.05,0.3312670473030986,0.0
fluid_intelligence,5,1,unrelated,topk_0.1,0.3312670473030986,0.0
fluid_intelligence,5,1,unrelated,topk_0.2,0.3312670473030986,0.0
fluid_intelligence,5,1,unrelated,weighted_0.5,0.3312670473030986,0.0
fluid_intelligence,5,1,unrelated,weighted_1.0,0.3312670473030986,0.0
fluid_intelligence,5,1,unrelated,weighted_2.0,0.3312670473030986,0.0
fluid_intelligence,5,1,unrelated,pca_8,0.3312670473030986,0.0
fluid_intelligence,5,1,unrelated,pca_16,0.3312670473030986,0.0
fluid_intelligence,5,1,unrelated,pca_32,0.3312670473030986,0.0
fluid_intelligence,5,1,unrelated,pca_64,0.3312670473030986,0.0
fluid_intelligence,5,1,shuffled,topk_0.05,0.3312670473030986,0.0
fluid_intelligence,5,1,shuffled,topk_0.1,0.3312670473030986,0.0
fluid_intelligence,5,1,shuffled,topk_0.2,0.3312670473030986,0.0
fluid_intelligence,5,1,shuffled,weighted_0.5,0.3312670473030986,0.0
fluid_intelligence,5,1,shuffled,weighted_1.0,0.3312670473030986,0.0
fluid_intelligence,5,1,shuffled,weighted_2.0,0.3312670473030986,0.0
fluid_intelligence,5,1,shuffled,pca_8,0.3312670473030986,0.0
fluid_intelligence,5,1,shuffled,pca_16,0.3312670473030986,0.0
fluid_intelligence,5,1,shuffled,pca_32,0.3312670473030986,0.0
fluid_intelligence,5,1,shuffled,pca_64,0.3312670473030986,0.0
fluid_intelligence,5,1,random,topk_0.05,0.3312670473030986,0.0
fluid_intelligence,5,1,random,topk_0.1,0.3312670473030986,0.0
fluid_intelligence,5,1,random,topk_0.2,0.3312670473030986,0.0
fluid_intelligence,5,1,random,weighted_0.5,0.3312670473030986,0.0
fluid_intelligence,5,1,random,weighted_1.0,0.3312670473030986,0.0
fluid_intelligence,5,1,random,weighted_2.0,0.3312670473030986,0.0
fluid_intelligence,5,1,random,pca_8,0.3312670473030986,0.0
fluid_intelligence,5,1,random,pca_16,0.3312670473030986,0.0
fluid_intelligence,5,1,random,pca_32,0.3312670473030986,0.0
fluid_intelligence,5,1,random,pca_64,0.3312670473030986,0.0
fluid_intelligence,5,2,matched,topk_0.05,0.29115251598540925,0.0
fluid_intelligence,5,2,matched,topk_0.1,0.29115251598540925,0.0
fluid_intelligence,5,2,matched,topk_0.2,0.29115251598540925,0.0
fluid_intelligence,5,2,matched,weighted_0.5,0.29115251598540925,0.0
fluid_intelligence,5,2,matched,weighted_1.0,0.29115251598540925,0.0
fluid_intelligence,5,2,matched,weighted_2.0,0.29115251598540925,0.0
fluid_intelligence,5,2,matched,pca_8,0.29115251598540925,0.0
fluid_intelligence,5,2,matched,pca_16,0.29115251598540925,0.0
fluid_intelligence,5,2,matched,pca_32,0.29115251598540925,0.0
fluid_intelligence,5,2,matched,pca_64,0.29115251598540925,0.0
fluid_intelligence,5,2,unrelated,topk_0.05,0.29115251598540925,0.0
