seed,fold,prior_type,pearson,rmse,mae,w_fp,w_s
5,3,shuffled,0.4480885405715425,4.6186848447413045,3.7430285729373116,0.3,0.7
5,3,random,0.4444034336605648,4.625475600085599,3.7197004927167074,0.3,0.7
5,4,matched,0.2459108270388048,4.396938878465469,3.722294242304377,0.35,0.65
5,4,unrelated,0.24537407522667895,4.3977351711091375,3.712741486422155,0.35,0.65
5,4,shuffled,0.24372255854762492,4.391630618225668,3.7123623759292395,0.35,0.65
5,4,random,0.2500532977103329,4.38246495388619,3.7138539513661084,0.35,0.65
6,0,matched,0.3441212463921051,4.240380097021026,3.6034468369405896,0.45,0.55
6,0,unrelated,0.3421537048208928,4.2469079586555605,3.5950577262110506,0.45,0.55
6,0,shuffled,0.32748318565061557,4.2694993249467865,3.5938566520539643,0.45,0.55
6,0,random,0.3435223273473483,4.242665623240288,3.581772433985189,0.45,0.55
6,1,matched,0.4465388549250541,4.203093832850089,3.4559490043882,0.2,0.8
6,1,unrelated,0.45745473438430867,4.179131902144182,3.4382147602719746,0.2,0.8
6,1,shuffled,0.46704141108043973,4.164573237603545,3.443015080522525,0.2,0.8
6,1,random,0.44701593890472247,4.204980502091504,3.467918917367112,0.2,0.8
6,2,matched,0.3072733493107062,4.61044977468199,3.824441668878985,0.45,0.55
6,2,unrelated,0.3109763648883529,4.607877277955432,3.8407421663174954,0.45,0.55
6,2,shuffled,0.31318005226970913,4.6057495843016865,3.8851572112673236,0.45,0.55
6,2,random,0.27760221239478794,4.682341046522422,3.918698698124784,0.45,0.55
6,3,matched,0.4415659076916765,4.1875973840066925,3.567674787150261,0.35,0.65
6,3,unrelated,0.4352015765886925,4.198267571428084,3.5753926529270545,0.35,0.65
6,3,shuffled,0.4387336993473185,4.1980951444779215,3.5730421475695824,0.35,0.65
6,3,random,0.43166721880777875,4.213641365070944,3.5707081425070246,0.35,0.65
6,4,matched,0.3951743676527695,5.268620023162855,4.292409728713274,0.35,0.65
6,4,unrelated,0.3874896974622676,5.292177688664553,4.308362601512504,0.35,0.65
6,4,shuffled,0.4093452034588335,5.25729016575757,4.28018153196768,0.35,0.65
6,4,random,0.37704451116278154,5.319444152815396,4.338235611645095,0.35,0.65
7,0,matched,0.34656406444486754,4.372547966023328,3.7043011426617753,0.45,0.55
7,0,unrelated,0.3442180739052814,4.375097881331144,3.699813172931489,0.45,0.55
7,0,shuffled,0.3228405380493475,4.411780222493252,3.7504249531879714,0.45,0.55
7,0,random,0.3235416955067424,4.409475684253398,3.732401889745981,0.45,0.55
7,1,matched,0.45610266889908413,4.555264000359026,3.624101827069526,0.25,0.75
7,1,unrelated,0.4591265067498426,4.545837853082846,3.6413465601124737,0.25,0.75
7,1,shuffled,0.4728921254787529,4.501590075758915,3.6229712811403574,0.25,0.75
7,1,random,0.46132906114083755,4.539525416821128,3.6290488247307686,0.25,0.75
7,2,matched,0.33091641657229187,4.644278002356463,3.9295954534938042,0.4,0.6
7,2,unrelated,0.3335880286574133,4.645154809012226,3.9097618251439896,0.4,0.6
7,2,shuffled,0.3410646679828029,4.616907340582577,3.910962669403041,0.4,0.6
7,2,random,0.31147080874761207,4.6812988752108895,3.943730936159602,0.4,0.6
7,3,matched,0.35012760572639273,4.844653529514324,3.9564590688491177,0.3,0.7
7,3,unrelated,0.34125753744386766,4.862184238227142,3.963563084993802,0.3,0.7
7,3,shuffled,0.3699942669660615,4.7954939252614155,3.932877295413019,0.3,0.7
7,3,random,0.36982684496256624,4.798938718952623,3.9418755345894763,0.3,0.7
7,4,matched,0.3005061160732944,4.472239325910734,3.7586613534324527,0.55,0.45
7,4,unrelated,0.29601633967089025,4.479102967046599,3.7622276683327462,0.55,0.45
7,4,shuffled,0.28742100468503873,4.49066837341387,3.7607629358126857,0.55,0.45
7,4,random,0.2889333910826521,4.488069673041403,3.7643971126396596,0.55,0.45
8,0,matched,0.3828090983158329,4.5171471133279075,3.8119895582715912,0.35,0.65
8,0,unrelated,0.3778063072490435,4.527288797037602,3.8171304519550313,0.35,0.65
8,0,shuffled,0.37256210936798106,4.538277351231445,3.8464226078631403,0.35,0.65
8,0,random,0.3646067904780147,4.553623026948,3.844967790935501,0.35,0.65
8,1,matched,0.3758504161078512,4.760812633264077,3.7166601773702133,0.3,0.7
8,1,unrelated,0.37414900902488574,4.763861146546895,3.697336967517043,0.3,0.7
8,1,shuffled,0.3944440296179541,4.721174080937455,3.7170988702269656,0.3,0.7
8,1,random,0.392444113053354,4.7138267967796645,3.711739148989578,0.3,0.7
8,2,matched,0.41056994429167837,4.479076853838751,3.6721384210294827,0.55,0.45
8,2,unrelated,0.40765367789957846,4.480102581854894,3.664520007983573,0.55,0.45
8,2,shuffled,0.4005591011340609,4.499603217250038,3.6843829633881713,0.55,0.45
8,2,random,0.4231428816947772,4.454518542623662,3.6384836761660413,0.55,0.45
8,3,matched,0.22578786453589966,4.490077424051292,3.8370866574828275,0.45,0.55
8,3,unrelated,0.24067457715235302,4.4598424156858005,3.8242178781276883,0.45,0.55
8,3,shuffled,0.2289810890554813,4.478660646337203,3.831183046219756,0.45,0.55
8,3,random,0.22213941957336858,4.49182896321741,3.837076398701892,0.45,0.55
8,4,matched,0.3948087807735807,4.770553171682712,3.9543382565903706,0.2,0.8
8,4,unrelated,0.4063491688954786,4.74405183681855,3.949704978555438,0.2,0.8
8,4,shuffled,0.4005183379114375,4.75671955674179,3.9372420776045685,0.2,0.8
8,4,random,0.3773992003344366,4.816269092137729,3.9824437587246195,0.2,0.8
9,0,matched,0.4886739594954921,4.4334657069281995,3.717305056542622,0.4,0.6
9,0,unrelated,0.4827872677261988,4.446280335159524,3.7249949121982593,0.4,0.6
9,0,shuffled,0.49744503866096346,4.429322542228513,3.7244779456717136,0.4,0.6
9,0,random,0.4889229763671519,4.438355139638725,3.722804714375613,0.4,0.6
9,1,matched,0.3313281752080611,4.846463303194615,4.1229704811197605,0.35,0.65
9,1,unrelated,0.35208954820166105,4.78848582622567,4.067057387267629,0.35,0.65
9,1,shuffled,0.35250993970730926,4.7928987254381825,4.073041173596109,0.35,0.65
9,1,random,0.3416040351497406,4.819222937440246,4.099537247099266,0.35,0.65
9,2,matched,0.5025293825572554,4.07668442684347,3.349952957677401,0.25,0.75
9,2,unrelated,0.5004866087763151,4.081815736227838,3.355064657635914,0.25,0.75
9,2,shuffled,0.49736013107861027,4.090396172006315,3.3677324191636084,0.25,0.75
9,2,random,0.4996479843476066,4.086726384096412,3.36359005785821,0.25,0.75
9,3,matched,0.43524619475792126,4.490686692720666,3.592580282046513,0.3,0.7
9,3,unrelated,0.4588380000288096,4.42925826627639,3.53959685537955,0.3,0.7
9,3,shuffled,0.45670209152330865,4.456234218007778,3.4984977626362914,0.3,0.7
9,3,random,0.4547696365533249,4.444940591497748,3.553282863543303,0.3,0.7
9,4,matched,0.32871326816570456,4.599706643739817,3.8092811383201926,0.35,0.65
9,4,unrelated,0.33229964228308506,4.597558659403133,3.799714593681453,0.35,0.65
9,4,shuffled,0.3190853683413989,4.619600362527487,3.832253822349356,0.35,0.65
9,4,random,0.312368976005755,4.640105730366311,3.8325566193702945,0.35,0.65
