experiment_id,experiment_name,prior_type,prior_source,seed,fold,split_id,n_train,n_val,n_test,best_epoch,best_val_metric,runtime_seconds,target_train_mean,target_train_std,group_aware,pearson,rmse,mae,reference_alignment_node_pearson,reference_alignment_node_spearman,reference_alignment_node_topk_jaccard,reference_alignment_module_pearson,reference_alignment_module_spearman,reference_alignment_module_topk_jaccard,reference_alignment_edge_diagonal_pearson,reference_alignment_edge_diagonal_spearman,reference_alignment_edge_diagonal_topk_jaccard,alignment_node_pearson,alignment_node_spearman,alignment_node_topk_jaccard,alignment_module_pearson,alignment_module_spearman,alignment_module_topk_jaccard,alignment_edge_diagonal_pearson,alignment_edge_diagonal_spearman,alignment_edge_diagonal_topk_jaccard
E10,node_unrelated_visual,node,unrelated_visual,5,4,seed05_fold04,280,50,82,82,3.805948257446289,184.89615273475647,16.764285714285716,4.859615967022371,False,0.1328524202108383,5.824163913726807,4.726635456085205,0.1292936503887176,0.2531740992681319,0.0,0.1726992428302765,0.1428571428571428,0.2,0.1373620331287384,0.2531740992681319,0.0,0.916809380054474,0.7607358554752146,0.6666666666666666,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,6,0,seed06_fold00,279,50,83,11,4.877314567565918,53.4272735118866,16.91756272401434,4.936552256539939,False,0.1447026133537292,4.727604866027832,3.941311836242676,0.1972918212413787,0.3006976169451325,0.0,0.2828201651573181,0.2857142857142857,0.2,0.2048509269952774,0.3006976169451325,0.0,0.8675154447555542,0.7486052728315162,0.4285714285714285,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,6,1,seed06_fold01,279,50,83,29,4.835330009460449,85.69128322601318,16.96415770609319,4.854012705412339,False,0.2250227332115173,4.964456081390381,4.301182270050049,0.2969147264957428,0.3795938477418176,0.0526315789473684,0.3803328275680542,0.2857142857142857,0.2,0.3042282462120056,0.3795938477418176,0.0526315789473684,0.893316388130188,0.7609056536678395,0.4285714285714285,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,6,2,seed06_fold02,280,50,82,23,4.849340438842773,77.31158065795898,16.978571428571428,4.837307186475398,False,0.1615791767835617,4.9952073097229,4.281510353088379,0.2538212239742279,0.3416589338836317,0.0,0.2978202998638153,0.2857142857142857,0.2,0.2622811794281006,0.3416589338836317,0.0,0.8649123311042786,0.7557118265993149,0.6666666666666666,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,6,3,seed06_fold03,280,50,82,47,4.3984150886535645,93.44741439819336,16.857142857142858,4.999387717613069,False,0.0783584415912628,5.023308753967285,4.132792472839356,-0.0256409905850887,-0.0016330590878918,0.0,-0.0435223132371902,0.0238095238095238,0.2,-0.0134061276912689,-0.0016330590878918,0.0,0.8815990686416626,0.7523857796496636,0.6666666666666666,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,6,4,seed06_fold04,280,50,82,12,4.705966472625732,39.80731678009033,16.714285714285715,4.8818698324744885,False,0.1535932570695877,5.011375427246094,4.296511173248291,0.0940258726477623,0.1394992033702876,0.0526315789473684,0.1179391965270042,0.0,0.2,0.1060518026351928,0.1394992033702876,0.0526315789473684,0.8799015879631042,0.7575496423312543,0.5384615384615384,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,7,0,seed07_fold00,279,50,83,15,4.483431339263916,42.98323082923889,16.96057347670251,4.941437077204398,False,0.2106651365756988,4.907440185546875,4.020264148712158,0.130073145031929,0.2158584494065779,0.0,0.1667709350585937,0.0952380952380952,0.2,0.1403680592775344,0.2158584494065779,0.0,0.8917389512062073,0.7545881620892975,0.4285714285714285,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,7,1,seed07_fold01,279,50,83,42,4.574777603149414,74.4891471862793,16.870967741935484,4.956207808160297,False,0.1296504288911819,4.958948135375977,3.948495864868164,0.1092879623174667,0.1683299376650883,0.0,0.1547812074422836,0.0238095238095238,0.2,0.1114721149206161,0.1683299376650883,0.0,0.8727129697799683,0.7456238163316035,0.3333333333333333,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,7,2,seed07_fold02,280,50,82,21,4.812145709991455,49.61552095413208,16.87142857142857,4.785906179521667,False,0.2107022553682327,5.129889965057373,4.472080230712891,0.1469259411096573,0.2062348871363404,0.0,0.1655618846416473,0.1428571428571428,0.2,0.1490253806114196,0.2062348871363404,0.0,0.8627568483352661,0.7480209672863072,0.4285714285714285,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,7,3,seed07_fold03,280,50,82,7,4.703845024108887,36.72135329246521,16.742857142857144,4.905349017102844,False,0.1475554853677749,4.869417667388916,4.220256328582764,0.239083707332611,0.3018262755196388,0.0,0.2880884408950805,0.3095238095238095,0.2,0.2466945499181747,0.3018262755196388,0.0,0.8557015061378479,0.7485503381221376,0.5384615384615384,,,,,,
E10,node_unrelated_visual,node,unrelated_visual,7,4,seed07_fold04,280,50,82,7,4.648395538330078,38.1784257888794,16.90357142857143,4.995854148538505,False,0.1045897901058197,4.6258039474487305,3.933387279510498,0.0910971015691757,0.1230387668146556,0.0,0.0271609649062156,0.0238095238095238,0.2,0.0980031266808509,0.1230387668146556,0.0,0.8761118054389954,0.7543983876387167,0.6666666666666666,,,,,,
