target,prior_type,lifting,seed,fold,fraction,k,observed_mean,null_mean,null_std,enrichment_ratio,z_score,p_value
fluid_intelligence,matched,bridge,0,0,0.3,4002,0.03142282926877673,0.032723919824075916,0.0004457793862603825,0.9602403818890323,-2.9186871250686575,1.0
fluid_intelligence,unrelated,prod,0,0,0.05,667,0.030156457169264565,0.03271542267421103,0.0011001421803490815,0.9217810654494876,-2.326031626325325,0.99
fluid_intelligence,unrelated,prod,0,0,0.1,1334,0.02960433132517728,0.03274283429591686,0.0007690217817231979,0.9041468755461111,-4.081162647574077,1.0
fluid_intelligence,unrelated,prod,0,0,0.2,2668,0.0303757635736032,0.032746510526178114,0.000551147300257451,0.9276030662662607,-4.301476123474605,1.0
fluid_intelligence,unrelated,prod,0,0,0.3,4002,0.03138625455323928,0.032723919824075916,0.0004457793862603825,0.9591227066308702,-3.0007337980749385,1.0
fluid_intelligence,unrelated,mean,0,0,0.05,667,0.030958088400753134,0.03271542267421103,0.0011001421803490815,0.9462842253038299,-1.5973701443755952,0.94
fluid_intelligence,unrelated,mean,0,0,0.1,1334,0.030041509933524824,0.03274283429591686,0.0007690217817231979,0.9174987620809326,-3.512676008134644,1.0
fluid_intelligence,unrelated,mean,0,0,0.2,2668,0.030966485682837833,0.032746510526178114,0.000551147300257451,0.9456423046383126,-3.2296717093756944,0.999
fluid_intelligence,unrelated,mean,0,0,0.3,4002,0.031657952351395395,0.032723919824075916,0.0004457793862603825,0.9674254344097171,-2.391244426133878,0.997
fluid_intelligence,unrelated,max,0,0,0.05,667,0.032766395865504436,0.03271542267421103,0.0011001421803490815,1.001558078335133,0.046333276010954695,0.475
fluid_intelligence,unrelated,max,0,0,0.1,1334,0.03289998371782348,0.03274283429591686,0.0007690217817231979,1.004799505763196,0.20434976699162918,0.412
fluid_intelligence,unrelated,max,0,0,0.2,2668,0.03185870154362687,0.032746510526178114,0.000551147300257451,0.97288844007237,-1.6108379413934055,0.954
fluid_intelligence,unrelated,max,0,0,0.3,4002,0.03195561433901344,0.032723919824075916,0.0004457793862603825,0.9765215937090395,-1.7235105721413981,0.96
fluid_intelligence,unrelated,bridge,0,0,0.05,667,0.034264117275459714,0.03271542267421103,0.0011001421803490815,1.0473383644365841,1.407722228009907,0.077
fluid_intelligence,unrelated,bridge,0,0,0.1,1334,0.03419135037125585,0.03274283429591686,0.0007690217817231979,1.0442391780212998,1.8835826367534132,0.026
fluid_intelligence,unrelated,bridge,0,0,0.2,2668,0.03225890138896783,0.032746510526178114,0.000551147300257451,0.9851095848267412,-0.8847165485207196,0.811
fluid_intelligence,unrelated,bridge,0,0,0.3,4002,0.032749483906902715,0.032723919824075916,0.0004457793862603825,1.0007812047873308,0.05734693800279852,0.459
fluid_intelligence,shuffled,prod,0,0,0.05,667,0.03053392477004254,0.03271542267421103,0.0011001421803490815,0.9333189753990823,-1.9829236103612404,0.977
fluid_intelligence,shuffled,prod,0,0,0.1,1334,0.03172078414095243,0.03274283429591686,0.0007690217817231979,0.9687855319509747,-1.3290262763094323,0.914
fluid_intelligence,shuffled,prod,0,0,0.2,2668,0.0315665788363881,0.032746510526178114,0.000551147300257451,0.9639677122590893,-2.1408645007221194,0.989
fluid_intelligence,shuffled,prod,0,0,0.3,4002,0.031852423215519225,0.032723919824075916,0.0004457793862603825,0.9733682085385289,-1.954995308032579,0.98
fluid_intelligence,shuffled,mean,0,0,0.05,667,0.030683261571446015,0.03271542267421103,0.0011001421803490815,0.9378836971479225,-1.8471804272791326,0.965
fluid_intelligence,shuffled,mean,0,0,0.1,1334,0.030836186022148077,0.03274283429591686,0.0007690217817231979,0.941768991146666,-2.4793163458861067,0.993
fluid_intelligence,shuffled,mean,0,0,0.2,2668,0.031556182468120274,0.032746510526178114,0.000551147300257451,0.9636502320726273,-2.1597276399645184,0.989
fluid_intelligence,shuffled,mean,0,0,0.3,4002,0.03121603453141202,0.032723919824075916,0.0004457793862603825,0.9539210063840059,-3.382581920876736,1.0
fluid_intelligence,shuffled,max,0,0,0.05,667,0.030376253037868773,0.03271542267421103,0.0011001421803490815,0.9284994829614053,-2.1262430239698866,0.983
fluid_intelligence,shuffled,max,0,0,0.1,1334,0.030581556353764926,0.03274283429591686,0.0007690217817231979,0.933992337907612,-2.810424871593382,0.998
fluid_intelligence,shuffled,max,0,0,0.2,2668,0.03018213989556487,0.032746510526178114,0.000551147300257451,0.9216902628888277,-4.65278634117482,1.0
fluid_intelligence,shuffled,max,0,0,0.3,4002,0.03182210680809851,0.032723919824075916,0.0004457793862603825,0.9724417789547963,-2.023002955660793,0.985
fluid_intelligence,shuffled,bridge,0,0,0.05,667,0.030020650311578995,0.03271542267421103,0.0011001421803490815,0.9176299083931362,-2.449476450195707,0.993
fluid_intelligence,shuffled,bridge,0,0,0.1,1334,0.030419711830466004,0.03274283429591686,0.0007690217817231979,0.9290494388953813,-3.020879929103284,1.0
fluid_intelligence,shuffled,bridge,0,0,0.2,2668,0.031445722032555974,0.032746510526178114,0.000551147300257451,0.9602770349353019,-2.36014672123862,0.992
fluid_intelligence,shuffled,bridge,0,0,0.3,4002,0.03160690370003837,0.032723919824075916,0.0004457793862603825,0.9658654546874998,-2.5057599307319394,0.997
