target,prior_type,lifting,modality,residual_pearson,seed,fold
fluid_intelligence,random,prod,SC,-0.015025093009689128,9,2
fluid_intelligence,random,mean,FC,-0.05567836139288199,9,2
fluid_intelligence,random,mean,SC,-0.01147415824645725,9,2
fluid_intelligence,random,max,FC,-0.02789510805210025,9,2
fluid_intelligence,random,max,SC,-0.002973010677139991,9,2
fluid_intelligence,random,bridge,FC,0.009868789437695959,9,2
fluid_intelligence,random,bridge,SC,0.010478796269583614,9,2
fluid_intelligence,matched,prod,FC,0.005262113204565107,9,3
fluid_intelligence,matched,prod,SC,-0.013527554510415716,9,3
fluid_intelligence,matched,mean,FC,-0.0034615991648168677,9,3
fluid_intelligence,matched,mean,SC,-0.018795640701355754,9,3
fluid_intelligence,matched,max,FC,-0.00757814293631216,9,3
fluid_intelligence,matched,max,SC,-0.020406520339632125,9,3
fluid_intelligence,matched,bridge,FC,-0.014256504848796803,9,3
fluid_intelligence,matched,bridge,SC,-0.016052680059907738,9,3
fluid_intelligence,unrelated,prod,FC,-0.008643447875214687,9,3
fluid_intelligence,unrelated,prod,SC,-0.03480799681508059,9,3
fluid_intelligence,unrelated,mean,FC,-0.033852932710352404,9,3
fluid_intelligence,unrelated,mean,SC,-0.026285440152660235,9,3
fluid_intelligence,unrelated,max,FC,-0.041556586929441794,9,3
fluid_intelligence,unrelated,max,SC,-0.009324759248220585,9,3
fluid_intelligence,unrelated,bridge,FC,-0.05046761599158711,9,3
fluid_intelligence,unrelated,bridge,SC,-0.0035443978383224656,9,3
fluid_intelligence,shuffled,prod,FC,-0.005453632454927101,9,3
fluid_intelligence,shuffled,prod,SC,0.009086070875127434,9,3
fluid_intelligence,shuffled,mean,FC,0.002182380120346503,9,3
fluid_intelligence,shuffled,mean,SC,-0.01624206977795311,9,3
fluid_intelligence,shuffled,max,FC,0.0011019776773017551,9,3
fluid_intelligence,shuffled,max,SC,-0.026607775689492595,9,3
fluid_intelligence,shuffled,bridge,FC,0.012101282424491676,9,3
fluid_intelligence,shuffled,bridge,SC,-0.04415077134270076,9,3
fluid_intelligence,random,prod,FC,-0.013903194412644964,9,3
fluid_intelligence,random,prod,SC,0.003665408228246922,9,3
fluid_intelligence,random,mean,FC,-0.010191587007307823,9,3
fluid_intelligence,random,mean,SC,0.004483652492363295,9,3
fluid_intelligence,random,max,FC,0.015483428897042026,9,3
fluid_intelligence,random,max,SC,0.01090517522097712,9,3
fluid_intelligence,random,bridge,FC,0.010713195353904052,9,3
fluid_intelligence,random,bridge,SC,0.0014662151289637918,9,3
fluid_intelligence,matched,prod,FC,0.05120719062641896,9,4
fluid_intelligence,matched,prod,SC,0.021173437988970138,9,4
fluid_intelligence,matched,mean,FC,0.049057125979496546,9,4
fluid_intelligence,matched,mean,SC,0.023257127816200332,9,4
fluid_intelligence,matched,max,FC,0.0377566366283025,9,4
fluid_intelligence,matched,max,SC,0.021551082666211405,9,4
fluid_intelligence,matched,bridge,FC,0.018725097217545415,9,4
fluid_intelligence,matched,bridge,SC,0.013399609408418271,9,4
fluid_intelligence,unrelated,prod,FC,0.12090955691331046,9,4
fluid_intelligence,unrelated,prod,SC,-0.0032398469799255238,9,4
fluid_intelligence,unrelated,mean,FC,0.11350416642827699,9,4
fluid_intelligence,unrelated,mean,SC,0.014925327629856669,9,4
fluid_intelligence,unrelated,max,FC,0.09179562140703357,9,4
fluid_intelligence,unrelated,max,SC,0.030408717550698457,9,4
fluid_intelligence,unrelated,bridge,FC,0.05259531315908181,9,4
fluid_intelligence,unrelated,bridge,SC,0.03119451001805957,9,4
fluid_intelligence,shuffled,prod,FC,-0.05025586876638463,9,4
fluid_intelligence,shuffled,prod,SC,-0.03808956122212008,9,4
fluid_intelligence,shuffled,mean,FC,-0.059574042714189375,9,4
fluid_intelligence,shuffled,mean,SC,-0.056539863998048084,9,4
fluid_intelligence,shuffled,max,FC,-0.04559114607367775,9,4
fluid_intelligence,shuffled,max,SC,-0.053297253765260996,9,4
fluid_intelligence,shuffled,bridge,FC,-0.04012520099162094,9,4
fluid_intelligence,shuffled,bridge,SC,-0.05208258171465474,9,4
fluid_intelligence,random,prod,FC,-0.01677776292155112,9,4
fluid_intelligence,random,prod,SC,-0.004390576652501281,9,4
fluid_intelligence,random,mean,FC,-0.016612063556268614,9,4
fluid_intelligence,random,mean,SC,-0.00194410814859212,9,4
fluid_intelligence,random,max,FC,-0.010290019901010104,9,4
fluid_intelligence,random,max,SC,0.004357277918198265,9,4
fluid_intelligence,random,bridge,FC,0.002628171170348823,9,4
fluid_intelligence,random,bridge,SC,0.006426312225543148,9,4
working_memory,matched,prod,FC,-0.023740840529913022,0,0
working_memory,matched,prod,SC,-0.034182135921053236,0,0
working_memory,matched,mean,FC,-0.047515573899991705,0,0
working_memory,matched,mean,SC,-0.030131009826431694,0,0
working_memory,matched,max,FC,-0.03995097599783751,0,0
working_memory,matched,max,SC,-0.026166712148986245,0,0
working_memory,matched,bridge,FC,-0.05610931545900604,0,0
working_memory,matched,bridge,SC,-0.01131679149242586,0,0
working_memory,unrelated,prod,FC,-0.020268550775695643,0,0
working_memory,unrelated,prod,SC,-0.003652387202693343,0,0
working_memory,unrelated,mean,FC,-0.05188278872388028,0,0
working_memory,unrelated,mean,SC,-0.009371568343293321,0,0
working_memory,unrelated,max,FC,-0.04250855964551052,0,0
working_memory,unrelated,max,SC,-0.018553983562802315,0,0
working_memory,unrelated,bridge,FC,-0.06919287000490651,0,0
working_memory,unrelated,bridge,SC,-0.012510980789783462,0,0
working_memory,shuffled,prod,FC,0.005945214691176785,0,0
working_memory,shuffled,prod,SC,0.0031701659574088683,0,0
working_memory,shuffled,mean,FC,0.009882410861522218,0,0
working_memory,shuffled,mean,SC,0.0019712370412736414,0,0
working_memory,shuffled,max,FC,0.0008795617440258794,0,0
working_memory,shuffled,max,SC,0.005153161010394465,0,0
working_memory,shuffled,bridge,FC,0.010391666672609672,0,0
working_memory,shuffled,bridge,SC,-0.00044431009627085225,0,0
working_memory,random,prod,FC,-0.03603398213695332,0,0
working_memory,random,prod,SC,-0.013658224077495694,0,0
working_memory,random,mean,FC,-0.048437689402653694,0,0
working_memory,random,mean,SC,-0.014120882854751712,0,0
working_memory,random,max,FC,-0.0373621728271069,0,0
working_memory,random,max,SC,-0.02099422630429039,0,0
working_memory,random,bridge,FC,-0.024824914782232598,0,0
working_memory,random,bridge,SC,0.0007125783115443187,0,0
working_memory,matched,prod,FC,0.10259065477386749,0,1
working_memory,matched,prod,SC,-0.037908473926479766,0,1
working_memory,matched,mean,FC,0.11528793950860339,0,1
working_memory,matched,mean,SC,-0.02860431821833291,0,1
working_memory,matched,max,FC,0.0921753213176453,0,1
working_memory,matched,max,SC,-0.008923298638444281,0,1
working_memory,matched,bridge,FC,0.07907046587679725,0,1
working_memory,matched,bridge,SC,-0.0038193466954011272,0,1
working_memory,unrelated,prod,FC,0.03301822404578722,0,1
working_memory,unrelated,prod,SC,-0.03440650877720219,0,1
working_memory,unrelated,mean,FC,0.05760521079246621,0,1
working_memory,unrelated,mean,SC,-0.03357373810752709,0,1
working_memory,unrelated,max,FC,0.06961663064297546,0,1
working_memory,unrelated,max,SC,-0.02339250238286025,0,1
working_memory,unrelated,bridge,FC,0.06150099211621818,0,1
working_memory,unrelated,bridge,SC,-0.013745931549953738,0,1
working_memory,shuffled,prod,FC,-0.05623863598232967,0,1
working_memory,shuffled,prod,SC,0.008008811740212163,0,1
working_memory,shuffled,mean,FC,-0.06529519785786671,0,1
working_memory,shuffled,mean,SC,0.011767353215286915,0,1
working_memory,shuffled,max,FC,-0.05555452950140721,0,1
working_memory,shuffled,max,SC,0.013122373021849326,0,1
working_memory,shuffled,bridge,FC,-0.04714897722583587,0,1
working_memory,shuffled,bridge,SC,0.011194481722065972,0,1
working_memory,random,prod,FC,-0.025146915043957874,0,1
working_memory,random,prod,SC,-0.031772035814438965,0,1
working_memory,random,mean,FC,-0.023952638226910298,0,1
working_memory,random,mean,SC,-0.029823984860535484,0,1
working_memory,random,max,FC,-0.0154806585065262,0,1
working_memory,random,max,SC,-0.030683802952848477,0,1
working_memory,random,bridge,FC,0.006198000689522262,0,1
working_memory,random,bridge,SC,0.008879543589865023,0,1
working_memory,matched,prod,FC,0.09036643163793318,0,2
working_memory,matched,prod,SC,-0.027962826028433262,0,2
working_memory,matched,mean,FC,0.10840040651907656,0,2
working_memory,matched,mean,SC,-0.03475633844733646,0,2
working_memory,matched,max,FC,0.07426373269704094,0,2
working_memory,matched,max,SC,-0.029929167443332752,0,2
working_memory,matched,bridge,FC,0.0820786813267363,0,2
working_memory,matched,bridge,SC,-0.027599685323912066,0,2
working_memory,unrelated,prod,FC,0.08061780114568523,0,2
working_memory,unrelated,prod,SC,-0.013017795042786882,0,2
working_memory,unrelated,mean,FC,0.10406635330785012,0,2
working_memory,unrelated,mean,SC,-0.02817736579269032,0,2
working_memory,unrelated,max,FC,0.09426212440633594,0,2
working_memory,unrelated,max,SC,-0.034405746024431624,0,2
working_memory,unrelated,bridge,FC,0.08054375193505703,0,2
working_memory,unrelated,bridge,SC,-0.03464897963951674,0,2
working_memory,shuffled,prod,FC,-0.05052890167689448,0,2
working_memory,shuffled,prod,SC,-0.006648489340938348,0,2
working_memory,shuffled,mean,FC,-0.05406593510193536,0,2
working_memory,shuffled,mean,SC,0.0033890313526876497,0,2
working_memory,shuffled,max,FC,-0.04417102271673407,0,2
working_memory,shuffled,max,SC,0.012453114945716126,0,2
working_memory,shuffled,bridge,FC,-0.03401449414784603,0,2
working_memory,shuffled,bridge,SC,0.014583843068498477,0,2
working_memory,random,prod,FC,0.047195572457275216,0,2
working_memory,random,prod,SC,-0.023750109414763167,0,2
working_memory,random,mean,FC,0.04914200157894732,0,2
working_memory,random,mean,SC,-0.029798270190726936,0,2
working_memory,random,max,FC,0.044300759735666786,0,2
working_memory,random,max,SC,-0.03812193644097412,0,2
working_memory,random,bridge,FC,-0.0016319333476110555,0,2
working_memory,random,bridge,SC,-0.011282582154426438,0,2
working_memory,matched,prod,FC,0.0317319509525837,0,3
working_memory,matched,prod,SC,-0.027397610101356683,0,3
working_memory,matched,mean,FC,0.029879752765712444,0,3
working_memory,matched,mean,SC,-0.02652524486796109,0,3
working_memory,matched,max,FC,0.021312234319434294,0,3
working_memory,matched,max,SC,-0.0204495626664598,0,3
working_memory,matched,bridge,FC,0.013968988111980173,0,3
working_memory,matched,bridge,SC,-0.01337990579534953,0,3
working_memory,unrelated,prod,FC,0.022291526106692744,0,3
working_memory,unrelated,prod,SC,-0.003930217456241324,0,3
working_memory,unrelated,mean,FC,0.024504887279203594,0,3
working_memory,unrelated,mean,SC,-0.015343276491597937,0,3
working_memory,unrelated,max,FC,0.030612336053007276,0,3
working_memory,unrelated,max,SC,-0.020022533036176942,0,3
working_memory,unrelated,bridge,FC,0.01414456560596401,0,3
working_memory,unrelated,bridge,SC,-0.023470190560042407,0,3
working_memory,shuffled,prod,FC,-0.04304138388858926,0,3
working_memory,shuffled,prod,SC,-0.0071351622019883805,0,3
working_memory,shuffled,mean,FC,-0.04736850003077412,0,3
working_memory,shuffled,mean,SC,-0.004838164850956339,0,3
working_memory,shuffled,max,FC,-0.04385921720574265,0,3
working_memory,shuffled,max,SC,0.002088906473203682,0,3
working_memory,shuffled,bridge,FC,-0.03135899623385871,0,3
working_memory,shuffled,bridge,SC,0.0002715013372662253,0,3
working_memory,random,prod,FC,-0.025769719290143572,0,3
working_memory,random,prod,SC,-0.028474337151547013,0,3
working_memory,random,mean,FC,-0.029795772524434584,0,3
working_memory,random,mean,SC,-0.03014575653275641,0,3
working_memory,random,max,FC,-0.018766385549912525,0,3
working_memory,random,max,SC,-0.03183647526073155,0,3
working_memory,random,bridge,FC,-0.006185117072931846,0,3
working_memory,random,bridge,SC,-0.00020244059552843117,0,3
working_memory,matched,prod,FC,0.057680699243947545,0,4
working_memory,matched,prod,SC,-0.028141905384617416,0,4
working_memory,matched,mean,FC,0.05945890309102117,0,4
working_memory,matched,mean,SC,-0.025466774022483554,0,4
working_memory,matched,max,FC,0.04484295715231081,0,4
working_memory,matched,max,SC,-0.014034548133662065,0,4
working_memory,matched,bridge,FC,0.0347286787434407,0,4
working_memory,matched,bridge,SC,-0.0105149579969675,0,4
working_memory,unrelated,prod,FC,0.044648352643484775,0,4
working_memory,unrelated,prod,SC,-0.018398132771354284,0,4
working_memory,unrelated,mean,FC,0.055594856892301245,0,4
working_memory,unrelated,mean,SC,-0.02232162754179725,0,4
working_memory,unrelated,max,FC,0.05730076923046522,0,4
working_memory,unrelated,max,SC,-0.018713829220790262,0,4
working_memory,unrelated,bridge,FC,0.04072533332607858,0,4
working_memory,unrelated,bridge,SC,-0.0156641398328139,0,4
working_memory,shuffled,prod,FC,-0.04396762369228093,0,4
working_memory,shuffled,prod,SC,-0.0013948132050719258,0,4
working_memory,shuffled,mean,FC,-0.05549655485509759,0,4
working_memory,shuffled,mean,SC,-0.0034212245463147626,0,4
working_memory,shuffled,max,FC,-0.05057225412198006,0,4
working_memory,shuffled,max,SC,0.0008790568262543323,0,4
working_memory,shuffled,bridge,FC,-0.04493382204048101,0,4
working_memory,shuffled,bridge,SC,-0.004439047149172879,0,4
working_memory,random,prod,FC,-0.007495502249671275,0,4
working_memory,random,prod,SC,-0.004903777665199919,0,4
working_memory,random,mean,FC,-0.015277755121635752,0,4
working_memory,random,mean,SC,-0.0012737357719945653,0,4
working_memory,random,max,FC,-0.010285581460798547,0,4
working_memory,random,max,SC,-0.00504134382459261,0,4
working_memory,random,bridge,FC,-0.017586415229454335,0,4
working_memory,random,bridge,SC,0.009320937157616605,0,4
working_memory,matched,prod,FC,0.09155039809490323,1,0
working_memory,matched,prod,SC,-0.02149734117505102,1,0
working_memory,matched,mean,FC,0.1008564446201196,1,0
working_memory,matched,mean,SC,-0.030552372520035672,1,0
working_memory,matched,max,FC,0.08191344721976922,1,0
working_memory,matched,max,SC,-0.028231629631326773,1,0
working_memory,matched,bridge,FC,0.06688692360157583,1,0
working_memory,matched,bridge,SC,-0.02817254325013151,1,0
working_memory,unrelated,prod,FC,0.00017160453791848634,1,0
working_memory,unrelated,prod,SC,-0.012555369703584566,1,0
working_memory,unrelated,mean,FC,0.014001778992400045,1,0
working_memory,unrelated,mean,SC,-0.033154598587861864,1,0
working_memory,unrelated,max,FC,0.030017090412934058,1,0
working_memory,unrelated,max,SC,-0.04193189508326829,1,0
working_memory,unrelated,bridge,FC,0.026395201771750997,1,0
working_memory,unrelated,bridge,SC,-0.044794571151368555,1,0
working_memory,shuffled,prod,FC,-0.05282381120047745,1,0
working_memory,shuffled,prod,SC,0.013402799797759563,1,0
working_memory,shuffled,mean,FC,-0.05983737868989204,1,0
working_memory,shuffled,mean,SC,0.020573478561175643,1,0
working_memory,shuffled,max,FC,-0.0580060807087791,1,0
working_memory,shuffled,max,SC,0.027820401479518714,1,0
working_memory,shuffled,bridge,FC,-0.04157662542055339,1,0
working_memory,shuffled,bridge,SC,0.020332288484396274,1,0
working_memory,random,prod,FC,-0.028224400655526463,1,0
working_memory,random,prod,SC,-0.018468279462897995,1,0
working_memory,random,mean,FC,-0.031538826621089686,1,0
working_memory,random,mean,SC,-0.018254434772086915,1,0
working_memory,random,max,FC,-0.02721499021577997,1,0
working_memory,random,max,SC,-0.02838008783988502,1,0
working_memory,random,bridge,FC,-0.004159147473986109,1,0
working_memory,random,bridge,SC,0.002968084602093629,1,0
working_memory,matched,prod,FC,0.020960573018727682,1,1
working_memory,matched,prod,SC,-0.026579779863792893,1,1
working_memory,matched,mean,FC,0.0019893552079837864,1,1
working_memory,matched,mean,SC,-0.020201117142785864,1,1
working_memory,matched,max,FC,-0.0090769216567884,1,1
working_memory,matched,max,SC,-0.007547313189428452,1,1
working_memory,matched,bridge,FC,-0.022979197378956782,1,1
working_memory,matched,bridge,SC,-0.002941103579478789,1,1
working_memory,unrelated,prod,FC,0.003376581576182798,1,1
working_memory,unrelated,prod,SC,-0.008660553500368423,1,1
working_memory,unrelated,mean,FC,-0.0065772633744846775,1,1
working_memory,unrelated,mean,SC,-0.00830565548733133,1,1
working_memory,unrelated,max,FC,-0.007989617256777031,1,1
working_memory,unrelated,max,SC,-0.007700456619550767,1,1
working_memory,unrelated,bridge,FC,-0.017437586020816798,1,1
working_memory,unrelated,bridge,SC,-0.003183559598925045,1,1
working_memory,shuffled,prod,FC,-0.04088971866447702,1,1
working_memory,shuffled,prod,SC,0.0005822210623420724,1,1
working_memory,shuffled,mean,FC,-0.05484973866007057,1,1
working_memory,shuffled,mean,SC,-0.003909258938547895,1,1
working_memory,shuffled,max,FC,-0.05901628197565572,1,1
working_memory,shuffled,max,SC,-0.0020834791045975863,1,1
working_memory,shuffled,bridge,FC,-0.047664491886903575,1,1
working_memory,shuffled,bridge,SC,-0.007832610414147628,1,1
working_memory,random,prod,FC,0.011694947327728075,1,1
working_memory,random,prod,SC,-0.03806603305244429,1,1
working_memory,random,mean,FC,0.007915665596502922,1,1
working_memory,random,mean,SC,-0.04269446900989931,1,1
working_memory,random,max,FC,0.01373892213453989,1,1
working_memory,random,max,SC,-0.046039154015162786,1,1
working_memory,random,bridge,FC,-0.010580965361377832,1,1
working_memory,random,bridge,SC,-0.005987414085768618,1,1
working_memory,matched,prod,FC,-0.003626374142890947,1,2
working_memory,matched,prod,SC,-0.04402359305785204,1,2
working_memory,matched,mean,FC,-0.018552377660978895,1,2
working_memory,matched,mean,SC,-0.04715126820862289,1,2
working_memory,matched,max,FC,-0.020338919302759228,1,2
working_memory,matched,max,SC,-0.037805851039069936,1,2
working_memory,matched,bridge,FC,-0.02906638784072926,1,2
working_memory,matched,bridge,SC,-0.029718823280969656,1,2
working_memory,unrelated,prod,FC,0.0025588571427461746,1,2
working_memory,unrelated,prod,SC,-0.017313645226965026,1,2
working_memory,unrelated,mean,FC,-0.01595903979928684,1,2
working_memory,unrelated,mean,SC,-0.02791386488474657,1,2
working_memory,unrelated,max,FC,-0.010430325800118857,1,2
working_memory,unrelated,max,SC,-0.03202936349219581,1,2
working_memory,unrelated,bridge,FC,-0.03409928337220407,1,2
working_memory,unrelated,bridge,SC,-0.027886686426126427,1,2
working_memory,shuffled,prod,FC,-0.014429169586472976,1,2
working_memory,shuffled,prod,SC,-0.00023196230185024234,1,2
working_memory,shuffled,mean,FC,-0.012968188945412035,1,2
working_memory,shuffled,mean,SC,-0.003088095364527186,1,2
working_memory,shuffled,max,FC,-0.018381423576153275,1,2
working_memory,shuffled,max,SC,-0.0022262821430825866,1,2
working_memory,shuffled,bridge,FC,-0.005229157757730793,1,2
working_memory,shuffled,bridge,SC,-0.005309643136584557,1,2
working_memory,random,prod,FC,-0.023567322269290245,1,2
working_memory,random,prod,SC,-0.016412320603607908,1,2
working_memory,random,mean,FC,-0.027165901402575326,1,2
working_memory,random,mean,SC,-0.01718042427234453,1,2
working_memory,random,max,FC,-0.019846896548962933,1,2
working_memory,random,max,SC,-0.02385482152683261,1,2
working_memory,random,bridge,FC,-0.005457377717696269,1,2
working_memory,random,bridge,SC,0.0003496513515253213,1,2
working_memory,matched,prod,FC,0.10339107088321232,1,3
working_memory,matched,prod,SC,-0.022014385971039087,1,3
working_memory,matched,mean,FC,0.1093517034654996,1,3
working_memory,matched,mean,SC,-0.026845012669850836,1,3
working_memory,matched,max,FC,0.0853143743207479,1,3
working_memory,matched,max,SC,-0.02411530936453193,1,3
working_memory,matched,bridge,FC,0.06728275855920912,1,3
working_memory,matched,bridge,SC,-0.020788992883795897,1,3
working_memory,unrelated,prod,FC,0.042548637371216044,1,3
working_memory,unrelated,prod,SC,-0.007229600978251141,1,3
working_memory,unrelated,mean,FC,0.04956920218159594,1,3
working_memory,unrelated,mean,SC,-0.02000260534302336,1,3
working_memory,unrelated,max,FC,0.05181114898659255,1,3
working_memory,unrelated,max,SC,-0.023015961752170036,1,3
working_memory,unrelated,bridge,FC,0.032318712940975464,1,3
working_memory,unrelated,bridge,SC,-0.027528282040119974,1,3
working_memory,shuffled,prod,FC,-0.0793307996812965,1,3
working_memory,shuffled,prod,SC,-5.196909782255975e-05,1,3
working_memory,shuffled,mean,FC,-0.08567803767033996,1,3
working_memory,shuffled,mean,SC,0.004153740502308716,1,3
working_memory,shuffled,max,FC,-0.07138885885728871,1,3
working_memory,shuffled,max,SC,0.009725612385953104,1,3
working_memory,shuffled,bridge,FC,-0.054844014252770676,1,3
working_memory,shuffled,bridge,SC,0.007603621951583778,1,3
working_memory,random,prod,FC,-0.02112274063651144,1,3
working_memory,random,prod,SC,-0.025480026557634483,1,3
working_memory,random,mean,FC,-0.026595346125695335,1,3
working_memory,random,mean,SC,-0.026304603156409694,1,3
working_memory,random,max,FC,-0.017881144059434896,1,3
working_memory,random,max,SC,-0.027652693689127365,1,3
working_memory,random,bridge,FC,-0.010257777108065717,1,3
working_memory,random,bridge,SC,0.0014213646565547661,1,3
working_memory,matched,prod,FC,0.08855988957445914,1,4
working_memory,matched,prod,SC,-0.021579144642089595,1,4
working_memory,matched,mean,FC,0.128061487520364,1,4
working_memory,matched,mean,SC,-0.023517756994669414,1,4
working_memory,matched,max,FC,0.10909957038635466,1,4
working_memory,matched,max,SC,-0.01643617638956104,1,4
working_memory,matched,bridge,FC,0.12004885559217629,1,4
working_memory,matched,bridge,SC,-0.015303217731787784,1,4
working_memory,unrelated,prod,FC,0.019932061701955377,1,4
working_memory,unrelated,prod,SC,-0.010755083676906765,1,4
working_memory,unrelated,mean,FC,0.05768213188998937,1,4
working_memory,unrelated,mean,SC,-0.018433076637167582,1,4
working_memory,unrelated,max,FC,0.07614378762497469,1,4
working_memory,unrelated,max,SC,-0.02017413451070635,1,4
working_memory,unrelated,bridge,FC,0.08071939074829078,1,4
working_memory,unrelated,bridge,SC,-0.019403373771414233,1,4
working_memory,shuffled,prod,FC,-0.06220176896248788,1,4
working_memory,shuffled,prod,SC,-0.002100267155484015,1,4
working_memory,shuffled,mean,FC,-0.06306335778998723,1,4
working_memory,shuffled,mean,SC,-0.004290846636411886,1,4
working_memory,shuffled,max,FC,-0.04615901351965752,1,4
working_memory,shuffled,max,SC,0.00030188903544622024,1,4
working_memory,shuffled,bridge,FC,-0.03553446153967703,1,4
working_memory,shuffled,bridge,SC,-0.005122236844887649,1,4
working_memory,random,prod,FC,-0.006866678074882269,1,4
working_memory,random,prod,SC,-0.024682573310927516,1,4
working_memory,random,mean,FC,-0.01085359045393118,1,4
working_memory,random,mean,SC,-0.02216376890911472,1,4
working_memory,random,max,FC,-0.00887902699497268,1,4
working_memory,random,max,SC,-0.021858613215168438,1,4
working_memory,random,bridge,FC,-0.00860693023888038,1,4
working_memory,random,bridge,SC,0.009299145962602605,1,4
working_memory,matched,prod,FC,0.10228196834745494,2,0
working_memory,matched,prod,SC,-0.03122153937909302,2,0
working_memory,matched,mean,FC,0.1253412770906953,2,0
working_memory,matched,mean,SC,-0.029100526434012376,2,0
working_memory,matched,max,FC,0.08344728180554728,2,0
working_memory,matched,max,SC,-0.018404847894564057,2,0
working_memory,matched,bridge,FC,0.09770560596646871,2,0
working_memory,matched,bridge,SC,-0.013202419306837429,2,0
working_memory,unrelated,prod,FC,0.07994720482567073,2,0
working_memory,unrelated,prod,SC,-0.012563229094096583,2,0
working_memory,unrelated,mean,FC,0.10137301743895125,2,0
working_memory,unrelated,mean,SC,-0.02161918612188695,2,0
working_memory,unrelated,max,FC,0.08525027917999742,2,0
working_memory,unrelated,max,SC,-0.023372470045644127,2,0
working_memory,unrelated,bridge,FC,0.07639568957518242,2,0
working_memory,unrelated,bridge,SC,-0.022831295993804176,2,0
working_memory,shuffled,prod,FC,-0.08977988431602751,2,0
working_memory,shuffled,prod,SC,0.006725128954277184,2,0
working_memory,shuffled,mean,FC,-0.1062794431059162,2,0
working_memory,shuffled,mean,SC,0.008916959059245205,2,0
working_memory,shuffled,max,FC,-0.0986641812809137,2,0
working_memory,shuffled,max,SC,0.0119805884027899,2,0
working_memory,shuffled,bridge,FC,-0.07897387403041713,2,0
working_memory,shuffled,bridge,SC,0.0076503344448494714,2,0
working_memory,random,prod,FC,0.009082914550859494,2,0
working_memory,random,prod,SC,-0.013799183166567319,2,0
working_memory,random,mean,FC,0.005752130985613361,2,0
working_memory,random,mean,SC,-0.018252169658923997,2,0
working_memory,random,max,FC,-0.0034619147746207807,2,0
working_memory,random,max,SC,-0.029113585312028845,2,0
working_memory,random,bridge,FC,-0.00916240253515548,2,0
working_memory,random,bridge,SC,-0.00879744664201359,2,0
working_memory,matched,prod,FC,0.05271863965422016,2,1
working_memory,matched,prod,SC,-0.03396056875033088,2,1
working_memory,matched,mean,FC,0.045140195697066045,2,1
working_memory,matched,mean,SC,-0.032921278395889,2,1
working_memory,matched,max,FC,0.02616702061591991,2,1
working_memory,matched,max,SC,-0.022019820165398343,2,1
working_memory,matched,bridge,FC,0.015039399534984899,2,1
working_memory,matched,bridge,SC,-0.016661293510418156,2,1
working_memory,unrelated,prod,FC,0.022231034158728485,2,1
working_memory,unrelated,prod,SC,-0.019490270588406224,2,1
working_memory,unrelated,mean,FC,0.025807025753644075,2,1
working_memory,unrelated,mean,SC,-0.02943115774970008,2,1
working_memory,unrelated,max,FC,0.031185238225590738,2,1
working_memory,unrelated,max,SC,-0.03061002747859632,2,1
working_memory,unrelated,bridge,FC,0.01671068941136219,2,1
working_memory,unrelated,bridge,SC,-0.027601831054135897,2,1
working_memory,shuffled,prod,FC,-0.07928664854744508,2,1
working_memory,shuffled,prod,SC,-0.0005978493055322238,2,1
working_memory,shuffled,mean,FC,-0.08667510131160097,2,1
working_memory,shuffled,mean,SC,0.0022887303816172258,2,1
working_memory,shuffled,max,FC,-0.07533245569730063,2,1
working_memory,shuffled,max,SC,0.009954565204546358,2,1
working_memory,shuffled,bridge,FC,-0.05670936998469448,2,1
working_memory,shuffled,bridge,SC,0.004911699519856544,2,1
working_memory,random,prod,FC,0.0002663291531842986,2,1
working_memory,random,prod,SC,-0.0466450170300198,2,1
working_memory,random,mean,FC,0.00042356075795371446,2,1
working_memory,random,mean,SC,-0.049152411632778656,2,1
working_memory,random,max,FC,0.007515014407400533,2,1
working_memory,random,max,SC,-0.05372354186481085,2,1
working_memory,random,bridge,FC,0.0003400259481859775,2,1
working_memory,random,bridge,SC,0.00021910671277815307,2,1
working_memory,matched,prod,FC,0.04158293083483874,2,2
working_memory,matched,prod,SC,-0.049548223746042175,2,2
working_memory,matched,mean,FC,0.05172221363150018,2,2
working_memory,matched,mean,SC,-0.0465271500208287,2,2
working_memory,matched,max,FC,0.04172352622534094,2,2
working_memory,matched,max,SC,-0.032422955186657915,2,2
working_memory,matched,bridge,FC,0.04110967982940985,2,2
working_memory,matched,bridge,SC,-0.021578059289065428,2,2
working_memory,unrelated,prod,FC,-0.004428963074378492,2,2
working_memory,unrelated,prod,SC,-0.02591913697877574,2,2
working_memory,unrelated,mean,FC,0.00949792319335992,2,2
working_memory,unrelated,mean,SC,-0.034747392396520325,2,2
working_memory,unrelated,max,FC,0.021980443954948192,2,2
working_memory,unrelated,max,SC,-0.032891080285550545,2,2
working_memory,unrelated,bridge,FC,0.024529344656246857,2,2
working_memory,unrelated,bridge,SC,-0.028349043341484765,2,2
working_memory,shuffled,prod,FC,-0.03474178201377126,2,2
working_memory,shuffled,prod,SC,0.011029316402118048,2,2
working_memory,shuffled,mean,FC,-0.03377439906403313,2,2
working_memory,shuffled,mean,SC,0.013279463304250389,2,2
working_memory,shuffled,max,FC,-0.030061060303971418,2,2
working_memory,shuffled,max,SC,0.015559568792445015,2,2
working_memory,shuffled,bridge,FC,-0.01721843506472244,2,2
working_memory,shuffled,bridge,SC,0.010106855203005013,2,2
working_memory,random,prod,FC,-0.03590369674812353,2,2
