target,prior_type,lifting,seed,marginal_pearson_mean,marginal_pearson_std,marginal_spearman_mean,marginal_spearman_std,ridge_pearson_mean,ridge_pearson_std,ridge_spearman_mean,ridge_spearman_std
working_memory,matched,prod,3,0.06630471264561215,0.02309486572600894,0.0864485101078117,0.025998913808955377,-0.03211186169236096,0.0026204478337259426,-0.07517390652339018,0.0073188367322450576
working_memory,matched,prod,4,0.07737301748627302,0.01598193768218127,0.10553790041838326,0.03050517220020809,-0.03319555124799148,0.002085153183510784,-0.0723610242856862,0.0106093408238941
working_memory,matched,prod,5,0.06007644549007833,0.020117884092765843,0.07360307528552598,0.034774998085581196,-0.03135232560335742,0.003640454331896837,-0.07594049638296399,0.0036681796185169383
working_memory,matched,prod,6,0.054176117887500944,0.02899027224458398,0.08562324150997139,0.04419233645885132,-0.03192725919058322,0.004156735526033524,-0.07495415185776488,0.006502670251957574
working_memory,matched,prod,7,0.06576903998479582,0.02235327280882315,0.08761591589700886,0.027910699177432326,-0.03289561365457614,0.004683585347008534,-0.07540770770431765,0.006383119928894912
working_memory,matched,prod,8,0.06872349645866697,0.03112714393409073,0.09482819684499715,0.03259727139838887,-0.03280378795038101,0.004782694044149259,-0.07385012808290306,0.006680282451198992
working_memory,matched,prod,9,0.06614084911943482,0.044860811032230434,0.08997646555148724,0.06841480321549892,-0.03360990575838709,0.00416186396805488,-0.07492972566995196,0.002577542811905803
working_memory,random,bridge,0,-0.00034758576383763775,0.003274865001415292,0.0003280927369367046,0.0027743889859982063,0.007902993290666276,0.007649979379925061,0.0005909343737365295,0.003722244629518166
working_memory,random,bridge,1,-0.0009378048373636063,0.0030264953218892155,0.00031041891440800864,0.0029836112730560987,0.008505599814402891,0.0023572627258054723,0.0021225200336620733,0.0030362171820186245
working_memory,random,bridge,2,-0.001464849600823169,0.00437128895529851,0.00012070581678468376,0.004735077854711642,0.00815630786392512,0.0054596947552058754,0.001647434350817294,0.004784840873721002
working_memory,random,bridge,3,-0.0008374733644526377,0.007998534083542098,8.23594733874805e-05,0.006448541242249214,0.007822891485816812,0.010262001555230452,0.003106049801501994,0.006064308120890689
working_memory,random,bridge,4,-0.0018505357510122777,0.005329567919411423,-0.0012678442670395961,0.006173309460221183,0.009531710572574755,0.002893486471015172,0.0006194275270597352,0.0028444063469017667
working_memory,random,bridge,5,-0.0028998603181553976,0.005998279371683905,-0.0030443932395313117,0.006435028746392259,0.008201810421842912,0.0030735750334394615,0.003821309498575942,0.0005696114386214227
working_memory,random,bridge,6,-0.003030906301916416,0.005553225599560366,-0.002780941439259694,0.005342858976200345,0.007865555687815629,0.006279276017039229,0.0003314003916497941,0.0036134726515798417
working_memory,random,bridge,7,-0.002356030395405026,0.00677362776112968,-0.0005540758827655926,0.007215003595843746,0.008785484435195843,0.006915547952875505,0.0016356767635101448,0.002775074397136608
working_memory,random,bridge,8,-0.0011373392251523313,0.006913569775923021,-0.0011040971486177072,0.006176920196864544,0.007850857188510882,0.0027894327225900972,-0.000753008571908564,0.0029120436788914257
working_memory,random,bridge,9,-0.0038121652111564952,0.0023256031723350766,-0.003009778003071949,0.0037034711474255096,0.009347810102467517,0.0017586009357834912,0.0025554937552943156,0.0038332841976456596
working_memory,random,max,0,-0.022242962345607485,0.010267600006535661,-0.03270993436819648,0.011374165746781696,0.015245597428519813,0.004430961084056962,0.004136192250692362,0.00920140678475516
working_memory,random,max,1,-0.014922100605485189,0.008912796551968671,-0.0248911430870632,0.0082936774667685,0.015549487166748774,0.000943751315921372,-0.002818863648630006,0.005075348315287293
working_memory,random,max,2,-0.02912670878983057,0.01620227711757628,-0.03763867210670419,0.0167811644700244,0.0133507603981255,0.0018251050334565444,-0.0036559251821243004,0.008176382014058358
working_memory,random,max,3,-0.023863818544888334,0.006857311288201735,-0.03358741251347438,0.005214679596074536,0.013574953440336856,0.0036643676463385326,-0.0007980372810414445,0.003695693455436809
working_memory,random,max,4,-0.01688847560745498,0.012901399650589493,-0.025923353045972507,0.01342383484313709,0.014359059483381734,0.006043130773470027,-0.00032049045724296033,0.008276682928926738
working_memory,random,max,5,-0.03183296399641319,0.013545721535630367,-0.043493778332203234,0.010692103038401204,0.013525988877424563,0.00437370626822019,-0.003089195110585516,0.007105017336690647
working_memory,random,max,6,-0.021551164359274764,0.010944806962944902,-0.03192434853450689,0.010053049435652049,0.014530705698977714,0.004017212685744265,-0.001740020720682671,0.0042946417438472426
working_memory,random,max,7,-0.031003347384691415,0.0077328818147263025,-0.0414105652690517,0.005785459834549666,0.01577711685903712,0.005388627294944663,-0.0011213291312362971,0.007651786314173601
working_memory,random,max,8,-0.020584022081359114,0.00916756154981724,-0.03120790082131843,0.008381873972458119,0.013415374475673003,0.004133216859326716,-0.00035557405705292347,0.0035399073157843866
working_memory,random,max,9,-0.02131521971375635,0.018135901421232472,-0.03300243870223159,0.015732262892542984,0.015109770171748735,0.002727096848917142,0.0026037613399923186,0.009339208724543947
working_memory,random,mean,0,-0.01324888148533305,0.010500035016808294,-0.013953284828647616,0.010071321112022384,0.0074790494749433275,0.0069529372131793285,-0.006824848723649588,0.006933508726108175
working_memory,random,mean,1,-0.006310259915128387,0.014280942293719318,-0.007939232356543499,0.015662114048269976,0.008107005772217164,0.0022121274916638814,-0.014158248324571767,0.00506491420333574
working_memory,random,mean,2,-0.018004808269925725,0.01962262669813139,-0.01570776352310734,0.017997970214124113,0.006047992357597859,0.0037815486013657064,-0.01538582189762675,0.00767879846664502
working_memory,random,mean,3,-0.015068009679346673,0.005423370368138272,-0.014793629954274929,0.003853275116435526,0.00595952020840533,0.003285155636501333,-0.012868228943312387,0.004701204347586224
working_memory,random,mean,4,-0.00786984799712379,0.01466841230675406,-0.00609611195509351,0.015528772837797883,0.006294908682248306,0.006710548083274888,-0.011438439013710153,0.010677916087333632
working_memory,random,mean,5,-0.02458398526006971,0.011085398726134203,-0.028447529063567956,0.008024234833817909,0.005683387945990629,0.005193768784305778,-0.014490286229227179,0.00707550972681367
working_memory,random,mean,6,-0.009013849668358186,0.013417353807543914,-0.009308592091527592,0.01268300317769981,0.007078993490733694,0.0035448721331579423,-0.012297630429395126,0.0033852637161682353
working_memory,random,mean,7,-0.02214649946177179,0.009026857696743018,-0.022575053229703358,0.008602922582188238,0.007788255805429795,0.003659313515708537,-0.01238374377920893,0.0068885741297904585
working_memory,random,mean,8,-0.011035198102009777,0.008771556324311622,-0.011068072458532365,0.006231330332218574,0.0055594627057618615,0.003620648318244339,-0.010178765932045399,0.006089758904409995
working_memory,random,mean,9,-0.01028340980727777,0.02021727889868379,-0.012467717174108401,0.01781444184126979,0.006880155415569493,0.004141141248311558,-0.009793075325908658,0.010302698968035243
working_memory,random,prod,0,-0.01241171983639445,0.00983489741612097,-0.008119121588527926,0.009116955689414378,0.003949473972027822,0.008990708017402099,-0.009315170322952118,0.005419795826042516
working_memory,random,prod,1,-0.005605206559715968,0.012506914711537663,-0.004394622066287894,0.019408731429320054,0.00430525449920657,0.0028773662246986344,-0.015510913709514091,0.005004391615936805
working_memory,random,prod,2,-0.0164734475488909,0.018435506454149868,-0.006496533868587927,0.01710447733538479,0.002493468752825271,0.005569518815624759,-0.017727406473738182,0.0072287285758719216
working_memory,random,prod,3,-0.013940512618113993,0.00507958197290732,-0.00858718639096477,0.0058729782981789885,0.0025419201746049707,0.00571060168259786,-0.015569816374985463,0.005298329698670431
working_memory,random,prod,4,-0.006720431686921843,0.015534395561459404,-0.0012901094879121569,0.01412821387091998,0.0021817812803492068,0.006970310558343364,-0.014370321086747712,0.011542906205181478
working_memory,random,prod,5,-0.022136154343226196,0.008634113085509735,-0.02200847464263288,0.006608295070638535,0.00213005929199335,0.0059038752688245315,-0.016659783231973695,0.005914670851871348
working_memory,random,prod,6,-0.0073358426705911455,0.013346375118655284,-0.0009617155443937327,0.014532298553723401,0.003585383394479554,0.00461162819413946,-0.014372739610699412,0.0030728556228265523
working_memory,random,prod,7,-0.020043038320423617,0.01017462064888874,-0.015197325979565798,0.00998407388811365,0.003892308557986433,0.0022801362074345794,-0.014082509895304999,0.006688591436890693
working_memory,random,prod,8,-0.010001610581368055,0.008670400639243608,-0.004452218958098322,0.004773261722996569,0.0021518850883921596,0.0036653810464173813,-0.01156938372474033,0.006323563857483696
working_memory,random,prod,9,-0.00822849785408338,0.01908056850089359,-0.0067822126528299595,0.014273607216194802,0.002809084702241,0.004591937192328854,-0.01246430343309139,0.00859389488244208
working_memory,shuffled,bridge,0,-0.01284078706189433,0.009018182156838316,-0.014854643814521822,0.011141368809317213,0.007600087160571339,0.0030459457150627516,0.0014183826580417603,0.0031808343658035346
working_memory,shuffled,bridge,1,-0.008290157217816068,0.01699478352607749,-0.009050320472056905,0.015772879185766538,0.008535135689370041,0.0027001264016519246,0.0014852409935849106,0.0052039715792834285
working_memory,shuffled,bridge,2,-0.008861910471728593,0.018073517692578638,-0.01260276857984193,0.021544531755318973,0.007936533614561892,0.0031661845232212812,0.0020252422277137997,0.005327066895572897
working_memory,shuffled,bridge,3,-0.013388345875846905,0.01702061892012175,-0.013860406537949227,0.019216252643096465,0.008352949143713307,0.004308922691094991,0.0034693503503458963,0.0055917346095694775
working_memory,shuffled,bridge,4,-0.0025781531218963694,0.006658954989120359,-0.00267716736594903,0.009335346503796652,0.008452400383933446,0.001975722596637093,0.001668765826038415,0.007899483516366984
working_memory,shuffled,bridge,5,-0.021223093132267397,0.012735049779749184,-0.020704927289237268,0.012004272859298908,0.007706981096152257,0.004872081136954888,0.006383120197433814,0.004537955590356846
working_memory,shuffled,bridge,6,-0.0015368634531708265,0.009420564508400304,-0.0029103415170698642,0.012888650522397639,0.0070492925380663245,0.003982895845699614,0.003902921052215523,0.004124599930972074
working_memory,shuffled,bridge,7,-0.015743054091903925,0.013621976476819345,-0.017867728614619733,0.011981183370268817,0.007472085790886955,0.005832852907655645,0.0065075422195573565,0.007254284184087561
working_memory,shuffled,bridge,8,-0.015850023557469582,0.011259107564050788,-0.01614316618501899,0.010486824062603914,0.0076498422791078016,0.005569909576312144,0.0038506425511340607,0.003758825740281219
working_memory,shuffled,bridge,9,-0.01339314803077533,0.020216542741128232,-0.015844065884868315,0.023785058835941394,0.008632169082316411,0.004215194436790887,0.004981449768357092,0.00802479659290641
working_memory,shuffled,max,0,-0.011653916684083896,0.013113415209400767,-0.012517996566943551,0.015956778300163607,0.01553235597226354,0.0047342014427699235,0.0020442832897664296,0.0024941966655778972
working_memory,shuffled,max,1,-0.006125120725416074,0.02063456887843256,-0.005908533528297225,0.017859564632150514,0.016641887154244132,0.003103927794334623,0.003041413906810255,0.005961342849802684
working_memory,shuffled,max,2,-0.0084442688695855,0.02506557504230088,-0.011133664226733328,0.026641713353551377,0.01729127627245219,0.003035211937197372,0.0029965098214106978,0.006855802345772097
working_memory,shuffled,max,3,-0.010172684169570448,0.01947743623490406,-0.010337624741138095,0.020462918830620676,0.017250899356120904,0.003663520738780964,0.005167230844317555,0.005252396780902325
working_memory,shuffled,max,4,0.0009531498933954558,0.007898107808161298,0.0016983676253283161,0.010017189265958567,0.015895817288344192,0.004516778030890025,0.0028570761254630844,0.008550155239592456
working_memory,shuffled,max,5,-0.022973974077984606,0.01516639936502143,-0.020385071489464897,0.015375864672049676,0.016487088338300863,0.006965597831789816,0.007803413321863693,0.00409327846277628
working_memory,shuffled,max,6,0.0016945006419432876,0.012989865032393922,0.0014904865800989021,0.015341344793403636,0.015963044738061292,0.0018152560516343306,0.005716637321022051,0.004941498226959051
working_memory,shuffled,max,7,-0.014711738807190367,0.015969511864976447,-0.014812197349415034,0.013167484256145934,0.01656815276446562,0.004407611647629246,0.009489256613586133,0.007983661112312522
working_memory,shuffled,max,8,-0.014680603579476153,0.012776856191895197,-0.013180225185419716,0.012541769432467815,0.016118152662173885,0.004667518682583419,0.004877748285213989,0.0026202468992660268
working_memory,shuffled,max,9,-0.01088018242244144,0.025251077734031815,-0.012696985340350467,0.027679056036119934,0.016362530517359163,0.0038005629277585353,0.00537392350153597,0.007258627018535478
working_memory,shuffled,mean,0,-0.022895537920492776,0.012534981172686926,-0.02326901210868645,0.014185084550530708,0.01788060160846465,0.005920165735636886,0.0019257605082619999,0.0027668260680709586
working_memory,shuffled,mean,1,-0.018286506065076206,0.01867818467607969,-0.0175985034033331,0.016835824159028956,0.019180276529077448,0.0039033390721137334,0.003188036989599885,0.004025276463988113
working_memory,shuffled,mean,2,-0.01994048539057167,0.028036941104220506,-0.021528161651294682,0.027993058120991822,0.020584163892308265,0.0037543941565944075,0.0033594950983190743,0.006521698293323004
working_memory,shuffled,mean,3,-0.02080441859252808,0.020795584299837203,-0.0212877071010359,0.021848168418192492,0.019741372092987142,0.0042208313085964665,0.005519864894058119,0.005432730590794594
working_memory,shuffled,mean,4,-0.011660663467580384,0.009001258596106643,-0.010775291219100678,0.011712362307595182,0.018589329975923642,0.0054652532757471055,0.0032731969967678223,0.008013105473776271
working_memory,shuffled,mean,5,-0.03275283655905685,0.015753604708664964,-0.02991648526006948,0.015343616013908564,0.019085685481849912,0.007410808099716118,0.0077402598233829905,0.004447852248250101
working_memory,shuffled,mean,6,-0.010251698473260277,0.012314766280151303,-0.00975506779705526,0.013974939588181284,0.01868543920021132,0.0027375460997536454,0.005928211885243289,0.00561443651032927
working_memory,shuffled,mean,7,-0.02606839642241334,0.017725311589755398,-0.02557916910320849,0.014310352857285607,0.019332084902858836,0.004296033604994839,0.009035037794158624,0.007473241603489844
working_memory,shuffled,mean,8,-0.02675349639009828,0.014048419147773612,-0.024595814549729235,0.012801631206029524,0.018487542063737785,0.004503172635433225,0.004052833582460325,0.0016213333897961662
working_memory,shuffled,mean,9,-0.022647488245864697,0.026831013293000718,-0.023457998390023556,0.027647277029393815,0.018962582663451976,0.003290302764921095,0.004955264577185353,0.007044514500873301
working_memory,shuffled,prod,0,-0.022630202227007935,0.012545055765562651,-0.0352229907754978,0.008532901036842759,0.019587489506644302,0.006407072339408411,0.004603073811780349,0.004062222346282897
working_memory,shuffled,prod,1,-0.01962415810025095,0.013329128564315727,-0.031315384878439656,0.010204530140762506,0.020709603512284822,0.005057576710840723,0.006366062821442839,0.0019406661162824615
working_memory,shuffled,prod,2,-0.021539504294894474,0.02599994596070417,-0.032831169612536515,0.023958932155568664,0.023189789323545974,0.005256206979684959,0.007082031721933784,0.004516512568710845
working_memory,shuffled,prod,3,-0.01920714913953448,0.016768096631837037,-0.03387582773623812,0.020787191244360185,0.021655886524363635,0.0061922723860428725,0.008687754197765532,0.005092007957917245
working_memory,shuffled,prod,4,-0.014648531366376547,0.00782723864407028,-0.028747834639582758,0.011365653824190317,0.01992945847584956,0.0070482111538227995,0.006886095821135972,0.006733521802701544
working_memory,shuffled,prod,5,-0.03012349323872169,0.013099839170648369,-0.03709037971965177,0.01466314776897217,0.021227131251807647,0.007416417313773322,0.010848767475947796,0.0038536196002047717
working_memory,shuffled,prod,6,-0.013453825754512507,0.010925468073171232,-0.02473788022776364,0.008878015993862363,0.02117303016512234,0.006023462110700289,0.00881118139896617,0.006430572643971752
working_memory,shuffled,prod,7,-0.02488118053780183,0.016429374037755542,-0.03518711973261549,0.012903917432814967,0.02176478319281251,0.004959169726689522,0.010847501061791397,0.00783979031723196
working_memory,shuffled,prod,8,-0.025776910715542622,0.011874395626426372,-0.03842497818890468,0.01200879915993528,0.020416512910926533,0.0022281902988532257,0.005763953164604804,0.0022680689765202738
working_memory,shuffled,prod,9,-0.021839928031066082,0.022508819247844526,-0.03648725784064243,0.020708967575403192,0.020321693693533028,0.0023158317560965937,0.0070170108120124145,0.006219067605714106
working_memory,unrelated,bridge,0,0.045289385065060625,0.016379674634704713,0.042444573933553796,0.014346347274484857,-0.02727043383282788,0.0034764454451004004,-0.0277241157198464,0.0049742373073740735
working_memory,unrelated,bridge,1,0.04618283627794765,0.015243204061060549,0.04069693032086168,0.008724189206960154,-0.029143279591604614,0.00599042515243823,-0.03347109405226676,0.008701127317963327
working_memory,unrelated,bridge,2,0.028656375651772332,0.01340653380217863,0.027169645424302717,0.010344393793424675,-0.0284925719382762,0.003446723932942741,-0.031890330995277126,0.0029554028008675066
working_memory,unrelated,bridge,3,0.04644467635051942,0.012190854092241266,0.03843579603085991,0.01196414386807359,-0.028950609252419286,0.004021678049479754,-0.031761472358984466,0.006044426583718237
working_memory,unrelated,bridge,4,0.05282144041775475,0.019405025036040927,0.04499859147774553,0.017651522057304157,-0.026339475314042952,0.002927422992491595,-0.03131426888222928,0.011468541003544903
working_memory,unrelated,bridge,5,0.04316521960763927,0.017856764357707625,0.040912403705667205,0.017574623912197055,-0.028860728246068446,0.00440821796034983,-0.03507382940989915,0.01112366801956899
working_memory,unrelated,bridge,6,0.034916636413399246,0.02145243467361004,0.0324160858373214,0.0223361774871904,-0.02821473153492694,0.005408199144496591,-0.03249631738322649,0.007685991240002222
working_memory,unrelated,bridge,7,0.04562903098284564,0.00986790052373493,0.04221625932029682,0.011095342691978661,-0.028067456253187982,0.006384644816018374,-0.03488025324235826,0.005628647738941402
working_memory,unrelated,bridge,8,0.044675886059971734,0.010809341186062027,0.038155400007771255,0.005576432208692997,-0.02932215323419205,0.004082018154322912,-0.03291095326637442,0.008159823431610012
working_memory,unrelated,bridge,9,0.04093310036605435,0.027993116995155144,0.03816192684737659,0.02970200272927612,-0.0300717379810073,0.0048270208506488435,-0.03161860043811256,0.007495118565500888
working_memory,unrelated,max,0,0.052147832843939,0.024518635196514905,0.04662347004618402,0.02304821314666339,-0.028482911960165648,0.0032094343297219712,-0.03813349656091312,0.005714726425118337
working_memory,unrelated,max,1,0.05357415996890434,0.021916012353092457,0.04635574846105957,0.016461028751164286,-0.02986776216740611,0.0055376062570981375,-0.042884613511102454,0.007240330860089728
working_memory,unrelated,max,2,0.031698502021775196,0.01812740707976585,0.028647636446236212,0.016538383997061402,-0.02929604097048083,0.002185736928148434,-0.04172234587186752,0.0037320459839582524
working_memory,unrelated,max,3,0.047480246452906064,0.013921228626117946,0.03968167362240714,0.010111548838394942,-0.029640175625716608,0.003260983910794177,-0.04165802968050266,0.0037526274427978666
working_memory,unrelated,max,4,0.0565415139184021,0.01880540326902083,0.04861112806928107,0.019717183856499277,-0.02779347273697267,0.00308498486124546,-0.0397787470974342,0.011707190878861748
working_memory,unrelated,max,5,0.04764109602864558,0.01811818130994208,0.042794139776219486,0.019317816699270914,-0.029921895295386663,0.0030599132013842223,-0.04559103776901545,0.009366374803817778
working_memory,unrelated,max,6,0.035683399916966445,0.0218318050721308,0.03330538542317347,0.022090772591705683,-0.028238906503666384,0.00640159832064807,-0.044125930734199875,0.0075606234436894635
working_memory,unrelated,max,7,0.04947233119166623,0.009093543622230174,0.04461132036960762,0.011677987838368507,-0.029259868705392555,0.006595286207443947,-0.0454624365701546,0.005915749189948293
working_memory,unrelated,max,8,0.04796668615502325,0.015485331117945188,0.0413308268600164,0.011203219908251745,-0.02974348394798946,0.0030804348269190835,-0.04188542182332779,0.008589156817500637
working_memory,unrelated,max,9,0.04834902850837011,0.03302603982550794,0.04424858398080292,0.03391361975851286,-0.030297780506855932,0.005097243318618649,-0.04132204782296735,0.007165127175329046
working_memory,unrelated,mean,0,0.052034592112290314,0.027751309539975247,0.05233277498977821,0.02533042181000491,-0.03377095281537193,0.003261831492055647,-0.030021351081751302,0.004378552682195504
working_memory,unrelated,mean,1,0.058185134809205875,0.027152589975453095,0.056690563856636754,0.02040373502837079,-0.03511818786931624,0.0044511495902066775,-0.03391468408172967,0.0061603172767256955
working_memory,unrelated,mean,2,0.03054034271731202,0.026410590336939342,0.03227602812251488,0.025112292268746447,-0.03415736579888397,0.002294131976147325,-0.03412920831254266,0.004315529702063569
working_memory,unrelated,mean,3,0.04347012220695,0.017609016527060446,0.04257672738922112,0.01638993030797508,-0.03501601735961254,0.0018473947744756319,-0.03441027771899952,0.0031913878091443105
working_memory,unrelated,mean,4,0.052569830251103435,0.022382760946454982,0.050939782419158794,0.024053234947306185,-0.03377039631346168,0.0024466927157782738,-0.0317569480144715,0.010521196762244408
working_memory,unrelated,mean,5,0.049383609066183325,0.017926043265858897,0.0505252780150385,0.020416619598295604,-0.03479039427991003,0.002942008557110257,-0.03753931521704364,0.007456112038152067
working_memory,unrelated,mean,6,0.038277816766181604,0.033955997083317584,0.042143085803696106,0.03432583244909359,-0.03307650248820451,0.006496558390517467,-0.036142232595384356,0.007104282242904365
working_memory,unrelated,mean,7,0.0466963279750783,0.009116073244456954,0.04876649881683791,0.011728024063738409,-0.03447653757241235,0.006877936656436589,-0.03712823458650556,0.007024054052518802
working_memory,unrelated,mean,8,0.04759973267929678,0.025113412098047922,0.04712139543483364,0.021780895418512053,-0.03501461699070346,0.0025459360382553507,-0.03416888254328311,0.009012512549169125
working_memory,unrelated,mean,9,0.05147194637724471,0.04728445480417742,0.051294638171442294,0.04915927838602283,-0.035206598288756025,0.004975288335911243,-0.03381417474325144,0.005546508612099803
working_memory,unrelated,prod,0,0.03686801200155062,0.025091759126221663,0.04547406070940054,0.02593808095693661,-0.025384253533222417,0.00297091627370058,-0.016818083442248215,0.005414270327008148
working_memory,unrelated,prod,1,0.04428591760855867,0.02781307543062116,0.05613516186047377,0.019506373684437958,-0.025858334488110497,0.003043931883953463,-0.019277495223776572,0.0030909756405280895
working_memory,unrelated,prod,2,0.020214995551380115,0.025822481667087744,0.0294378945887799,0.02743122043948765,-0.025050240732462176,0.0027794728626149615,-0.020900955603746135,0.0056669225709850175
working_memory,unrelated,prod,3,0.024892437886783005,0.016567157006205757,0.03441168086509131,0.020465908396892513,-0.025857127197492207,0.002023212047749323,-0.021840817888708074,0.005446072913577663
working_memory,unrelated,prod,4,0.03239880888060755,0.017364590369738097,0.04376111443930033,0.028033539839196476,-0.02602229905367932,0.0014836887202260836,-0.01830223984915313,0.008591843400403934
working_memory,unrelated,prod,5,0.03486403106095555,0.012508229439040917,0.044894027881716966,0.01620060770236044,-0.02562419595298495,0.002576712639831739,-0.023314626419543596,0.003686511440565727
working_memory,unrelated,prod,6,0.026022596145459848,0.034537199473565476,0.04216460195877034,0.04495146834466482,-0.02382956479068739,0.004968990712539468,-0.02166294734750324,0.005512040464075063
working_memory,unrelated,prod,7,0.029664639176186856,0.007020400273605921,0.041946147524415854,0.010765283913911815,-0.0257586834242294,0.0048384704435736154,-0.022807027000864843,0.008420416333966105
working_memory,unrelated,prod,8,0.03149823619377086,0.02981237490647322,0.04308052145181077,0.031188252644168895,-0.025600365798084102,0.00316251401218124,-0.021501680325212102,0.007639842734278034
working_memory,unrelated,prod,9,0.039122390340432425,0.042813062849874836,0.049955238796226056,0.06344866600142225,-0.0253367178310638,0.0033286798388994145,-0.020411723410161668,0.0026820588812456548
