target,prior_type,lifting,seed,fold,fraction,k,observed_mean,null_mean,null_std,enrichment_ratio,z_score,p_value
fluid_intelligence,random,prod,0,0,0.1,1334,0.056721534460677625,0.06271758913859213,0.0012659253728463744,0.9043959635523532,-4.736499328102298,1.0
fluid_intelligence,random,prod,0,0,0.2,2668,0.05968711871093641,0.06263481856987471,0.0008655769386153067,0.9529383188737127,-3.4054741149340666,1.0
fluid_intelligence,random,prod,0,0,0.3,4002,0.06175923514523691,0.06270775232196432,0.0007241233469315922,0.9848740045432121,-1.3098834345649397,0.89
fluid_intelligence,matched,mean,0,0,0.05,667,0.06991200995063697,0.06263398744004023,0.0017983685013226863,1.1161992523238924,4.047014004773666,0.0
fluid_intelligence,matched,mean,0,0,0.1,1334,0.06571339834242691,0.06271758913859213,0.0012659253728463744,1.0477666511895842,2.3664974793094213,0.014
fluid_intelligence,matched,mean,0,0,0.2,2668,0.06476893623294658,0.06263481856987471,0.0008655769386153067,1.0340723851653066,2.4655435789288562,0.01
fluid_intelligence,matched,mean,0,0,0.3,4002,0.0655569896487524,0.06270775232196432,0.0007241233469315922,1.0454367637379036,3.934740315805948,0.0
fluid_intelligence,unrelated,mean,0,0,0.05,667,0.07068751718269788,0.06263398744004023,0.0017983685013226863,1.1285808244344546,4.478242216061023,0.0
fluid_intelligence,unrelated,mean,0,0,0.1,1334,0.06664844156483898,0.06271758913859213,0.0012659253728463744,1.0626754389037585,3.1051217635432304,0.002
fluid_intelligence,unrelated,mean,0,0,0.2,2668,0.06804339636483069,0.06263481856987471,0.0008655769386153067,1.0863509772750795,6.248523445654944,0.0
fluid_intelligence,unrelated,mean,0,0,0.3,4002,0.06859550870724605,0.06270775232196432,0.0007241233469315922,1.0938920016627587,8.13087495415052,0.0
fluid_intelligence,shuffled,mean,0,0,0.05,667,0.0567882956583351,0.06263398744004023,0.0017983685013226863,0.9066690143701734,-3.2505528079510233,0.998
fluid_intelligence,shuffled,mean,0,0,0.1,1334,0.05700407556303029,0.06271758913859213,0.0012659253728463744,0.9089009374557395,-4.513309945526463,1.0
fluid_intelligence,shuffled,mean,0,0,0.2,2668,0.057893884161103096,0.06263481856987471,0.0008655769386153067,0.9243083237563356,-5.477195841603465,1.0
fluid_intelligence,shuffled,mean,0,0,0.3,4002,0.05923090281997252,0.06270775232196432,0.0007241233469315922,0.9445547101713933,-4.801460299166762,1.0
fluid_intelligence,random,mean,0,0,0.05,667,0.05476433325994765,0.06263398744004023,0.0017983685013226863,0.8743548909826917,-4.3759964513972,1.0
fluid_intelligence,random,mean,0,0,0.1,1334,0.05654742526277612,0.06271758913859213,0.0012659253728463744,0.9016198811121183,-4.874034447972776,1.0
fluid_intelligence,random,mean,0,0,0.2,2668,0.05963513744490162,0.06263481856987471,0.0008655769386153067,0.9521084088137546,-3.4655280092972265,1.0
fluid_intelligence,random,mean,0,0,0.3,4002,0.06005249411122587,0.06270775232196432,0.0007241233469315922,0.9576566195977588,-3.6668589985254223,1.0
fluid_intelligence,matched,max,0,0,0.05,667,0.06659016950098788,0.06263398744004023,0.0017983685013226863,1.0631635031177749,2.1998728614507597,0.013
fluid_intelligence,matched,max,0,0,0.1,1334,0.06820832802251547,0.06271758913859213,0.0012659253728463744,1.08754703360472,4.337332201168916,0.0
fluid_intelligence,matched,max,0,0,0.2,2668,0.06678867155751579,0.06263481856987471,0.0008655769386153067,1.0663185921582432,4.798941379244855,0.0
fluid_intelligence,matched,max,0,0,0.3,4002,0.06373010156838425,0.06270775232196432,0.0007241233469315922,1.0163033948525346,1.4118440604795373,0.074
fluid_intelligence,unrelated,max,0,0,0.05,667,0.06978602098721672,0.06263398744004023,0.0017983685013226863,1.1141877411848184,3.976956637038638,0.0
fluid_intelligence,unrelated,max,0,0,0.1,1334,0.06866220522560164,0.06271758913859213,0.0012659253728463744,1.0947838743270761,4.695866134386198,0.0
fluid_intelligence,unrelated,max,0,0,0.2,2668,0.06828454294117872,0.06263481856987471,0.0008655769386153067,1.0902010175857897,6.527119796354636,0.0
fluid_intelligence,unrelated,max,0,0,0.3,4002,0.0686997607835013,0.06270775232196432,0.0007241233469315922,1.0955545086478597,8.274845006624329,0.0
fluid_intelligence,shuffled,max,0,0,0.05,667,0.05722485454218614,0.06263398744004023,0.0017983685013226863,0.9136390142327714,-3.0078000664912174,0.997
fluid_intelligence,shuffled,max,0,0,0.1,1334,0.05791864711715344,0.06271758913859213,0.0012659253728463744,0.9234833148507339,-3.790856968644594,1.0
fluid_intelligence,shuffled,max,0,0,0.2,2668,0.060970480218728404,0.06263481856987471,0.0008655769386153067,0.9734279049712646,-1.9228081027768684,0.966
fluid_intelligence,shuffled,max,0,0,0.3,4002,0.05927263456742914,0.06270775232196432,0.0007241233469315922,0.945220205997848,-4.743829582475392,1.0
