edge_idx,roi_i,roi_j,lor_mean,lor_sd,delta_pmi,pmi_fluid,pmi_background
3651,37,100,1.1123111330262712,2.278129578503827e-16,5.471363764980608,4.285217587360538,-1.18614617762007
3652,37,101,0.0,0.0,-4.68139120981441,-5.239906526790975,-0.5585153169765652
3653,37,102,0.0,0.0,0.8550353076135817,0.0,-0.8550353076135817
3654,37,103,1.1123111330262712,2.278129578503827e-16,6.39551461626113,4.285217587360538,-2.1102970289005913
3655,37,104,0.0,0.0,0.5585153169765652,0.0,-0.5585153169765652
3656,37,105,1.1123111330262712,2.278129578503827e-16,4.045180699910377,3.1901453922967953,-0.8550353076135817
3657,37,106,0.0,0.0,1.4337795700458664,0.0,-1.4337795700458664
3658,37,107,0.0,0.0,1.186079962548066,0.0,-1.186079962548066
3659,37,108,0.0,0.0,0.8550353076135817,0.0,-0.8550353076135817
3660,37,109,0.0,0.0,1.5232124046471007,0.0,-1.5232124046471007
3661,37,110,0.0,0.0,2.9166002988535324,0.0,-2.9166002988535324
3662,37,111,0.0,0.0,2.7439053769712105,0.0,-2.7439053769712105
3663,37,112,1.1123111330262712,2.278129578503827e-16,6.415743561716849,4.285217587360538,-2.1305259743563107
3664,37,113,0.0,0.0,1.4683042343433341,0.0,-1.4683042343433341
3665,37,114,1.1123111330262712,2.278129578503827e-16,5.897901112984383,3.594724301411182,-2.3031768115732008
3666,37,115,0.0,0.0,0.8550353076135817,0.0,-0.8550353076135817
3667,38,39,-0.4855439557733412,0.7087453156124393,0.5189148673740653,0.0,-0.5189148673740653
3668,38,40,-0.13746685009896004,0.43159112319249815,4.543643387513964,0.0,-4.543643387513964
3669,38,41,-0.11123111330262714,0.3423621429804794,3.703054030724651,0.0,-3.703054030724651
3670,38,42,-0.05561555665131357,0.24872033055765544,3.658580284126709,0.0,-3.658580284126709
3671,38,43,0.0,0.0,3.3369894429106757,0.0,-3.3369894429106757
3672,38,44,-0.08185129344764645,0.36605011239044116,1.688917795210342,0.0,-1.688917795210342
3673,38,45,0.0,0.0,2.3924772160304273,0.0,-2.3924772160304273
3674,38,46,-0.11123111330262714,0.34236214298047934,2.8802503352875966,0.0,-2.8802503352875966
3675,38,47,-0.05561555665131357,0.2487203305576555,3.005052317308496,0.0,-3.005052317308496
3676,38,48,0.0,0.0,3.68843973425803,0.0,-3.68843973425803
3677,38,49,0.0,0.0,4.336156056053372,0.0,-4.336156056053372
3678,38,50,0.0,0.0,5.246143824243119,0.0,-5.246143824243119
3679,38,51,-0.05561555665131357,0.24872033055765544,2.826186648106028,0.0,-2.826186648106028
3680,38,52,-0.1668466699539407,0.40749245678960794,3.7484861742115165,0.0,-3.7484861742115165
3681,38,53,-0.1668466699539407,0.40749245678960794,3.8347149387072847,0.0,-3.8347149387072847
3682,38,54,-0.22246222660525428,0.45648285730730587,3.263394654991154,0.0,-3.263394654991154
3683,38,55,-0.22246222660525428,0.4564828573073059,3.2175978740432685,0.0,-3.2175978740432685
3684,38,56,0.0,0.0,5.188354305783772,0.0,-5.188354305783772
3685,38,57,-0.05561555665131357,0.24872033055765547,3.598099678923333,0.0,-3.598099678923333
3686,38,58,-0.05561555665131357,0.2487203305576555,4.867624945137478,0.0,-4.867624945137478
3687,38,59,-0.05561555665131357,0.24872033055765547,4.401322275996253,0.0,-4.401322275996253
3688,38,60,-0.05561555665131357,0.2487203305576555,4.6420783261581375,0.0,-4.6420783261581375
3689,38,61,-0.05561555665131357,0.24872033055765547,5.034826306093228,0.0,-5.034826306093228
3690,38,62,0.0,0.0,3.881612433615166,0.0,-3.881612433615166
3691,38,63,0.0,0.0,4.673233337240278,0.0,-4.673233337240278
3692,38,64,-0.05561555665131357,0.24872033055765544,3.3765696440466484,0.0,-3.3765696440466484
3693,38,65,-0.05561555665131357,0.24872033055765544,3.226457116985631,0.0,-3.226457116985631
3694,38,66,-0.05561555665131357,0.2487203305576555,2.9065610060136393,0.0,-2.9065610060136393
3695,38,67,0.0,0.0,3.8811428259734884,0.0,-3.8811428259734884
3696,38,68,0.0,0.0,2.2605052509545263,0.0,-2.2605052509545263
3697,38,69,0.0,0.0,1.874508135443876,0.0,-1.874508135443876
3698,38,70,0.0,0.0,4.6502928792053755,0.0,-4.6502928792053755
3699,38,71,-0.22246222660525428,0.45648285730730587,3.372859795044801,0.0,-3.372859795044801
3700,38,72,0.0,0.0,5.307715120372221,0.0,-5.307715120372221
3701,38,73,0.0,0.0,5.134242526079646,0.0,-5.134242526079646
3702,38,74,-0.05561555665131357,0.2487203305576555,3.9146645142588588,0.0,-3.9146645142588588
3703,38,75,0.0,0.0,4.019894963868461,0.0,-4.019894963868461
3704,38,76,-0.05561555665131357,0.24872033055765547,5.50371337318533,0.0,-5.50371337318533
3705,38,77,0.0,0.0,5.574446438146116,0.0,-5.574446438146116
3706,38,78,0.0,0.0,3.9710415723105092,0.0,-3.9710415723105092
3707,38,79,0.0,0.0,5.085099051789816,0.0,-5.085099051789816
3708,38,80,-0.05561555665131357,0.2487203305576555,5.154783871161437,0.0,-5.154783871161437
3709,38,81,0.0,0.0,5.289129020864669,0.0,-5.289129020864669
3710,38,82,0.0,0.0,2.936696814165244,0.0,-2.936696814165244
3711,38,83,-0.05561555665131357,0.24872033055765547,2.5354231636665747,0.0,-2.5354231636665747
3712,38,84,-0.11123111330262714,0.3423621429804793,4.060262676828192,0.0,-4.060262676828192
3713,38,85,0.0,0.0,4.074381710943372,0.0,-4.074381710943372
3714,38,86,0.0,0.0,2.096100731784114,0.0,-2.096100731784114
3715,38,87,0.0,0.0,2.3782477122606824,0.0,-2.3782477122606824
3716,38,88,0.0,0.0,0.5585153169765652,0.0,-0.5585153169765652
3717,38,89,0.0,0.0,0.9242170663525251,0.0,-0.9242170663525251
3718,38,90,0.0,0.0,3.950258369640428,0.0,-3.950258369640428
3719,38,91,0.0,0.0,3.7918645519228336,0.0,-3.7918645519228336
3720,38,92,0.0,0.0,1.641021286632228,0.0,-1.641021286632228
3721,38,93,-0.11123111330262714,0.3423621429804794,0.4467424943332473,0.0,-0.4467424943332473
3722,38,94,-0.24869796340158717,0.5208570025792871,1.2249752056032335,0.0,-1.2249752056032335
3723,38,95,0.0,0.0,1.8340281141258656,0.0,-1.8340281141258656
3724,38,96,-0.1668466699539407,0.40749245678960794,1.508093833839792,0.0,-1.508093833839792
3725,38,97,0.0,0.0,2.392609646174435,0.0,-2.392609646174435
3726,38,98,0.0,0.0,4.919915555484912,0.0,-4.919915555484912
3727,38,99,0.0,0.0,4.842778413691624,0.0,-4.842778413691624
3728,38,100,0.0,0.0,1.606601536749217,0.0,-1.606601536749217
3729,38,101,0.0,0.0,1.1718504587783216,0.0,-1.1718504587783216
3730,38,102,0.0,0.0,1.379025960292679,0.0,-1.379025960292679
3731,38,103,0.0,0.0,2.3580628514703954,0.0,-2.3580628514703954
3732,38,104,0.0,0.0,1.1862455993453414,0.0,-1.1862455993453414
3733,38,105,0.0,0.0,0.8550353076135817,0.0,-0.8550353076135817
3734,38,106,0.0,0.0,1.7303879061614584,0.0,-1.7303879061614584
3735,38,107,0.0,0.0,1.1372595794088498,0.0,-1.1372595794088498
3736,38,108,0.0,0.0,1.3445012959952114,0.0,-1.3445012959952114
3737,38,109,-0.11123111330262714,0.34236214298047946,1.1983308538754542,0.0,-1.1983308538754542
3738,38,110,-0.05561555665131357,0.24872033055765544,2.9643293605020746,0.0,-2.9643293605020746
3739,38,111,-0.05561555665131357,0.24872033055765544,2.984558305957794,0.0,-2.984558305957794
3740,38,112,0.0,0.0,2.7093696585138667,0.0,-2.7093696585138667
3741,38,113,0.0,0.0,1.1718725891848931,0.0,-1.1718725891848931
3742,38,114,0.0,0.0,2.916545160028224,0.0,-2.916545160028224
3743,38,115,0.0,0.0,1.1717842437063175,0.0,-1.1717842437063175
3744,39,40,-0.3305492568492336,0.602021128197741,-5.190327874401435,-7.314699120584546,-2.1243712461831112
3745,39,41,-0.1668466699539407,0.4074924567896079,-3.9741559552106565,-6.622217400129764,-2.6480614449191076
3746,39,42,0.0,0.0,-2.270706076716377,-5.930399812740331,-3.6596937360239536
3747,39,43,0.0,0.0,2.4472086953770424,0.0,-2.4472086953770424
3748,39,44,-0.05561555665131357,0.24872033055765544,1.3232915343932214,0.0,-1.3232915343932214
3749,39,45,0.0,0.0,-5.504114858207059,-7.027238917375584,-1.5231240591685251
3750,39,46,-0.05561555665131357,0.24872033055765544,2.3976247814152147,0.0,-2.3976247814152147
3751,39,47,-0.05561555665131357,0.2487203305576555,-3.5876502226694025,-5.930399812740331,-2.342749590070928
3752,39,48,1.1123111330262712,2.278129578503827e-16,5.756385525571337,2.902906714021749,-2.8534788115495884
3753,39,49,0.0,0.0,2.7438281077393305,0.0,-2.7438281077393305
3754,39,50,0.0,0.0,4.342133543480485,0.0,-4.342133543480485
3755,39,51,-0.05561555665131357,0.24872033055765544,-5.016745884213673,-6.622217400129764,-1.6054715159160904
3756,39,52,0.9454644630723305,0.4074924567896079,4.3869556050122815,2.210424993566967,-2.1765306114453145
3757,39,53,1.001080019723644,0.34236214298047946,6.126485143153717,2.497885196775928,-3.628599946377789
3758,39,54,-0.11123111330262714,0.3423621429804794,-2.5985238794026877,-5.930399812740331,-3.331875933337643
3759,39,55,-0.13746685009896004,0.43159112319249804,-3.3562373872522557,-6.622217400129764,-3.2659800128775083
3760,39,56,1.1123111330262712,2.278129578503827e-16,7.764402169964299,3.594724301411182,-4.1696778685531175
3761,39,57,0.0,0.0,-3.0422011819761874,-5.930399812740331,-2.888198630764143
3762,39,58,1.0566955763749575,0.2487203305576554,5.816038387230789,1.9874145874307556,-3.828623799800033
3763,39,59,1.1123111330262712,2.278129578503827e-16,6.549633163144952,2.210424993566967,-4.339208169577985
3764,39,60,1.001080019723644,0.34236214298047946,4.729717668865566,1.6510945384377331,-3.0786231304278333
3765,39,61,-0.05561555665131357,0.2487203305576555,-3.213090875838141,-7.027238917375584,-3.814148041537443
3766,39,62,0.0,0.0,-3.01688865344191,-6.622217400129764,-3.605328746687854
3767,39,63,-0.05561555665131357,0.2487203305576555,-3.3148664555801157,-6.622217400129764,-3.3073509445496483
3768,39,64,1.0566955763749575,0.2487203305576554,4.701644592941036,1.9874145874307556,-2.71423000551028
3769,39,65,-0.27807778325656785,0.4941571885252923,-6.016931453800179,-7.027238917375584,-1.010307463575405
3770,39,66,0.0,0.0,-3.8671193945306293,-6.622217400129764,-2.7550980055991348
3771,39,67,0.0,0.0,-4.282812936161248,-7.314699120584546,-3.0318861844232985
3772,39,68,0.0,0.0,-3.7534089419256556,-5.930399812740331,-2.176990870814675
3773,39,69,0.0,0.0,-5.044251385729476,-6.622217400129764,-1.5779660144002878
3774,39,70,0.0,0.0,-1.9392102748262574,-5.930399812740331,-3.991189537914073
3775,39,71,-0.11123111330262714,0.34236214298047946,-3.9884714042331533,-7.314699120584546,-3.3262277163513927
3776,39,72,1.001080019723644,0.34236214298047946,6.668497374860439,2.902906714021749,-3.76559066083869
3777,39,73,1.1123111330262712,2.278129578503827e-16,7.072474077230464,2.902906714021749,-4.169567363208715
3778,39,74,-0.1668466699539407,0.40749245678960794,-4.267445052608014,-6.622217400129764,-2.3547723475217492
3779,39,75,1.1123111330262712,2.278129578503827e-16,5.894867104882142,2.902906714021749,-2.991960390860393
3780,39,76,1.0566955763749575,0.2487203305576554,6.997062289976039,2.497885196775928,-4.499177093200111
3781,39,77,-0.05561555665131357,0.2487203305576555,-2.8733401141078883,-7.027238917375584,-4.153898803267696
3782,39,78,0.0,0.0,-2.5669368760340143,-5.930399812740331,-3.3634629367063162
3783,39,79,0.0,0.0,4.304892902804109,0.0,-4.304892902804109
3784,39,80,-0.05561555665131357,0.2487203305576555,-1.8315293429877482,-5.930399812740331,-4.098870469752582
3785,39,81,0.0,0.0,4.310096358412819,0.0,-4.310096358412819
